sample_index,subject,true_class,pseudo_class,reliability,selected,before_pc1,before_pc2,after_pc1,after_pc2
2980,13,2,2,0.9998961687088013,1,-0.0941915288567543,-0.517255961894989,-3.0073506832122803,4.926321983337402
2981,13,2,2,0.999896228313446,1,-0.1011621356010437,-0.5221591591835022,-3.0075581073760986,4.928388595581055
2982,13,2,2,0.999896228313446,1,-0.10898881405591965,-0.5286601781845093,-3.0076358318328857,4.930174827575684
2983,13,2,2,0.999896228313446,1,-0.1154179498553276,-0.5334334969520569,-3.0076537132263184,4.93182373046875
2984,13,2,2,0.9998962879180908,1,-0.12021805346012115,-0.5388177633285522,-3.007469892501831,4.932275772094727
2985,13,2,2,0.9998962879180908,1,-0.12312613427639008,-0.544873833656311,-3.0073819160461426,4.932647705078125
2986,13,2,2,0.9998964667320251,1,-0.12149679660797119,-0.5506111979484558,-3.007373571395874,4.932901382446289
2987,13,2,2,0.9998964667320251,1,-0.1182079091668129,-0.556726336479187,-3.0073442459106445,4.933281898498535
2988,13,2,2,0.9998964667320251,1,-0.1156061589717865,-0.5614281296730042,-3.0072989463806152,4.933782577514648
2989,13,2,2,0.9998964667320251,1,-0.11158008128404617,-0.565876305103302,-3.007246971130371,4.934406280517578
2990,13,2,2,0.9998965859413147,1,-0.10579478740692139,-0.571155846118927,-3.0072128772735596,4.935018539428711
2991,13,2,2,0.9998965859413147,1,-0.10000947117805481,-0.577002227306366,-3.007168769836426,4.93556022644043
2992,13,2,2,0.9998966455459595,1,-0.09454075247049332,-0.5846665501594543,-3.0071370601654053,4.936056137084961
2993,13,2,2,0.9998965859413147,1,-0.08966194838285446,-0.5940172672271729,-3.007098436355591,4.936563491821289
2994,13,2,2,0.9998967051506042,1,-0.0841403603553772,-0.6041741967201233,-3.007056474685669,4.937073707580566
2995,13,2,2,0.9998967051506042,1,-0.07608334720134735,-0.6155848503112793,-3.006997585296631,4.937586784362793
2996,13,2,2,0.9998968243598938,1,-0.06560029834508896,-0.6287320852279663,-3.00692081451416,4.938113212585449
2997,13,2,2,0.9998968839645386,1,-0.056389763951301575,-0.6435819268226624,-3.006834030151367,4.93864631652832
2998,13,2,2,0.9998969435691833,1,-0.051846038550138474,-0.6576856970787048,-3.0067214965820312,4.939180374145508
2999,13,2,2,0.9998970031738281,1,-0.047281909734010696,-0.6717773079872131,-3.006608724594116,4.939680099487305
3000,13,2,2,0.9998970031738281,1,-0.04378029704093933,-0.6867417097091675,-3.0065228939056396,4.940105438232422
3001,13,2,2,0.9998971223831177,1,-0.04335115849971771,-0.7018876075744629,-3.0064430236816406,4.940489768981934
3002,13,2,2,0.9998971819877625,1,-0.03885744512081146,-0.719394862651825,-3.0063867568969727,4.940810203552246
3003,13,2,2,0.9998971819877625,1,-0.03444936126470566,-0.7341501712799072,-3.006321430206299,4.941106796264648
3004,13,2,2,0.9998971819877625,1,-0.033324748277664185,-0.7488911151885986,-3.0062766075134277,4.941336631774902
3005,13,2,2,0.9998972415924072,1,-0.03237899765372276,-0.7610033750534058,-3.006235361099243,4.941536903381348
3006,13,2,2,0.9998973608016968,1,-0.03130953758955002,-0.7716020345687866,-3.0061943531036377,4.9417219161987305
3007,13,2,2,0.999897301197052,1,-0.030676599591970444,-0.7808929085731506,-3.0061378479003906,4.941903114318848
3008,13,2,2,0.999897301197052,1,-0.03630338981747627,-0.7898026704788208,-3.006078004837036,4.942076683044434
3009,13,2,2,0.999897301197052,1,-0.040635235607624054,-0.7980820536613464,-3.006023645401001,4.942218780517578
3010,13,2,2,0.9998974800109863,1,-0.044312264770269394,-0.8060166239738464,-3.005976438522339,4.942349433898926
3011,13,2,2,0.9998974204063416,1,-0.04476363584399223,-0.8132143020629883,-3.005908966064453,4.942501068115234
3012,13,2,2,0.9998974204063416,1,-0.046259667724370956,-0.819888710975647,-3.0058236122131348,4.942678451538086
3013,13,2,2,0.9998975396156311,1,-0.048341184854507446,-0.8259685039520264,-3.00571608543396,4.942876815795898
3014,13,2,2,0.9998975992202759,1,-0.052142176777124405,-0.8309811353683472,-3.0055832862854004,4.943079948425293
3015,13,2,2,0.9998976588249207,1,-0.05864721164107323,-0.835747241973877,-3.0053791999816895,4.943355560302734
3016,13,2,2,0.9998977184295654,1,-0.06551484763622284,-0.8406080007553101,-3.005098342895508,4.9436798095703125
3017,13,2,2,0.9998977780342102,1,-0.0705975890159607,-0.845267117023468,-3.004751443862915,4.944028854370117
3018,13,2,2,0.9998980164527893,1,-0.07526160776615143,-0.8491616249084473,-3.0043792724609375,4.944358825683594
3019,13,2,2,0.9998981356620789,1,-0.08055613934993744,-0.8517887592315674,-3.0040199756622314,4.944659233093262
3020,13,2,2,0.9998982548713684,1,-0.08613331615924835,-0.854893684387207,-3.00370454788208,4.944912910461426
3021,13,2,2,0.999898374080658,1,-0.09159252792596817,-0.8574583530426025,-3.0034120082855225,4.945152282714844
3022,13,2,2,0.9998984336853027,1,-0.09874813258647919,-0.8605557680130005,-3.0031888484954834,4.945335388183594
3023,13,2,2,0.9998984932899475,1,-0.10460115969181061,-0.8636693954467773,-3.0029988288879395,4.945487022399902
3024,13,2,2,0.9998985528945923,1,-0.11073680222034454,-0.8662900924682617,-3.002819776535034,4.9456281661987305
3025,13,2,2,0.9998985528945923,1,-0.11809678375720978,-0.8688504099845886,-3.0026791095733643,4.945736885070801
3026,13,2,2,0.9998986124992371,1,-0.1244804859161377,-0.871610164642334,-3.0025243759155273,4.945860862731934
3027,13,2,2,0.9998987913131714,1,-0.13174469769001007,-0.8733382225036621,-3.00234317779541,4.946002960205078
3028,13,2,2,0.9998987317085266,1,-0.1395125687122345,-0.8749269247055054,-3.0021584033966064,4.946149826049805
3029,13,2,2,0.9998988509178162,1,-0.14667260646820068,-0.8759043216705322,-3.001979351043701,4.946296691894531
3030,13,2,2,0.9998987913131714,1,-0.15398406982421875,-0.8765448331832886,-3.0018198490142822,4.94643497467041
3031,13,2,2,0.9998988509178162,1,-0.16142421960830688,-0.8759554028511047,-3.0016839504241943,4.946569442749023
3032,13,2,2,0.9998988509178162,1,-0.16806721687316895,-0.874393880367279,-3.0015709400177,4.946686744689941
3033,13,2,2,0.9998988509178162,1,-0.1741487979888916,-0.8735014200210571,-3.001464605331421,4.946800231933594
3034,13,2,2,0.9998990297317505,1,-0.17946109175682068,-0.8735536336898804,-3.0013599395751953,4.946906089782715
3035,13,2,2,0.9998989105224609,1,-0.18638847768306732,-0.8729375600814819,-3.0012738704681396,4.946983337402344
3036,13,2,2,0.9998989105224609,1,-0.19115309417247772,-0.8734366297721863,-3.001171588897705,4.947057723999023
3037,13,2,2,0.9998989701271057,1,-0.1954813301563263,-0.8743670582771301,-3.00105881690979,4.947150230407715
3038,13,2,2,0.9998990297317505,1,-0.1988079994916916,-0.8755624294281006,-3.000917434692383,4.947254180908203
3039,13,2,2,0.99989914894104,1,-0.20202839374542236,-0.8756722211837769,-3.000779628753662,4.9473466873168945
3040,13,2,2,0.99989914894104,1,-0.20390965044498444,-0.8751477599143982,-3.000655174255371,4.947421073913574
3041,13,2,2,0.9998992085456848,1,-0.20397965610027313,-0.8746213912963867,-3.0005288124084473,4.947490692138672
3042,13,2,2,0.9998992085456848,1,-0.20343822240829468,-0.8739436864852905,-3.0003883838653564,4.947567939758301
3043,13,2,2,0.9998992681503296,1,-0.2031431347131729,-0.8727807998657227,-3.000265121459961,4.947629928588867
3044,13,2,2,0.9998992681503296,1,-0.20229953527450562,-0.8707177639007568,-3.0001320838928223,4.947673797607422
3045,13,2,2,0.9998993277549744,1,-0.201177716255188,-0.8674147129058838,-3.000028133392334,4.947690010070801
3046,13,2,2,0.9998994469642639,1,-0.19995783269405365,-0.8637999892234802,-2.999908208847046,4.947705268859863
3047,13,2,2,0.9998994469642639,1,-0.19963043928146362,-0.8592356443405151,-2.9997668266296387,4.947718620300293
3048,13,2,2,0.9998993873596191,1,-0.19904690980911255,-0.8552145957946777,-2.9996337890625,4.947725296020508
3049,13,2,2,0.9998995065689087,1,-0.19687853753566742,-0.8520998954772949,-2.9995179176330566,4.947729110717773
3050,13,2,2,0.9998995065689087,1,-0.1935301274061203,-0.8505231142044067,-2.999420166015625,4.947713851928711
3051,13,2,2,0.9998995065689087,1,-0.1905440241098404,-0.849834680557251,-2.9993457794189453,4.947685241699219
3052,13,2,2,0.9998995661735535,1,-0.1879437118768692,-0.8500181436538696,-2.9992964267730713,4.947633743286133
3053,13,2,2,0.9998996257781982,1,-0.18479691445827484,-0.8502848148345947,-2.9992382526397705,4.947564125061035
3054,13,2,2,0.9998995661735535,1,-0.18109475076198578,-0.84978187084198,-2.999162435531616,4.947479248046875
3055,13,2,2,0.9998995661735535,1,-0.1794017255306244,-0.8486847281455994,-2.9990861415863037,4.947366714477539
3056,13,2,2,0.9998995661735535,1,-0.1803615391254425,-0.84698086977005,-2.999004364013672,4.947242736816406
3057,13,2,2,0.9998995661735535,1,-0.1803782731294632,-0.8460899591445923,-2.99892520904541,4.947116851806641
3058,13,2,2,0.9998997449874878,1,-0.18177616596221924,-0.8459705114364624,-2.998818874359131,4.946958541870117
3059,13,2,2,0.9998997449874878,1,-0.18433712422847748,-0.8447111248970032,-2.9986941814422607,4.946791648864746
3060,13,2,2,0.9998996257781982,1,-0.18674005568027496,-0.8429788947105408,-2.9985387325286865,4.946610450744629
3061,13,2,2,0.999899685382843,1,-0.1901797652244568,-0.8400375843048096,-2.9983713626861572,4.946423530578613
3062,13,2,2,0.9998996257781982,1,-0.19448623061180115,-0.8373432159423828,-2.9981942176818848,4.94622802734375
3063,13,2,2,0.999899685382843,1,-0.20043805241584778,-0.8334051966667175,-2.9980008602142334,4.946017265319824
3064,13,2,2,0.9998996257781982,1,-0.2059326171875,-0.8299947381019592,-2.997805595397949,4.945804595947266
3065,13,2,2,0.9998995661735535,1,-0.2098611742258072,-0.8270633816719055,-2.9976253509521484,4.945582389831543
3066,13,2,2,0.9998996257781982,1,-0.21396459639072418,-0.8248169422149658,-2.9974472522735596,4.945377349853516
3067,13,2,2,0.9998996257781982,1,-0.2193164825439453,-0.8220361471176147,-2.997248649597168,4.945161819458008
3068,13,2,2,0.9998995661735535,1,-0.2244805246591568,-0.8199337720870972,-2.997074842453003,4.944952011108398
3069,13,2,2,0.9998996257781982,1,-0.23163194954395294,-0.8169002532958984,-2.9968934059143066,4.944736480712891
3070,13,2,2,0.9998996257781982,1,-0.23950059711933136,-0.8128597736358643,-2.996711254119873,4.944511413574219
3071,13,2,2,0.9998995661735535,1,-0.24665385484695435,-0.8107362985610962,-2.9965474605560303,4.944284439086914
3072,13,2,2,0.9998996257781982,1,-0.25335410237312317,-0.808739960193634,-2.9963762760162354,4.9440765380859375
3073,13,2,2,0.999899685382843,1,-0.26066717505455017,-0.8063638210296631,-2.9961836338043213,4.943859100341797
3074,13,2,2,0.9998996257781982,1,-0.2656551003456116,-0.8035675287246704,-2.9959874153137207,4.94362735748291
3075,13,2,2,0.9998995661735535,1,-0.2692205309867859,-0.8011185526847839,-2.9958133697509766,4.943399429321289
3076,13,2,2,0.9998995065689087,1,-0.2715507745742798,-0.7992882132530212,-2.9956324100494385,4.943146705627441
3077,13,2,2,0.9998995661735535,1,-0.27442193031311035,-0.7978984713554382,-2.995462656021118,4.942867279052734
3078,13,2,2,0.9998995661735535,1,-0.2775062024593353,-0.7969434261322021,-2.9952938556671143,4.942607879638672
3079,13,2,2,0.9998995065689087,1,-0.2793412208557129,-0.7965573072433472,-2.9951391220092773,4.942340850830078
3080,13,2,2,0.9998995661735535,1,-0.2821480929851532,-0.7956777811050415,-2.99497389793396,4.942049980163574
3081,13,2,2,0.9998995065689087,1,-0.2837412655353546,-0.7950894236564636,-2.994809150695801,4.941747665405273
3082,13,2,2,0.9998995065689087,1,-0.28617021441459656,-0.7935386896133423,-2.994689464569092,4.941510200500488
3083,13,2,2,0.9998995661735535,1,-0.2886446714401245,-0.7925926446914673,-2.99456787109375,4.941249847412109
3084,13,2,2,0.9998994469642639,1,-0.2930748164653778,-0.7911384105682373,-2.9944264888763428,4.940905570983887
3085,13,2,2,0.9998993873596191,1,-0.2958531677722931,-0.78891921043396,-2.994262218475342,4.940529823303223
3086,13,2,2,0.9998993873596191,1,-0.29806452989578247,-0.7867681384086609,-2.9941012859344482,4.940131187438965
3087,13,2,2,0.9998994469642639,1,-0.2995668649673462,-0.7846322655677795,-2.9939756393432617,4.939850807189941
3088,13,2,2,0.9998993873596191,1,-0.30195915699005127,-0.7814159989356995,-2.9938580989837646,4.9395551681518555
3089,13,2,2,0.9998994469642639,1,-0.3047759532928467,-0.7773066163063049,-2.9937334060668945,4.939142227172852
3090,13,2,2,0.9998994469642639,1,-0.3069888949394226,-0.773052453994751,-2.9936130046844482,4.9387102127075195
3091,13,2,2,0.9998993277549744,1,-0.30940186977386475,-0.7682048082351685,-2.9934732913970947,4.938277244567871
3092,13,2,2,0.9998993277549744,1,-0.3092002272605896,-0.7632461786270142,-2.993317127227783,4.937874794006348
3093,13,2,2,0.9998993277549744,1,-0.3077247738838196,-0.7584195137023926,-2.9931766986846924,4.937453269958496
3094,13,2,2,0.9998993277549744,1,-0.30818212032318115,-0.7525594830513,-2.9930570125579834,4.937050819396973
3095,13,2,2,0.9998993873596191,1,-0.3109055757522583,-0.7461737394332886,-2.9929428100585938,4.936694145202637
3096,13,2,2,0.9998992681503296,1,-0.3143816590309143,-0.7390592098236084,-2.9928152561187744,4.936359405517578
3097,13,2,2,0.9998992681503296,1,-0.3165505528450012,-0.7312960624694824,-2.9927048683166504,4.936056137084961
3098,13,2,2,0.9998992681503296,1,-0.31729716062545776,-0.7240227460861206,-2.9925918579101562,4.935741424560547
3099,13,2,2,0.9998992681503296,1,-0.31818366050720215,-0.717219352722168,-2.992465019226074,4.935360908508301
3100,13,2,2,0.9998992681503296,1,-0.3187929391860962,-0.7118412852287292,-2.992337465286255,4.935006141662598
3101,13,2,2,0.9998992085456848,1,-0.3186086416244507,-0.7070899605751038,-2.99220609664917,4.934638977050781
3102,13,2,2,0.9998992085456848,1,-0.3183806538581848,-0.702186107635498,-2.9920637607574463,4.934256553649902
3103,13,2,2,0.99989914894104,1,-0.31776684522628784,-0.6966792941093445,-2.9919724464416504,4.934029579162598
3104,13,2,2,0.99989914894104,1,-0.3149416446685791,-0.6914329528808594,-2.9919447898864746,4.934002876281738
3105,13,2,2,0.9998990893363953,1,-0.31142401695251465,-0.6867555975914001,-2.991924524307251,4.933945655822754
3106,13,2,2,0.9998990297317505,1,-0.30832600593566895,-0.6819814443588257,-2.9919002056121826,4.933811187744141
3107,13,2,2,0.9998989105224609,1,-0.30448853969573975,-0.6781617403030396,-2.9918904304504395,4.933548927307129
3108,13,2,2,0.9998987317085266,1,-0.3002920150756836,-0.6751306653022766,-2.9919395446777344,4.933197021484375
3109,13,2,2,0.9998986721038818,1,-0.2968665361404419,-0.6717455983161926,-2.9920618534088135,4.932797431945801
3110,13,2,2,0.9998984932899475,1,-0.2942504584789276,-0.6688183546066284,-2.992231845855713,4.932226181030273
3111,13,2,2,0.999898374080658,1,-0.29139453172683716,-0.6664096117019653,-2.992237091064453,4.931248664855957
3112,13,2,2,0.9998985528945923,1,-0.2874586582183838,-0.6642992496490479,-2.9902946949005127,4.93033504486084
3113,13,2,2,0.9999006390571594,1,-0.2838665246963501,-0.6619783043861389,-2.9713852405548096,4.9327545166015625
3114,13,2,2,0.9998986721038818,1,-0.28107205033302307,-0.6605395078659058,-2.922741651535034,4.927724838256836
3115,13,2,2,0.9998937249183655,1,-0.2783195376396179,-0.6601095199584961,-2.894601345062256,4.915219306945801
3116,13,2,2,0.9998915791511536,1,-0.27567607164382935,-0.659761369228363,-2.8912558555603027,4.90681266784668
3117,13,2,2,0.999890923500061,1,-0.273147851228714,-0.6591542959213257,-2.8949992656707764,4.900627136230469
3118,13,2,2,0.999890148639679,1,-0.27099743485450745,-0.6583834886550903,-2.900668144226074,4.893746376037598
3119,13,2,2,0.9998891353607178,1,-0.2692020535469055,-0.6575759649276733,-2.9063432216644287,4.886940002441406
3120,13,2,2,0.9998881816864014,1,-0.26679059863090515,-0.6574651002883911,-2.9115116596221924,4.880322456359863
3121,13,2,2,0.9998872876167297,1,-0.26503920555114746,-0.6567475199699402,-2.9160025119781494,4.874416351318359
3122,13,2,2,0.9998864531517029,1,-0.26292884349823,-0.6556300520896912,-2.9193947315216064,4.869553565979004
3123,13,2,2,0.9998857975006104,1,-0.26086661219596863,-0.6536372900009155,-2.9209532737731934,4.866142272949219
3124,13,2,2,0.9998851418495178,1,-0.25916004180908203,-0.6502849459648132,-2.9195644855499268,4.863941192626953
3125,13,2,2,0.9998841881752014,1,-0.25700196623802185,-0.6467717289924622,-2.9126546382904053,4.86306095123291
3126,13,2,2,0.9998823404312134,1,-0.25463640689849854,-0.6439570784568787,-2.8993403911590576,4.86472225189209
3127,13,2,2,0.9998783469200134,1,-0.2523263096809387,-0.6415020823478699,-2.87351131439209,4.863715171813965
3128,13,2,2,0.9998735189437866,1,-0.24953551590442657,-0.638806164264679,-2.850595474243164,4.858396530151367
3129,13,2,2,0.9998703002929688,1,-0.2463214099407196,-0.6377056241035461,-2.8389148712158203,4.854266166687012
3130,13,2,2,0.9998686909675598,1,-0.24351048469543457,-0.6369555592536926,-2.8337063789367676,4.852075576782227
3131,13,2,2,0.9998674988746643,1,-0.24116669595241547,-0.6358972191810608,-2.830716609954834,4.850543975830078
3132,13,2,2,0.9998679161071777,1,-0.2387244552373886,-0.6346632242202759,-2.8321642875671387,4.850874900817871
3133,13,2,2,0.999868631362915,1,-0.23626717925071716,-0.6332187652587891,-2.834573984146118,4.851548194885254
3134,13,2,2,0.999872088432312,1,-0.23281951248645782,-0.6318464875221252,-2.8467488288879395,4.855681419372559
3135,13,2,2,0.9998761415481567,1,-0.2297813594341278,-0.6309220790863037,-2.864365339279175,4.86025333404541
3136,13,2,2,0.999880313873291,1,-0.2270093858242035,-0.6291897892951965,-2.8885767459869385,4.862764358520508
3137,13,2,2,0.9998831152915955,1,-0.22439353168010712,-0.6277911067008972,-2.9090490341186523,4.861000061035156
3138,13,2,2,0.9998843669891357,1,-0.2220800668001175,-0.6260167360305786,-2.92060923576355,4.8594865798950195
3139,13,2,2,0.9998849630355835,1,-0.21955634653568268,-0.6243471503257751,-2.9242782592773438,4.860495567321777
3140,13,2,2,0.9998855590820312,1,-0.21666985750198364,-0.6230680346488953,-2.9231603145599365,4.863465309143066
3141,13,2,2,0.9998863935470581,1,-0.2143271416425705,-0.6211546063423157,-2.9202942848205566,4.867302894592285
3142,13,2,2,0.9998871088027954,1,-0.2135397344827652,-0.6207873821258545,-2.9167850017547607,4.8717193603515625
3143,13,2,2,0.9998879432678223,1,-0.2129494547843933,-0.620913028717041,-2.9125781059265137,4.8768110275268555
3144,13,2,2,0.9998886585235596,1,-0.21285896003246307,-0.6211428642272949,-2.9085099697113037,4.881752967834473
3145,13,2,2,0.9998893737792969,1,-0.2133992612361908,-0.6218239068984985,-2.9043638706207275,4.886564254760742
3146,13,2,2,0.9998899698257446,1,-0.2145826369524002,-0.6226153373718262,-2.90000319480896,4.891222953796387
3147,13,2,2,0.9998905062675476,1,-0.215299591422081,-0.6234819889068604,-2.896064519882202,4.895574569702148
3148,13,2,2,0.999890923500061,1,-0.21503934264183044,-0.6241249442100525,-2.893012762069702,4.899423599243164
3149,13,2,2,0.9998912215232849,1,-0.21426397562026978,-0.6244317293167114,-2.890960931777954,4.902597427368164
3150,13,2,2,0.999891459941864,1,-0.21311068534851074,-0.6244878768920898,-2.890160083770752,4.904886245727539
3151,13,2,2,0.9998917579650879,1,-0.21167001128196716,-0.6247735619544983,-2.89003849029541,4.906075477600098
3152,13,2,2,0.9998918175697327,1,-0.2097729593515396,-0.6253890991210938,-2.890066385269165,4.906559944152832
3153,13,2,2,0.9998920559883118,1,-0.20858505368232727,-0.6261505484580994,-2.8902344703674316,4.907862663269043
3154,13,2,2,0.9998924732208252,1,-0.20780335366725922,-0.6261528134346008,-2.890883445739746,4.9095611572265625
3155,13,2,2,0.999893069267273,1,-0.2075234353542328,-0.6256416440010071,-2.8922882080078125,4.911496162414551
3156,13,2,2,0.9998940229415894,1,-0.2075580358505249,-0.6247963905334473,-2.895975351333618,4.914580345153809
3157,13,2,2,0.9998959302902222,1,-0.20763522386550903,-0.6243423819541931,-2.904228448867798,4.919116973876953
3158,13,2,2,0.9998984932899475,1,-0.20743012428283691,-0.624319314956665,-2.9213383197784424,4.925376892089844
3159,13,2,2,0.9999006986618042,1,-0.20788973569869995,-0.6244786381721497,-2.9478697776794434,4.930868148803711
3160,13,2,2,0.999900758266449,1,-0.20870128273963928,-0.6235651969909668,-2.9645473957061768,4.931164741516113
3161,13,2,2,0.9999003410339355,1,-0.20918899774551392,-0.6223878264427185,-2.97428560256958,4.930265426635742
3162,13,2,2,0.999899685382843,1,-0.20862674713134766,-0.6218547224998474,-2.980689764022827,4.928998947143555
3163,13,2,2,0.99989914894104,1,-0.20819714665412903,-0.6212722659111023,-2.9849367141723633,4.9283857345581055
3164,13,2,2,0.9998987913131714,1,-0.20798051357269287,-0.6203480362892151,-2.98750376701355,4.928508758544922
3165,13,2,2,0.9998987317085266,1,-0.20811396837234497,-0.6186249852180481,-2.9890313148498535,4.92864990234375
3166,13,2,2,0.9998986721038818,1,-0.20771683752536774,-0.6181473135948181,-2.989921808242798,4.928794860839844
3167,13,2,2,0.9998984336853027,1,-0.20764702558517456,-0.6181981563568115,-2.9906885623931885,4.929045677185059
3168,13,2,2,0.9998984336853027,1,-0.20787011086940765,-0.6189268827438354,-2.9912569522857666,4.929459571838379
3169,13,2,2,0.999898374080658,1,-0.2080475240945816,-0.6195095777511597,-2.991485595703125,4.929949760437012
3170,13,2,2,0.9998984336853027,1,-0.20851169526576996,-0.6205440163612366,-2.991534471511841,4.930341720581055
3171,13,2,2,0.9998984336853027,1,-0.2084157019853592,-0.6212406754493713,-2.9914958477020264,4.930700302124023
3172,13,2,2,0.9998984932899475,1,-0.20810823142528534,-0.622858464717865,-2.991422176361084,4.931069374084473
3173,13,2,2,0.9998986124992371,1,-0.20792129635810852,-0.6248084902763367,-2.991332530975342,4.931458473205566
3174,13,2,2,0.9998987317085266,1,-0.20788292586803436,-0.6270455718040466,-2.9912526607513428,4.931863784790039
3175,13,2,2,0.9998987913131714,1,-0.20787836611270905,-0.6287944912910461,-2.99118971824646,4.932177543640137
3176,13,2,2,0.9998987317085266,1,-0.20764879882335663,-0.6305860877037048,-2.991152763366699,4.932403564453125
3177,13,2,2,0.9998987913131714,1,-0.20788119733333588,-0.6322875022888184,-2.9911293983459473,4.932555198669434
3178,13,2,2,0.9998988509178162,1,-0.2082580327987671,-0.6345422863960266,-2.991121768951416,4.932720184326172
3179,13,2,2,0.9998988509178162,1,-0.20898084342479706,-0.6366769671440125,-2.9911231994628906,4.932865142822266
3180,13,2,2,0.9998989701271057,1,-0.2090913951396942,-0.6386193037033081,-2.9911344051361084,4.932948112487793
3181,13,2,2,0.9998989701271057,1,-0.20898211002349854,-0.6408044099807739,-2.991147994995117,4.933000564575195
3182,13,2,2,0.9998990297317505,1,-0.20880022644996643,-0.641906201839447,-2.9911556243896484,4.933042526245117
3183,13,2,2,0.9998988509178162,1,-0.20889423787593842,-0.6426860094070435,-2.9911677837371826,4.933087348937988
3184,13,2,2,0.9998989701271057,1,-0.2089427411556244,-0.6430263519287109,-2.9911766052246094,4.933127403259277
3185,13,2,2,0.9998989701271057,1,-0.209424689412117,-0.6437168121337891,-2.9911811351776123,4.933176040649414
3186,13,2,2,0.9998989105224609,1,-0.2098723202943802,-0.6435111165046692,-2.9911856651306152,4.93320369720459
3187,13,2,2,0.9998990297317505,1,-0.20936641097068787,-0.6446220874786377,-2.9911892414093018,4.933216094970703
3188,13,0,2,0.9999001622200012,1,0.2895994186401367,-0.8763242959976196,-2.989586114883423,4.943828582763672
3189,13,0,2,0.9999001622200012,1,0.284714937210083,-0.8742308616638184,-2.9896180629730225,4.943735122680664
3190,13,0,2,0.9999001026153564,1,0.2802497148513794,-0.8754889965057373,-2.9897654056549072,4.9436845779418945
3191,13,0,2,0.9999001026153564,1,0.2758522033691406,-0.8751373887062073,-2.9898176193237305,4.943621635437012
3192,13,0,2,0.999900221824646,1,0.2727547287940979,-0.8770449161529541,-2.9898767471313477,4.9436235427856445
3193,13,0,2,0.9999001622200012,1,0.269615113735199,-0.8811579942703247,-2.990004301071167,4.943647384643555
3194,13,0,2,0.9999001622200012,1,0.2674752473831177,-0.8854339718818665,-2.990157127380371,4.943656921386719
3195,13,0,2,0.9999001622200012,1,0.2650291323661804,-0.8911821842193604,-2.990281820297241,4.943709373474121
3196,13,0,2,0.9999001026153564,1,0.26066678762435913,-0.8996704816818237,-2.9903314113616943,4.943891525268555
3197,13,0,2,0.9999001622200012,1,0.2556409239768982,-0.9051253199577332,-2.9903743267059326,4.943944931030273
3198,13,0,2,0.9999001026153564,1,0.24862588942050934,-0.9116610288619995,-2.990427255630493,4.944043159484863
3199,13,0,2,0.9999000430107117,1,0.24483753740787506,-0.9086366891860962,-2.9903807640075684,4.944123268127441
3200,13,0,2,0.9999000430107117,1,0.2425701767206192,-0.9013511538505554,-2.990330219268799,4.944352149963379
3201,13,0,2,0.9999000430107117,1,0.23770110309123993,-0.8929027915000916,-2.990328788757324,4.9446611404418945
3202,13,0,2,0.9999000430107117,1,0.22697164118289948,-0.8891313076019287,-2.990309238433838,4.944972038269043
3203,13,0,2,0.9998999834060669,1,0.2142668217420578,-0.8931106328964233,-2.990405559539795,4.945235252380371
3204,13,0,2,0.9998999834060669,1,0.18937864899635315,-0.9143127799034119,-2.990504026412964,4.945436477661133
3205,13,0,2,0.9998999834060669,1,0.16524533927440643,-0.9264712929725647,-2.990556478500366,4.945708274841309
3206,13,0,2,0.9998999238014221,1,0.1446838676929474,-0.9432371854782104,-2.990588665008545,4.945888519287109
3207,13,0,2,0.9998998045921326,1,0.13373585045337677,-0.9688334465026855,-2.99054217338562,4.946084022521973
3208,13,0,2,0.9998999238014221,1,0.10475882887840271,-0.9976227283477783,-2.9904332160949707,4.946115493774414
3209,13,0,2,0.9998999238014221,1,0.051525481045246124,-1.0263111591339111,-2.990152597427368,4.946098327636719
3210,13,0,2,0.9998999238014221,1,0.009677212685346603,-1.0417046546936035,-2.9898593425750732,4.946144104003906
3211,13,0,2,0.9998998641967773,1,-0.017733214423060417,-1.0389032363891602,-2.989614486694336,4.946170806884766
3212,13,0,2,0.9998998641967773,1,-0.03349662572145462,-1.0290924310684204,-2.9892685413360596,4.946132659912109
3213,13,0,2,0.9998998641967773,1,-0.047271858900785446,-1.0084035396575928,-2.9889144897460938,4.94606876373291
3214,13,0,2,0.9998998641967773,1,-0.07555301487445831,-0.9722575545310974,-2.9885456562042236,4.945914268493652
3215,13,0,2,0.9998998641967773,1,-0.10906122624874115,-0.9272174835205078,-2.9882562160491943,4.9456281661987305
3216,13,0,2,0.9998998641967773,1,-0.1262873113155365,-0.8939532041549683,-2.9878900051116943,4.945075988769531
3217,13,0,2,0.9998998641967773,1,-0.14323484897613525,-0.8703808784484863,-2.9874589443206787,4.944272041320801
3218,13,0,2,0.9998998641967773,1,-0.15405651926994324,-0.8638964891433716,-2.9869983196258545,4.943216323852539
3219,13,0,2,0.9998998641967773,1,-0.16155391931533813,-0.8632659912109375,-2.986624240875244,4.942109107971191
3220,13,0,2,0.9998998045921326,1,-0.16593393683433533,-0.8633273839950562,-2.986257314682007,4.940678596496582
3221,13,0,2,0.9998997449874878,1,-0.17341101169586182,-0.8656150102615356,-2.985912561416626,4.938600540161133
3222,13,0,2,0.999899685382843,1,-0.1809094399213791,-0.8674291372299194,-2.9858837127685547,4.936767578125
