dataset,dataset_label,stage,point_index,test_sample_index,tsne_x,tsne_y,class_id,class_name,prediction,correct,test_subject_1_based
seed,SEED,dms_sgpan,145,3267,-2.040591239929199,14.373696327209473,0,Negative,0,1,15
seed,SEED,dms_sgpan,146,3349,-5.8331074714660645,8.794815063476562,0,Negative,0,1,15
seed,SEED,dms_sgpan,147,3351,-5.9006805419921875,8.713895797729492,0,Negative,0,1,15
seed,SEED,dms_sgpan,148,3353,-5.939605712890625,8.671506881713867,0,Negative,0,1,15
seed,SEED,dms_sgpan,149,3391,-7.439004421234131,8.188957214355469,0,Negative,0,1,15
seediv,SEED-IV,raw,0,0,-1.5903767347335815,9.553348541259766,1,Sad,1,1,13
seediv,SEED-IV,raw,1,9,-1.5928326845169067,9.543594360351562,1,Sad,1,1,13
seediv,SEED-IV,raw,2,15,-1.6076581478118896,9.521066665649414,1,Sad,1,1,13
seediv,SEED-IV,raw,3,21,-1.6209100484848022,9.504549026489258,1,Sad,1,1,13
seediv,SEED-IV,raw,4,26,-1.6253435611724854,9.493327140808105,1,Sad,1,1,13
seediv,SEED-IV,raw,5,32,-1.6231443881988525,9.485355377197266,1,Sad,1,1,13
seediv,SEED-IV,raw,6,40,-1.625138521194458,9.492043495178223,1,Sad,1,1,13
seediv,SEED-IV,raw,7,43,-11.021839141845703,-4.623521327972412,2,Fear,2,1,13
seediv,SEED-IV,raw,8,45,-11.023579597473145,-4.6234331130981445,2,Fear,2,1,13
seediv,SEED-IV,raw,9,51,-11.022744178771973,-4.636299133300781,2,Fear,1,0,13
seediv,SEED-IV,raw,10,53,-11.023295402526855,-4.642278671264648,2,Fear,1,0,13
seediv,SEED-IV,raw,11,56,-11.023967742919922,-4.656447887420654,2,Fear,1,0,13
seediv,SEED-IV,raw,12,58,-11.027722358703613,-4.669100284576416,2,Fear,1,0,13
seediv,SEED-IV,raw,13,60,-11.028708457946777,-4.68142032623291,2,Fear,2,1,13
seediv,SEED-IV,raw,14,65,1.2317970991134644,14.885878562927246,3,Happy,3,1,13
seediv,SEED-IV,raw,15,75,1.097408413887024,14.937898635864258,3,Happy,3,1,13
seediv,SEED-IV,raw,16,79,1.3827663660049438,14.564325332641602,3,Happy,3,1,13
seediv,SEED-IV,raw,17,80,1.384634017944336,14.549741744995117,3,Happy,3,1,13
seediv,SEED-IV,raw,18,87,0.9004955291748047,14.924281120300293,3,Happy,3,1,13
seediv,SEED-IV,raw,19,94,1.1834099292755127,14.191898345947266,3,Happy,3,1,13
seediv,SEED-IV,raw,20,96,1.0859731435775757,14.132210731506348,3,Happy,3,1,13
seediv,SEED-IV,raw,21,98,0.9616988897323608,14.08915901184082,3,Happy,3,1,13
seediv,SEED-IV,raw,22,105,0.5226796269416809,14.704197883605957,3,Happy,3,1,13
seediv,SEED-IV,raw,23,106,0.5119152665138245,14.68750286102295,3,Happy,3,1,13
seediv,SEED-IV,raw,24,110,0.5802226066589355,14.161882400512695,3,Happy,3,1,13
seediv,SEED-IV,raw,25,111,0.5771395564079285,14.162900924682617,3,Happy,3,1,13
seediv,SEED-IV,raw,26,113,0.45925867557525635,14.468426704406738,3,Happy,3,1,13
seediv,SEED-IV,raw,27,116,-1.3016022443771362,4.884748458862305,0,Neutral,0,1,13
seediv,SEED-IV,raw,28,125,-1.3459097146987915,4.7508087158203125,0,Neutral,0,1,13
seediv,SEED-IV,raw,29,126,-1.34621262550354,4.675729274749756,0,Neutral,0,1,13
seediv,SEED-IV,raw,30,127,-1.5288673639297485,4.90681266784668,0,Neutral,0,1,13
seediv,SEED-IV,raw,31,137,-1.6038634777069092,4.466383457183838,0,Neutral,0,1,13
seediv,SEED-IV,raw,32,138,-1.788908839225769,4.766999244689941,0,Neutral,0,1,13
seediv,SEED-IV,raw,33,142,-1.8258877992630005,4.667141914367676,0,Neutral,0,1,13
seediv,SEED-IV,raw,34,143,-1.7149834632873535,4.457796096801758,0,Neutral,0,1,13
seediv,SEED-IV,raw,35,144,-1.7591044902801514,4.486532211303711,0,Neutral,0,1,13
seediv,SEED-IV,raw,36,153,-9.895398139953613,-7.133236885070801,2,Fear,3,0,13
seediv,SEED-IV,raw,37,156,-9.891765594482422,-7.136215686798096,2,Fear,3,0,13
seediv,SEED-IV,raw,38,158,-9.888423919677734,-7.139143943786621,2,Fear,3,0,13
seediv,SEED-IV,raw,39,162,-9.883075714111328,-7.1436285972595215,2,Fear,3,0,13
seediv,SEED-IV,raw,40,166,-9.880082130432129,-7.144022464752197,2,Fear,3,0,13
seediv,SEED-IV,raw,41,168,-5.026435375213623,2.8827099800109863,0,Neutral,0,1,13
seediv,SEED-IV,raw,42,179,-5.108922004699707,2.837423324584961,0,Neutral,0,1,13
seediv,SEED-IV,raw,43,189,-5.234530448913574,2.7721810340881348,0,Neutral,0,1,13
seediv,SEED-IV,raw,44,193,-5.276316165924072,2.7536532878875732,0,Neutral,0,1,13
seediv,SEED-IV,raw,45,195,-5.292114734649658,2.748446464538574,0,Neutral,0,1,13
seediv,SEED-IV,raw,46,201,-5.309408664703369,2.748267412185669,0,Neutral,0,1,13
seediv,SEED-IV,raw,47,204,-5.306662082672119,2.7564148902893066,0,Neutral,0,1,13
seediv,SEED-IV,raw,48,209,3.1403756141662598,-0.057123713195323944,0,Neutral,0,1,13
seediv,SEED-IV,raw,49,211,3.1426188945770264,-0.041756726801395416,0,Neutral,0,1,13
seediv,SEED-IV,raw,50,217,3.11970591545105,0.11262302100658417,0,Neutral,0,1,13
seediv,SEED-IV,raw,51,220,3.0658349990844727,0.2564997375011444,0,Neutral,0,1,13
seediv,SEED-IV,raw,52,222,3.359064817428589,0.23181095719337463,0,Neutral,0,1,13
seediv,SEED-IV,raw,53,224,3.1281960010528564,0.38052642345428467,0,Neutral,0,1,13
seediv,SEED-IV,raw,54,229,3.3164381980895996,0.5023190379142761,0,Neutral,0,1,13
seediv,SEED-IV,raw,55,235,3.3406014442443848,0.5983507037162781,0,Neutral,0,1,13
seediv,SEED-IV,raw,56,240,3.319441795349121,0.632013738155365,0,Neutral,0,1,13
seediv,SEED-IV,raw,57,246,-4.230091094970703,-0.7098187208175659,1,Sad,1,1,13
seediv,SEED-IV,raw,58,251,-4.025854587554932,-0.8705800771713257,1,Sad,1,1,13
seediv,SEED-IV,raw,59,253,-4.2298479080200195,-0.74740070104599,1,Sad,1,1,13
seediv,SEED-IV,raw,60,257,-3.9817187786102295,-0.9909680485725403,1,Sad,1,1,13
seediv,SEED-IV,raw,61,269,-4.629705905914307,-0.9449069499969482,1,Sad,1,1,13
seediv,SEED-IV,raw,62,271,-4.159051418304443,-1.3789116144180298,1,Sad,1,1,13
seediv,SEED-IV,raw,63,273,-4.71664571762085,-1.0503641366958618,1,Sad,1,1,13
seediv,SEED-IV,raw,64,275,-4.249700546264648,-1.5014482736587524,1,Sad,1,1,13
seediv,SEED-IV,raw,65,279,-4.3707427978515625,-1.6267540454864502,1,Sad,2,0,13
seediv,SEED-IV,raw,66,285,-4.931971073150635,-1.3977750539779663,1,Sad,2,0,13
seediv,SEED-IV,raw,67,295,-4.744847774505615,-1.7881591320037842,1,Sad,2,0,13
seediv,SEED-IV,raw,68,296,-4.770952224731445,-1.7677032947540283,1,Sad,3,0,13
seediv,SEED-IV,raw,69,297,-4.973330974578857,-1.5613102912902832,1,Sad,3,0,13
seediv,SEED-IV,raw,70,299,0.9552288055419922,2.6928043365478516,0,Neutral,0,1,13
seediv,SEED-IV,raw,71,306,0.9986053109169006,2.7570502758026123,0,Neutral,0,1,13
seediv,SEED-IV,raw,72,310,1.023830533027649,2.8079745769500732,0,Neutral,0,1,13
seediv,SEED-IV,raw,73,313,0.9891732335090637,2.8512983322143555,0,Neutral,0,1,13
seediv,SEED-IV,raw,74,315,0.9994721412658691,2.91217041015625,0,Neutral,0,1,13
seediv,SEED-IV,raw,75,320,1.005692720413208,3.0448567867279053,0,Neutral,0,1,13
seediv,SEED-IV,raw,76,322,0.9983124732971191,3.067033529281616,0,Neutral,0,1,13
seediv,SEED-IV,raw,77,331,1.0626767873764038,3.1057939529418945,0,Neutral,0,1,13
seediv,SEED-IV,raw,78,335,5.421708583831787,4.268120765686035,1,Sad,1,1,13
seediv,SEED-IV,raw,79,341,5.406596660614014,4.264901161193848,1,Sad,1,1,13
seediv,SEED-IV,raw,80,358,5.3172221183776855,4.254549026489258,1,Sad,1,1,13
seediv,SEED-IV,raw,81,360,5.311811447143555,4.253645420074463,1,Sad,1,1,13
seediv,SEED-IV,raw,82,373,5.297304630279541,4.254876613616943,1,Sad,1,1,13
seediv,SEED-IV,raw,83,375,5.297723293304443,4.2551703453063965,1,Sad,1,1,13
seediv,SEED-IV,raw,84,376,-15.271127700805664,-6.463145732879639,2,Fear,2,1,13
seediv,SEED-IV,raw,85,377,-15.272579193115234,-6.462957382202148,2,Fear,2,1,13
seediv,SEED-IV,raw,86,379,-15.274032592773438,-6.462574481964111,2,Fear,2,1,13
seediv,SEED-IV,raw,87,380,-15.274575233459473,-6.461996555328369,2,Fear,2,1,13
seediv,SEED-IV,raw,88,384,-15.277501106262207,-6.437971115112305,2,Fear,2,1,13
seediv,SEED-IV,raw,89,385,-15.277509689331055,-6.437827110290527,2,Fear,2,1,13
seediv,SEED-IV,raw,90,386,-15.277610778808594,-6.437849044799805,2,Fear,2,1,13
seediv,SEED-IV,raw,91,394,-0.24746860563755035,-1.354487657546997,1,Sad,1,1,13
seediv,SEED-IV,raw,92,396,-0.24951331317424774,-1.352210283279419,1,Sad,1,1,13
seediv,SEED-IV,raw,93,398,-0.24590282142162323,-1.3505429029464722,1,Sad,3,0,13
seediv,SEED-IV,raw,94,406,-0.24029722809791565,-1.3488328456878662,1,Sad,3,0,13
seediv,SEED-IV,raw,95,408,-0.23511162400245667,-1.3470661640167236,1,Sad,3,0,13
seediv,SEED-IV,raw,96,411,-0.22452081739902496,-1.3309236764907837,1,Sad,3,0,13
seediv,SEED-IV,raw,97,416,-7.900379180908203,-9.51251220703125,1,Sad,1,1,13
seediv,SEED-IV,raw,98,419,-7.889638900756836,-9.50169849395752,1,Sad,1,1,13
seediv,SEED-IV,raw,99,420,-7.884507656097412,-9.49795913696289,1,Sad,1,1,13
seediv,SEED-IV,raw,100,423,-7.859332084655762,-9.477959632873535,1,Sad,1,1,13
seediv,SEED-IV,raw,101,444,-7.629589557647705,-9.208958625793457,1,Sad,1,1,13
seediv,SEED-IV,raw,102,455,-7.462536811828613,-9.085566520690918,1,Sad,1,1,13
seediv,SEED-IV,raw,103,459,-7.4133195877075195,-9.057512283325195,1,Sad,1,1,13
seediv,SEED-IV,raw,104,464,-7.367806911468506,-9.028905868530273,1,Sad,1,1,13
seediv,SEED-IV,raw,105,467,-7.354033470153809,-9.02548599243164,1,Sad,1,1,13
seediv,SEED-IV,raw,106,469,11.963985443115234,11.279032707214355,1,Sad,1,1,13
seediv,SEED-IV,raw,107,473,11.935084342956543,11.246501922607422,1,Sad,1,1,13
seediv,SEED-IV,raw,108,474,11.826404571533203,11.215874671936035,1,Sad,1,1,13
seediv,SEED-IV,raw,109,475,11.785332679748535,11.178068161010742,1,Sad,1,1,13
seediv,SEED-IV,raw,110,478,12.070409774780273,11.030999183654785,1,Sad,1,1,13
seediv,SEED-IV,raw,111,485,11.986519813537598,10.803229331970215,1,Sad,1,1,13
seediv,SEED-IV,raw,112,491,11.854713439941406,10.706159591674805,1,Sad,1,1,13
seediv,SEED-IV,raw,113,503,11.845447540283203,10.662800788879395,1,Sad,1,1,13
seediv,SEED-IV,raw,114,509,11.884833335876465,10.660027503967285,1,Sad,1,1,13
seediv,SEED-IV,raw,115,512,-14.491786003112793,-13.504867553710938,2,Fear,2,1,13
seediv,SEED-IV,raw,116,524,-14.19692325592041,-13.3954496383667,2,Fear,2,1,13
seediv,SEED-IV,raw,117,525,-14.497339248657227,-13.841314315795898,2,Fear,2,1,13
seediv,SEED-IV,raw,118,531,-13.943068504333496,-13.437642097473145,2,Fear,2,1,13
seediv,SEED-IV,raw,119,537,-14.167146682739258,-14.003427505493164,2,Fear,2,1,13
seediv,SEED-IV,raw,120,540,-14.262639045715332,-14.242827415466309,2,Fear,2,1,13
seediv,SEED-IV,raw,121,541,-13.62409782409668,-13.52638053894043,2,Fear,2,1,13
seediv,SEED-IV,raw,122,545,-13.435441970825195,-13.606488227844238,2,Fear,2,1,13
seediv,SEED-IV,raw,123,547,-14.045838356018066,-14.453901290893555,2,Fear,2,1,13
seediv,SEED-IV,raw,124,550,-13.590271949768066,-14.044082641601562,2,Fear,2,1,13
seediv,SEED-IV,raw,125,552,-13.228891372680664,-13.858648300170898,2,Fear,2,1,13
seediv,SEED-IV,raw,126,555,-13.837063789367676,-14.642370223999023,2,Fear,2,1,13
seediv,SEED-IV,raw,127,557,-13.07822036743164,-14.01977825164795,2,Fear,2,1,13
seediv,SEED-IV,raw,128,558,-13.636025428771973,-14.661144256591797,2,Fear,2,1,13
seediv,SEED-IV,raw,129,568,-13.065123558044434,-14.390129089355469,2,Fear,2,1,13
seediv,SEED-IV,raw,130,569,-13.337047576904297,-14.705620765686035,2,Fear,2,1,13
seediv,SEED-IV,raw,131,571,-13.144452095031738,-14.564168930053711,2,Fear,2,1,13
seediv,SEED-IV,raw,132,576,9.455070495605469,-7.371438980102539,3,Happy,3,1,13
seediv,SEED-IV,raw,133,578,9.41215705871582,-7.384284019470215,3,Happy,3,1,13
seediv,SEED-IV,raw,134,584,9.107170104980469,-7.394163608551025,3,Happy,3,1,13
seediv,SEED-IV,raw,135,589,8.940299987792969,-7.274682998657227,3,Happy,3,1,13
seediv,SEED-IV,raw,136,594,8.84085464477539,-7.097383499145508,3,Happy,3,1,13
seediv,SEED-IV,raw,137,595,8.833846092224121,-6.902436256408691,3,Happy,3,1,13
seediv,SEED-IV,raw,138,598,8.908303260803223,-6.7648725509643555,3,Happy,3,1,13
seediv,SEED-IV,raw,139,600,9.59502124786377,-6.957852363586426,3,Happy,3,1,13
seediv,SEED-IV,raw,140,602,9.222668647766113,-6.592933177947998,3,Happy,3,1,13
seediv,SEED-IV,raw,141,604,9.168119430541992,-6.5892720222473145,3,Happy,3,1,13
seediv,SEED-IV,raw,142,606,9.506174087524414,-6.727901458740234,3,Happy,3,1,13
seediv,SEED-IV,raw,143,607,9.58392333984375,-6.876752853393555,3,Happy,3,1,13
seediv,SEED-IV,raw,144,611,-10.607667922973633,-12.426262855529785,2,Fear,2,1,13
seediv,SEED-IV,raw,145,612,-10.607344627380371,-12.426060676574707,2,Fear,2,1,13
seediv,SEED-IV,raw,146,615,-10.605547904968262,-12.424890518188477,2,Fear,2,1,13
seediv,SEED-IV,raw,147,620,-10.60539722442627,-12.427063941955566,2,Fear,2,1,13
seediv,SEED-IV,raw,148,622,-10.608599662780762,-12.427102088928223,2,Fear,2,1,13
seediv,SEED-IV,raw,149,626,-10.610647201538086,-12.42687702178955,2,Fear,2,1,13
seediv,SEED-IV,raw,150,630,14.846579551696777,3.0817248821258545,2,Fear,2,1,13
seediv,SEED-IV,raw,151,638,14.92866325378418,3.110762596130371,2,Fear,2,1,13
seediv,SEED-IV,raw,152,645,15.05400276184082,3.163473129272461,2,Fear,2,1,13
seediv,SEED-IV,raw,153,650,15.221734046936035,3.2272825241088867,2,Fear,2,1,13
seediv,SEED-IV,raw,154,657,15.373954772949219,3.26442813873291,2,Fear,2,1,13
seediv,SEED-IV,raw,155,661,15.384861946105957,3.263164520263672,2,Fear,2,1,13
seediv,SEED-IV,raw,156,667,15.39578914642334,3.235607862472534,2,Fear,2,1,13
seediv,SEED-IV,raw,157,670,15.381243705749512,3.225597381591797,2,Fear,2,1,13
seediv,SEED-IV,raw,158,671,0.8343069553375244,-9.394305229187012,3,Happy,3,1,13
seediv,SEED-IV,raw,159,675,0.71367347240448,-9.539844512939453,3,Happy,3,1,13
seediv,SEED-IV,raw,160,681,1.000285029411316,-9.346083641052246,3,Happy,3,1,13
seediv,SEED-IV,raw,161,686,0.7410590648651123,-9.758337020874023,3,Happy,3,1,13
seediv,SEED-IV,raw,162,688,1.2453585863113403,-9.409177780151367,3,Happy,3,1,13
seediv,SEED-IV,raw,163,692,0.8791446685791016,-9.948054313659668,3,Happy,3,1,13
seediv,SEED-IV,raw,164,693,1.3697998523712158,-9.521145820617676,3,Happy,3,1,13
seediv,SEED-IV,raw,165,697,1.012402057647705,-10.037636756896973,3,Happy,3,1,13
seediv,SEED-IV,raw,166,698,1.4010173082351685,-9.766172409057617,3,Happy,3,1,13
seediv,SEED-IV,raw,167,700,1.3692430257797241,-9.884358406066895,3,Happy,3,1,13
seediv,SEED-IV,raw,168,702,1.2023528814315796,-10.027647972106934,3,Happy,3,1,13
seediv,SEED-IV,raw,169,708,8.968140602111816,2.954561948776245,3,Happy,2,0,13
seediv,SEED-IV,raw,170,714,8.969813346862793,2.9549107551574707,3,Happy,2,0,13
seediv,SEED-IV,raw,171,718,6.117869853973389,-3.625385284423828,0,Neutral,0,1,13
seediv,SEED-IV,raw,172,724,6.116206645965576,-3.625211477279663,0,Neutral,0,1,13
seediv,SEED-IV,raw,173,736,6.105994701385498,-3.614006757736206,0,Neutral,0,1,13
seediv,SEED-IV,raw,174,740,6.105241298675537,-3.6154260635375977,0,Neutral,0,1,13
seediv,SEED-IV,raw,175,741,6.1053924560546875,-3.6158063411712646,0,Neutral,0,1,13
seediv,SEED-IV,raw,176,744,6.105945110321045,-3.614508867263794,0,Neutral,0,1,13
seediv,SEED-IV,raw,177,750,6.140974998474121,13.345720291137695,3,Happy,3,1,13
seediv,SEED-IV,raw,178,760,6.145114421844482,13.345810890197754,3,Happy,3,1,13
seediv,SEED-IV,raw,179,764,6.1476521492004395,13.34598445892334,3,Happy,3,1,13
seediv,SEED-IV,raw,180,771,6.150557994842529,13.346966743469238,3,Happy,3,1,13
seediv,SEED-IV,raw,181,773,6.150529384613037,13.347204208374023,3,Happy,3,1,13
seediv,SEED-IV,raw,182,777,11.075409889221191,3.6986522674560547,0,Neutral,3,0,13
seediv,SEED-IV,raw,183,778,11.032715797424316,3.7152833938598633,0,Neutral,3,0,13
seediv,SEED-IV,raw,184,782,10.897114753723145,3.8145525455474854,0,Neutral,3,0,13
seediv,SEED-IV,raw,185,790,11.25717544555664,3.9304282665252686,0,Neutral,0,1,13
seediv,SEED-IV,raw,186,791,10.835803031921387,4.070324897766113,0,Neutral,0,1,13
seediv,SEED-IV,raw,187,795,11.39615249633789,4.097877502441406,0,Neutral,0,1,13
seediv,SEED-IV,raw,188,799,11.402483940124512,4.252702713012695,0,Neutral,0,1,13
seediv,SEED-IV,raw,189,806,10.942028045654297,4.519188404083252,0,Neutral,0,1,13
seediv,SEED-IV,raw,190,808,10.978276252746582,4.560260772705078,0,Neutral,0,1,13
seediv,SEED-IV,raw,191,812,11.230783462524414,4.600228786468506,0,Neutral,0,1,13
seediv,SEED-IV,raw,192,813,11.27343463897705,4.602367877960205,0,Neutral,0,1,13
seediv,SEED-IV,raw,193,827,8.674356460571289,9.442051887512207,3,Happy,2,0,13
seediv,SEED-IV,raw,194,828,8.675488471984863,9.438072204589844,3,Happy,2,0,13
seediv,SEED-IV,raw,195,830,8.678046226501465,9.426519393920898,3,Happy,2,0,13
seediv,SEED-IV,raw,196,833,8.681754112243652,9.41682243347168,3,Happy,2,0,13
seediv,SEED-IV,raw,197,840,8.686492919921875,9.389784812927246,3,Happy,2,0,13
seediv,SEED-IV,raw,198,842,8.683500289916992,9.377829551696777,3,Happy,2,0,13
seediv,SEED-IV,raw,199,849,8.689863204956055,9.365633010864258,3,Happy,2,0,13
seediv,SEED-IV,dms_sgpan,0,0,2.2019450664520264,-16.800195693969727,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,1,9,2.036123752593994,-16.733434677124023,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,2,15,1.9164507389068604,-16.59258270263672,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,3,21,1.814724087715149,-16.37767791748047,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,4,26,1.6189550161361694,-15.9845552444458,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,5,32,1.0792856216430664,-12.398367881774902,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,6,40,0.9417164325714111,-11.872367858886719,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,7,43,-6.138159275054932,-9.72049331665039,2,Fear,2,1,13
seediv,SEED-IV,dms_sgpan,8,45,-6.068629741668701,-9.716026306152344,2,Fear,2,1,13
seediv,SEED-IV,dms_sgpan,9,51,-5.521403789520264,-9.695304870605469,2,Fear,1,0,13
seediv,SEED-IV,dms_sgpan,10,53,-5.4941558837890625,-9.686752319335938,2,Fear,1,0,13
seediv,SEED-IV,dms_sgpan,11,56,-5.485503673553467,-9.657158851623535,2,Fear,1,0,13
seediv,SEED-IV,dms_sgpan,12,58,-5.569911956787109,-9.63981819152832,2,Fear,1,0,13
seediv,SEED-IV,dms_sgpan,13,60,-5.79561710357666,-9.619837760925293,2,Fear,2,1,13
seediv,SEED-IV,dms_sgpan,14,65,20.087135314941406,4.369348049163818,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,15,75,20.129451751708984,4.342803001403809,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,16,79,20.288326263427734,4.099725246429443,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,17,80,20.356609344482422,4.049315929412842,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,18,87,20.8670597076416,4.090040683746338,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,19,94,21.104238510131836,4.136703014373779,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,20,96,20.666027069091797,4.910353183746338,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,21,98,20.985618591308594,4.562230110168457,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,22,105,20.83716583251953,5.040796279907227,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,23,106,21.072330474853516,4.792740345001221,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,24,110,21.430999755859375,4.346407413482666,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,25,111,20.970043182373047,5.122230052947998,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,26,113,21.451122283935547,4.350127220153809,3,Happy,3,1,13
seediv,SEED-IV,dms_sgpan,27,116,-2.850066900253296,26.452926635742188,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,28,125,-2.5825307369232178,26.3341007232666,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,29,126,-2.486199140548706,26.174549102783203,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,30,127,-3.183926820755005,26.10043716430664,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,31,137,-3.1582720279693604,25.951745986938477,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,32,138,-3.0651299953460693,26.335817337036133,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,33,142,-3.0189499855041504,25.835241317749023,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,34,143,-2.533179759979248,25.944538116455078,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,35,144,-2.6611313819885254,25.851964950561523,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,36,153,4.699375629425049,2.716642379760742,2,Fear,3,0,13
seediv,SEED-IV,dms_sgpan,37,156,4.698919296264648,2.708486318588257,2,Fear,3,0,13
seediv,SEED-IV,dms_sgpan,38,158,4.694469451904297,2.6961090564727783,2,Fear,3,0,13
seediv,SEED-IV,dms_sgpan,39,162,4.6874895095825195,2.6812891960144043,2,Fear,3,0,13
seediv,SEED-IV,dms_sgpan,40,166,4.681616306304932,2.6631269454956055,2,Fear,3,0,13
seediv,SEED-IV,dms_sgpan,41,168,-2.855168342590332,24.00145149230957,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,42,179,-2.6356325149536133,24.018821716308594,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,43,189,-2.4179983139038086,23.760265350341797,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,44,193,-2.409212112426758,23.494949340820312,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,45,195,-2.371464252471924,23.428804397583008,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,46,201,-2.2362582683563232,23.561357498168945,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,47,204,-2.2063727378845215,23.73421859741211,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,48,209,-1.1626545190811157,20.9476375579834,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,49,211,-1.4761890172958374,21.370159149169922,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,50,217,-1.5902197360992432,21.38869857788086,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,51,220,-1.4553567171096802,20.90501594543457,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,52,222,-1.3034700155258179,20.606534957885742,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,53,224,-1.3327863216400146,20.52216339111328,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,54,229,-1.6889400482177734,20.588890075683594,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,55,235,-1.864396333694458,21.031940460205078,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,56,240,-1.86196768283844,21.083738327026367,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,57,246,1.2214751243591309,-10.724349975585938,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,58,251,1.2262823581695557,-10.822516441345215,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,59,253,1.23874831199646,-10.886019706726074,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,60,257,1.3314615488052368,-11.143162727355957,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,61,269,0.22296357154846191,-9.314508438110352,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,62,271,-0.027846625074744225,-8.884182929992676,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,63,273,-0.23716922104358673,-8.503140449523926,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,64,275,-0.4196385145187378,-8.118370056152344,1,Sad,1,1,13
seediv,SEED-IV,dms_sgpan,65,279,-0.7812372446060181,-7.194231986999512,1,Sad,2,0,13
seediv,SEED-IV,dms_sgpan,66,285,-0.9841237664222717,-6.668697834014893,1,Sad,2,0,13
seediv,SEED-IV,dms_sgpan,67,295,-0.9058513641357422,-6.497142791748047,1,Sad,2,0,13
seediv,SEED-IV,dms_sgpan,68,296,-0.8992850184440613,-6.483638286590576,1,Sad,3,0,13
seediv,SEED-IV,dms_sgpan,69,297,-0.8925299644470215,-6.468550205230713,1,Sad,3,0,13
seediv,SEED-IV,dms_sgpan,70,299,0.03476044163107872,20.733182907104492,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,71,306,-0.1887160986661911,20.943819046020508,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,72,310,-0.28196579217910767,21.184358596801758,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,73,313,-0.3929309844970703,21.435359954833984,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,74,315,-0.556575357913971,21.68939208984375,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,75,320,-0.8370142579078674,21.8923282623291,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,76,322,-0.8388043642044067,21.922212600708008,0,Neutral,0,1,13
seediv,SEED-IV,dms_sgpan,77,331,-0.6166451573371887,21.5143985748291,0,Neutral,0,1,13
