representation,sample_index,split,subject,pc1,pc2
shared,9643,source,6,-3.409430742263794,5.160789966583252
shared,9644,source,6,-3.40946102142334,5.160778522491455
shared,9645,source,6,-3.4095025062561035,5.160765647888184
shared,9646,source,6,-3.409548282623291,5.160755634307861
shared,9647,source,6,-3.4095864295959473,5.160736083984375
shared,9648,source,6,-3.409630537033081,5.160739421844482
shared,9649,source,6,-3.4096710681915283,5.160732269287109
shared,9650,source,6,-3.409714460372925,5.160714626312256
shared,9651,source,6,-3.409757614135742,5.160701751708984
shared,9652,source,6,-3.4097936153411865,5.160690784454346
shared,9653,source,6,-3.409824848175049,5.160706520080566
shared,9654,source,6,-3.4098501205444336,5.160722732543945
shared,9655,source,6,-3.4098641872406006,5.160731792449951
shared,9656,source,6,-3.409877300262451,5.160727500915527
shared,9657,source,6,-3.409893751144409,5.160666465759277
shared,9658,source,6,-3.4099161624908447,5.160604953765869
shared,9659,source,6,-3.4099414348602295,5.16054630279541
shared,9660,source,6,-3.409959554672241,5.160497665405273
shared,9661,source,6,-3.409984588623047,5.160423278808594
shared,9662,source,6,-3.41001558303833,5.160328388214111
shared,9663,source,6,-3.410036325454712,5.16024923324585
shared,9664,source,6,-3.4100565910339355,5.160184383392334
shared,9665,source,6,-3.4100728034973145,5.160128116607666
shared,9666,source,6,-3.410085439682007,5.160077095031738
shared,9667,source,6,-3.4100987911224365,5.160037517547607
shared,9668,source,6,-3.410114288330078,5.160020351409912
shared,9669,source,6,-3.410125970840454,5.159989356994629
shared,9670,source,6,-3.4101293087005615,5.159976482391357
shared,9671,source,6,-3.410126209259033,5.15994119644165
shared,9672,source,6,-3.410125970840454,5.159854412078857
shared,9673,source,6,-3.41013240814209,5.159748554229736
shared,9674,source,6,-3.410130739212036,5.159675121307373
shared,9675,source,6,-3.4101221561431885,5.159617900848389
shared,9676,source,6,-3.4101061820983887,5.159567832946777
shared,9677,source,6,-3.4100990295410156,5.159487247467041
shared,9678,source,6,-3.4100890159606934,5.159386157989502
shared,9679,source,6,-3.410081386566162,5.159292221069336
shared,9680,source,6,-3.4100780487060547,5.159200191497803
shared,9681,source,6,-3.4100708961486816,5.159109115600586
shared,9682,source,6,-3.410057783126831,5.159029960632324
shared,9683,source,6,-3.410041570663452,5.1589579582214355
shared,9684,source,6,-3.410029172897339,5.158881664276123
shared,9685,source,6,-3.410033941268921,5.158769130706787
shared,9686,source,6,-3.4100468158721924,5.15863561630249
shared,9687,source,6,-3.4100589752197266,5.1585211753845215
shared,9688,source,6,-3.410083055496216,5.158376693725586
shared,9689,source,6,-3.410097360610962,5.158274173736572
shared,9690,source,6,-3.4101059436798096,5.158222198486328
shared,9691,source,6,-3.4101102352142334,5.158176422119141
shared,9692,source,6,-3.410104990005493,5.158116817474365
shared,9693,source,6,-3.410097122192383,5.158044815063477
shared,9694,source,6,-3.4100918769836426,5.157991409301758
shared,9695,source,6,-3.4100849628448486,5.157925605773926
shared,9696,source,6,-3.4100797176361084,5.1579270362854
shared,9697,source,6,-3.410080909729004,5.157923221588135
shared,9698,source,6,-3.4100892543792725,5.157925128936768
shared,9699,source,6,-3.410100221633911,5.157935619354248
shared,9700,source,6,-3.4101147651672363,5.157927989959717
shared,9701,source,6,-3.4101388454437256,5.157934665679932
shared,9702,source,6,-3.410160779953003,5.157984256744385
shared,9703,source,6,-3.410172462463379,5.1580657958984375
shared,9704,source,6,-3.4101955890655518,5.158115386962891
shared,9705,source,6,-3.4102067947387695,5.158196449279785
shared,9706,source,6,-3.41021728515625,5.1582417488098145
shared,9707,source,6,-3.41023325920105,5.158255100250244
shared,9708,source,6,-3.410245180130005,5.158268451690674
shared,9709,source,6,-3.4102697372436523,5.158297538757324
shared,9710,source,6,-3.4102978706359863,5.158369541168213
shared,9711,source,6,-3.4103269577026367,5.158474922180176
shared,9712,source,6,-3.4103426933288574,5.158616065979004
shared,9713,source,6,-3.4103565216064453,5.158780574798584
shared,9714,source,6,-3.410360813140869,5.15900182723999
shared,9715,source,6,-3.4103312492370605,5.159199237823486
shared,9716,source,6,-3.410280227661133,5.159358978271484
shared,9717,source,6,-3.410223960876465,5.159457683563232
shared,9718,source,6,-3.4101476669311523,5.1595282554626465
shared,9719,source,6,-3.410040855407715,5.159556865692139
shared,9720,source,6,-3.4098854064941406,5.159515380859375
shared,9721,source,6,-3.40971302986145,5.159478187561035
shared,9722,source,6,-3.4095423221588135,5.1594624519348145
shared,9723,source,6,-3.409362316131592,5.159350872039795
shared,9724,source,6,-3.409208059310913,5.159195423126221
shared,9725,source,6,-3.4090700149536133,5.159102439880371
shared,9726,source,6,-3.408940315246582,5.158982276916504
shared,9727,source,6,-3.4088079929351807,5.15883207321167
shared,9728,source,6,-3.4086995124816895,5.158711910247803
shared,9729,source,6,-3.408628463745117,5.158609390258789
shared,9730,source,6,-3.4085750579833984,5.158514022827148
shared,9731,source,6,-3.408524751663208,5.158411026000977
shared,9732,source,6,-3.408484697341919,5.1583099365234375
shared,9733,source,6,-3.408461809158325,5.158163547515869
shared,9734,source,6,-3.4084432125091553,5.158115386962891
shared,9735,source,6,-3.4084320068359375,5.158120155334473
shared,9736,source,6,-3.4084291458129883,5.1581315994262695
shared,9737,source,6,-3.4084343910217285,5.158188819885254
shared,9738,source,6,-2.902536392211914,-6.979989528656006
shared,9739,source,6,-2.9026339054107666,-6.979834079742432
shared,9740,source,6,-2.9027514457702637,-6.979633331298828
shared,9741,source,6,-2.9028539657592773,-6.979455947875977
shared,9742,source,6,-2.9031355381011963,-6.979001998901367
shared,9743,source,6,-2.903512716293335,-6.978424072265625
shared,9744,source,6,-2.875596523284912,-7.0142340660095215
shared,9745,source,6,-2.872501850128174,-7.007664203643799
shared,9746,source,6,-2.8729121685028076,-7.007277011871338
shared,9747,source,6,-2.87355637550354,-7.006644248962402
shared,9748,source,6,-2.8741390705108643,-7.00606632232666
shared,9749,source,6,-2.874796152114868,-7.005375862121582
shared,9750,source,6,-2.875581741333008,-7.004508018493652
shared,9751,source,6,-2.8764705657958984,-7.003444671630859
shared,9752,source,6,-2.8771748542785645,-7.002553939819336
shared,9753,source,6,-2.877840042114258,-7.001662731170654
shared,9754,source,6,-2.8660969734191895,-7.006338119506836
shared,9755,source,6,-2.8398678302764893,-6.997140884399414
shared,9756,source,6,-2.839839220046997,-6.997271537780762
shared,9757,source,6,-2.8395614624023438,-6.997918605804443
shared,9758,source,6,-2.840362787246704,-6.999427318572998
shared,9759,source,6,-2.878302574157715,-7.001169204711914
shared,9760,source,6,-2.8781609535217285,-7.001572608947754
shared,9761,source,6,-2.878300189971924,-7.001405239105225
shared,9762,source,6,-2.8783979415893555,-7.001245975494385
shared,9763,source,6,-2.846754789352417,-7.003995418548584
shared,9764,source,6,-2.8398547172546387,-6.998992919921875
shared,9765,source,6,-2.8396968841552734,-6.9978790283203125
shared,9766,source,6,-2.8399572372436523,-6.997307300567627
shared,9767,source,6,-2.8403213024139404,-6.996522903442383
shared,9768,source,6,-2.8405704498291016,-6.99599027633667
shared,9769,source,6,-2.8404715061187744,-6.996151924133301
shared,9770,source,6,-2.8402156829833984,-6.996620178222656
shared,9771,source,6,-2.839920997619629,-6.99716854095459
shared,9772,source,6,-2.8395771980285645,-6.997896671295166
shared,9773,source,6,-2.8636555671691895,-7.006834983825684
shared,9774,source,6,-2.8783962726593018,-7.001036167144775
shared,9775,source,6,-2.878115653991699,-7.001473426818848
shared,9776,source,6,-2.8775718212127686,-7.002230167388916
shared,9777,source,6,-2.8772096633911133,-7.002716541290283
shared,9778,source,6,-2.876858949661255,-7.003191947937012
shared,9779,source,6,-2.876718044281006,-7.003360748291016
shared,9780,source,6,-2.876608371734619,-7.003497123718262
shared,9781,source,6,-2.8764824867248535,-7.003669261932373
shared,9782,source,6,-2.8763279914855957,-7.003879547119141
shared,9783,source,6,-2.876067876815796,-7.004240989685059
shared,9784,source,6,-2.8758418560028076,-7.004587173461914
shared,9785,source,6,-2.875563621520996,-7.005054473876953
shared,9786,source,6,-2.8753418922424316,-7.005532741546631
shared,9787,source,6,-2.875200033187866,-7.006072044372559
shared,9788,source,6,-2.8752341270446777,-7.006585597991943
shared,9789,source,6,-2.875462055206299,-7.007421493530273
shared,9790,source,6,-2.876213312149048,-7.008635997772217
shared,9791,source,6,-2.8778131008148193,-7.010352611541748
shared,9792,source,6,-2.881153106689453,-7.012761116027832
shared,9793,source,6,-2.8858704566955566,-7.014936447143555
shared,9794,source,6,-2.8876359462738037,-7.015769004821777
shared,9795,source,6,-2.9194390773773193,-6.985994815826416
shared,9796,source,6,-2.919046401977539,-6.986597537994385
shared,9797,source,6,-2.9181745052337646,-6.987170696258545
shared,9798,source,6,-2.917482376098633,-6.987793445587158
shared,9799,source,6,-2.916792392730713,-6.98837423324585
shared,9800,source,6,-2.91568922996521,-6.9888596534729
shared,9801,source,6,-2.914625406265259,-6.989335060119629
shared,9802,source,6,-2.9137425422668457,-6.9897565841674805
shared,9803,source,6,-2.912689447402954,-6.990147590637207
shared,9804,source,6,-2.9120562076568604,-6.990598678588867
shared,9805,source,6,-2.911500930786133,-6.990992546081543
shared,9806,source,6,-2.9117789268493652,-6.991595268249512
shared,9807,source,6,-2.911357879638672,-6.991983890533447
shared,9808,source,6,-2.9100937843322754,-6.992125511169434
shared,9809,source,6,-2.908700704574585,-6.992095947265625
shared,9810,source,6,-2.9076905250549316,-6.9920654296875
shared,9811,source,6,-2.9064998626708984,-6.991982460021973
shared,9812,source,6,-2.905472755432129,-6.991860389709473
shared,9813,source,6,-2.9043221473693848,-6.991600036621094
shared,9814,source,6,-2.9032986164093018,-6.991384029388428
shared,9815,source,6,-2.9026193618774414,-6.99130392074585
shared,9816,source,6,-2.9017128944396973,-6.991085052490234
shared,9817,source,6,-2.901033401489258,-6.990981578826904
shared,9818,source,6,-2.900566816329956,-6.990924835205078
shared,9819,source,6,-2.900437831878662,-6.990963935852051
shared,9820,source,6,-2.9002602100372314,-6.990894794464111
shared,9821,source,6,-2.9002721309661865,-6.990906238555908
shared,9822,source,6,-2.90032696723938,-6.990936756134033
shared,9823,source,6,-2.9003758430480957,-6.990933418273926
shared,9824,source,6,-2.9007248878479004,-6.991106986999512
shared,9825,source,6,-2.900981903076172,-6.991206645965576
shared,9826,source,6,-2.9008450508117676,-6.991114616394043
shared,9827,source,6,-2.900991678237915,-6.99118709564209
shared,9828,source,6,-2.9012720584869385,-6.991373538970947
shared,9829,source,6,-2.901324987411499,-6.991464614868164
shared,9830,source,6,-2.9014363288879395,-6.991524696350098
shared,9831,source,6,-2.9014766216278076,-6.991550922393799
shared,9832,source,6,-2.901926279067993,-6.991769313812256
shared,9833,source,6,-2.9026026725769043,-6.992122650146484
shared,9834,source,6,-2.9032678604125977,-6.992430686950684
shared,9835,source,6,-2.9039316177368164,-6.99276876449585
shared,9836,source,6,-2.904148817062378,-6.992886543273926
shared,9837,source,6,-2.9031429290771484,-6.992365837097168
shared,9838,source,6,-2.9017717838287354,-6.991554260253906
shared,9839,source,6,-2.900644063949585,-6.990863800048828
shared,9840,source,6,-2.899765729904175,-6.990267753601074
shared,9841,source,6,-2.899280548095703,-6.98989200592041
shared,9842,source,6,-2.8981080055236816,-6.989052772521973
shared,9843,source,6,-2.8971657752990723,-6.988364219665527
shared,9844,source,6,-2.896697521209717,-6.9879841804504395
shared,9845,source,6,-2.896496295928955,-6.987819671630859
shared,9846,source,6,-2.8964412212371826,-6.987773895263672
shared,9847,source,6,-2.896442413330078,-6.987795352935791
shared,9848,source,6,-2.8964803218841553,-6.987814426422119
shared,9849,source,6,-2.8965260982513428,-6.987865924835205
shared,9850,source,6,-2.8965563774108887,-6.987930774688721
shared,9851,source,6,-2.8965859413146973,-6.988004684448242
shared,9852,source,6,-2.896618604660034,-6.988070964813232
shared,9853,source,6,-2.896624803543091,-6.988185405731201
shared,9854,source,6,-2.896657705307007,-6.988267421722412
shared,9855,source,6,-2.896677255630493,-6.988356590270996
shared,9856,source,6,-2.8966920375823975,-6.988424777984619
shared,9857,source,6,-2.8966898918151855,-6.988528728485107
shared,9858,source,6,-2.896697998046875,-6.988624572753906
shared,9859,source,6,-2.8967103958129883,-6.988675594329834
shared,9860,source,6,-2.896716594696045,-6.988720417022705
shared,9861,source,6,-2.896721601486206,-6.988769054412842
shared,9862,source,6,-2.8967337608337402,-6.988785743713379
shared,9863,source,6,-2.896752119064331,-6.988748073577881
shared,9864,source,6,-2.8967766761779785,-6.988710403442383
shared,9865,source,6,-2.896799087524414,-6.988661289215088
shared,9866,source,6,-2.8967981338500977,-6.988620281219482
shared,9867,source,6,-2.8967819213867188,-6.988600730895996
shared,9868,source,6,-2.8967747688293457,-6.988587379455566
shared,9869,source,6,-2.8967723846435547,-6.9885663986206055
shared,9870,source,6,-2.8967583179473877,-6.988550186157227
shared,9871,source,6,-2.896754026412964,-6.988507270812988
shared,9872,source,6,-2.896751880645752,-6.988468170166016
shared,9873,source,6,-2.896749496459961,-6.988418102264404
shared,9874,source,6,-2.896754264831543,-6.9883880615234375
shared,9875,source,6,-2.8967480659484863,-6.988383769989014
shared,9876,source,6,-2.896749973297119,-6.988380432128906
shared,9877,source,6,-2.896757125854492,-6.988368034362793
shared,9878,source,6,-2.8967554569244385,-6.98837423324585
shared,9879,source,6,-2.8967390060424805,-6.988394260406494
shared,9880,source,6,-2.896719455718994,-6.988421440124512
shared,9881,source,6,-2.896700382232666,-6.988469123840332
shared,9882,source,6,-2.896685838699341,-6.988486289978027
shared,9883,source,6,-2.8966805934906006,-6.988494873046875
shared,9884,source,6,-2.8966710567474365,-6.98850679397583
shared,9885,source,6,-2.8966481685638428,-6.988516330718994
shared,9886,source,6,-2.896632432937622,-6.988531589508057
shared,9887,source,6,-2.8966336250305176,-6.988528728485107
shared,9888,source,6,-2.8966293334960938,-6.988541126251221
shared,9889,source,6,-2.896688461303711,-6.9884538650512695
shared,9890,source,6,-2.8967437744140625,-6.9883551597595215
shared,9891,source,6,-2.896806478500366,-6.9882588386535645
shared,9892,source,6,-2.8968570232391357,-6.988205432891846
shared,9893,source,6,-2.8968992233276367,-6.988166332244873
shared,9894,source,6,-2.8969335556030273,-6.988140106201172
shared,9895,source,6,-2.8969457149505615,-6.988131046295166
shared,9896,source,6,-2.8969168663024902,-6.988190174102783
shared,9897,source,6,-2.8968710899353027,-6.988279819488525
shared,9898,source,6,-2.896803855895996,-6.988429546356201
shared,9899,source,6,-2.8967177867889404,-6.988643169403076
shared,9900,source,6,-2.8966617584228516,-6.98882532119751
shared,9901,source,6,-2.896602153778076,-6.988985061645508
shared,9902,source,6,-2.8965418338775635,-6.989161968231201
shared,9903,source,6,-2.8964779376983643,-6.989360809326172
shared,9904,source,6,-2.8964476585388184,-6.989547252655029
shared,9905,source,6,-2.8964462280273438,-6.989717483520508
shared,9906,source,6,-2.896458148956299,-6.989887714385986
shared,9907,source,6,-2.8964555263519287,-6.990123748779297
shared,9908,source,6,-2.89644193649292,-6.990375518798828
shared,9909,source,6,-2.896453619003296,-6.990576267242432
shared,9910,source,6,-2.896470546722412,-6.990727424621582
shared,9911,source,6,-2.896470785140991,-6.990845203399658
shared,9912,source,6,-2.896477699279785,-6.9909348487854
shared,9913,source,6,-2.8964853286743164,-6.991031646728516
shared,9914,source,6,-2.896451711654663,-6.991112232208252
shared,9915,source,6,-2.8963863849639893,-6.991153240203857
shared,9916,source,6,-2.8962903022766113,-6.991242408752441
shared,9917,source,6,-2.896179437637329,-6.991353988647461
shared,9918,source,6,-2.8960914611816406,-6.991425514221191
shared,9919,source,6,-2.895995855331421,-6.99147891998291
shared,9920,source,6,-2.895880699157715,-6.991568088531494
shared,9921,source,6,-2.8958353996276855,-6.991604328155518
shared,9922,source,6,-2.8957762718200684,-6.991647243499756
shared,9923,source,6,-2.8957033157348633,-6.991696834564209
shared,9924,source,6,-2.8956077098846436,-6.991820335388184
shared,9925,source,6,-2.8955276012420654,-6.991969585418701
shared,9926,source,6,-2.8954625129699707,-6.992091655731201
shared,9927,source,6,-2.8954358100891113,-6.992140769958496
shared,9928,source,6,-2.895407199859619,-6.9921488761901855
shared,9929,source,6,-2.8954012393951416,-6.992114067077637
shared,9930,source,6,-2.8953962326049805,-6.992090225219727
shared,9931,source,6,-2.8953747749328613,-6.992094039916992
shared,9932,source,6,-2.8953795433044434,-6.992043972015381
shared,9933,source,6,-2.8953440189361572,-6.9920549392700195
shared,9934,source,6,-2.895296573638916,-6.992037773132324
shared,9935,source,6,-2.8952925205230713,-6.991976261138916
shared,9936,source,6,-2.8952760696411133,-6.9918928146362305
shared,9937,source,6,-2.8952713012695312,-6.991797924041748
shared,9938,source,6,-2.8952949047088623,-6.991675853729248
shared,9939,source,6,-2.8953258991241455,-6.991573810577393
shared,9940,source,6,-2.8953473567962646,-6.991476058959961
shared,9941,source,6,-2.895360231399536,-6.991387844085693
shared,9942,source,6,-2.895383358001709,-6.991301536560059
shared,9943,source,6,-2.895428419113159,-6.991191864013672
shared,9944,source,6,-2.8954944610595703,-6.991086006164551
shared,9945,source,6,-2.895569324493408,-6.990975856781006
shared,9946,source,6,-2.8956525325775146,-6.990838527679443
shared,9947,source,6,-2.8957412242889404,-6.990701198577881
shared,9948,source,6,-2.895826816558838,-6.990573406219482
shared,9949,source,6,-2.895888090133667,-6.990467071533203
shared,9950,source,6,-2.8959479331970215,-6.990349769592285
shared,9951,source,6,-2.896040678024292,-6.990200519561768
shared,9952,source,6,-2.8961305618286133,-6.990039348602295
shared,9953,source,6,-2.8962268829345703,-6.989883899688721
shared,9954,source,6,-2.896315097808838,-6.9897685050964355
shared,9955,source,6,-2.8963818550109863,-6.9896745681762695
shared,9956,source,6,-2.8964366912841797,-6.989597797393799
shared,9957,source,6,-2.8965020179748535,-6.989505767822266
shared,9958,source,6,-2.8965773582458496,-6.989398956298828
shared,9959,source,6,-2.896657943725586,-6.989280700683594
shared,9960,source,6,-2.896744728088379,-6.989132404327393
shared,9961,source,6,-2.896820306777954,-6.988997459411621
shared,9962,source,6,-2.8968803882598877,-6.98886775970459
shared,9963,source,6,-2.8969333171844482,-6.9887213706970215
shared,9964,source,6,-2.896974802017212,-6.988603115081787
shared,9965,source,6,-2.897017240524292,-6.988511562347412
shared,9966,source,6,-2.8970768451690674,-6.988387584686279
shared,9967,source,6,-2.897167205810547,-6.9882402420043945
shared,9968,source,6,-2.8972525596618652,-6.988072872161865
shared,9969,source,6,-2.897334098815918,-6.987908363342285
shared,9970,source,6,-2.8973896503448486,-6.9877729415893555
shared,9971,source,6,-2.897404432296753,-6.987703323364258
shared,9972,source,6,-2.897404432296753,-6.987637996673584
shared,9973,source,6,-2.8974037170410156,-6.98759126663208
shared,9974,source,6,-2.89741849899292,-6.987545967102051
shared,9975,source,6,-2.897435426712036,-6.987523078918457
shared,9976,source,6,-4.347023010253906,3.1581509113311768
shared,9977,source,6,-4.347143650054932,3.158159017562866
shared,9978,source,6,-4.3471269607543945,3.158478260040283
shared,9979,source,6,-4.346789836883545,3.159025192260742
shared,9980,source,6,-4.346733570098877,3.159050703048706
shared,9981,source,6,-4.346832275390625,3.158618211746216
shared,9982,source,6,-4.34676456451416,3.1583690643310547
shared,9983,source,6,-4.346375942230225,3.1585748195648193
shared,9984,source,6,-4.345876693725586,3.1590306758880615
shared,9985,source,6,-4.3451828956604,3.1596639156341553
shared,9986,source,6,-4.344202041625977,3.1606106758117676
shared,9987,source,6,-4.343586444854736,3.161130428314209
shared,9988,source,6,-4.343110084533691,3.161547899246216
shared,9989,source,6,-4.342808723449707,3.161850929260254
shared,9990,source,6,-4.3429436683654785,3.1617143154144287
shared,9991,source,6,-4.343023300170898,3.1616344451904297
shared,9992,source,6,-4.342777252197266,3.161794662475586
shared,9993,source,6,-4.342635631561279,3.161876678466797
shared,9994,source,6,-4.342386245727539,3.1620519161224365
shared,9995,source,6,-4.342130184173584,3.1623544692993164
shared,9996,source,6,-4.341845512390137,3.1626150608062744
shared,9997,source,6,-4.341492176055908,3.162875175476074
shared,9998,source,6,-4.340888023376465,3.163228750228882
shared,9999,source,6,-4.340353012084961,3.1633870601654053
shared,10000,source,6,-4.3398566246032715,3.1633944511413574
shared,10001,source,6,-4.339235305786133,3.163377523422241
shared,10002,source,6,-4.338709354400635,3.1632707118988037
shared,10003,source,6,-4.338211536407471,3.1631085872650146
shared,10004,source,6,-4.337769508361816,3.162843704223633
shared,10005,source,6,-4.337503433227539,3.1625113487243652
shared,10006,source,6,-4.337316513061523,3.1621758937835693
shared,10007,source,6,-4.337101459503174,3.16184139251709
shared,10008,source,6,-4.337050437927246,3.1615800857543945
shared,10009,source,6,-4.336875915527344,3.161304473876953
shared,10010,source,6,-4.336817741394043,3.161057949066162
shared,10011,source,6,-4.336690902709961,3.160828113555908
shared,10012,source,6,-4.336678504943848,3.1606271266937256
shared,10013,source,6,-4.336617946624756,3.1604459285736084
shared,10014,source,6,-4.336523056030273,3.160278797149658
shared,10015,source,6,-4.336334705352783,3.1601336002349854
shared,10016,source,6,-4.336280822753906,3.1600100994110107
shared,10017,source,6,-4.336121559143066,3.1598236560821533
shared,10018,source,6,-4.335873603820801,3.1596176624298096
shared,10019,source,6,-4.335792541503906,3.1594417095184326
shared,10020,source,6,-4.335658073425293,3.1592419147491455
shared,10021,source,6,-4.335636615753174,3.159081220626831
shared,10022,source,6,-4.335606098175049,3.158906936645508
shared,10023,source,6,-4.335649490356445,3.158794403076172
shared,10024,source,6,-4.335827827453613,3.1587018966674805
shared,10025,source,6,-4.336138725280762,3.1585497856140137
shared,10026,source,6,-4.336535453796387,3.1583330631256104
shared,10027,source,6,-4.33720588684082,3.157996892929077
shared,10028,source,6,-4.3379807472229,3.1574881076812744
shared,10029,source,6,-4.339107513427734,3.1566500663757324
shared,10030,source,6,-4.340564250946045,3.1551499366760254
shared,10031,source,6,-4.3421430587768555,3.1530845165252686
shared,10032,source,6,-4.34354829788208,3.1508407592773438
shared,10033,source,6,-4.344603061676025,3.148944616317749
shared,10034,source,6,-4.345363140106201,3.1474688053131104
shared,10035,source,6,-4.345582962036133,3.1468472480773926
shared,10036,source,6,-4.346351146697998,3.145289421081543
shared,10037,source,6,-4.346622467041016,3.14434552192688
shared,10038,source,6,-4.346596717834473,3.1438345909118652
shared,10039,source,6,-4.346726417541504,3.1430015563964844
shared,10040,source,6,-4.3467116355896,3.1424312591552734
shared,10041,source,6,-4.346975326538086,3.1414215564727783
shared,10042,source,6,-4.346742153167725,3.1412558555603027
shared,10043,source,6,-4.3467841148376465,3.1405112743377686
shared,10044,source,6,-4.346796989440918,3.1398959159851074
shared,10045,source,6,-4.346790790557861,3.1393887996673584
shared,10046,source,6,-4.347041130065918,3.1383767127990723
shared,10047,source,6,-4.347820281982422,3.1364173889160156
shared,10048,source,6,-4.3486433029174805,3.1344492435455322
shared,10049,source,6,-4.348531723022461,3.134054660797119
shared,10050,source,6,-4.348262310028076,3.134021043777466
shared,10051,source,6,-4.347916126251221,3.133958578109741
shared,10052,source,6,-4.347318172454834,3.134399175643921
shared,10053,source,6,-4.347290515899658,3.1335864067077637
shared,10054,source,6,-4.347414493560791,3.132807970046997
shared,10055,source,6,-4.347213268280029,3.132735252380371
shared,10056,source,6,-4.347607135772705,3.1317548751831055
shared,10057,source,6,-4.3479905128479,3.130976915359497
shared,10058,source,6,-4.348397254943848,3.1303184032440186
shared,10059,source,6,-4.3488993644714355,3.1297452449798584
shared,10060,source,6,-4.349127292633057,3.1297614574432373
shared,10061,source,6,-4.34914493560791,3.1301863193511963
shared,10062,source,6,-4.349270343780518,3.1305794715881348
shared,10063,source,6,-4.34945011138916,3.130955934524536
shared,10064,source,6,-4.349611759185791,3.131300449371338
shared,10065,source,6,-4.349447727203369,3.1323084831237793
shared,10066,source,6,-4.348896026611328,3.1342217922210693
shared,10067,source,6,-4.348686218261719,3.1354010105133057
shared,10068,source,6,-4.348649501800537,3.1362621784210205
shared,10069,source,6,-4.348589897155762,3.137073040008545
shared,10070,source,6,-4.348644256591797,3.137563943862915
shared,10071,source,6,-4.348535537719727,3.138223886489868
shared,10072,source,6,-4.3479905128479,3.1395485401153564
shared,10073,source,6,-4.348000526428223,3.139949321746826
shared,10074,source,6,-4.347193717956543,3.1415371894836426
shared,10075,source,6,-4.346352577209473,3.143120527267456
shared,10076,source,6,-4.345874786376953,3.14388108253479
shared,10077,source,6,-4.345508098602295,3.144291639328003
shared,10078,source,6,-4.34539270401001,3.1443867683410645
shared,10079,source,6,-4.345582962036133,3.143913507461548
shared,10080,source,6,-4.345911026000977,3.1430938243865967
shared,10081,source,6,-4.345999240875244,3.1425833702087402
shared,10082,source,6,-4.346269607543945,3.1417744159698486
shared,10083,source,6,-4.346439838409424,3.141155481338501
shared,10084,source,6,-4.347020626068115,3.13997220993042
shared,10085,source,6,-4.347203731536865,3.139402151107788
shared,10086,source,6,-4.347243785858154,3.1389970779418945
shared,10087,source,6,-4.347290992736816,3.1384449005126953
shared,10088,source,6,-4.347593307495117,3.137572765350342
shared,10089,source,6,-4.348056793212891,3.136422634124756
shared,10090,source,6,-4.348195552825928,3.1358931064605713
shared,10091,source,6,-4.348332405090332,3.1355135440826416
shared,10092,source,6,-4.348230838775635,3.135565996170044
shared,10093,source,6,-4.347909927368164,3.136044502258301
shared,10094,source,6,-4.347372055053711,3.136814832687378
shared,10095,source,6,-4.3467116355896,3.1377737522125244
shared,10096,source,6,-4.346081733703613,3.138674736022949
shared,10097,source,6,-4.345043182373047,3.1401169300079346
shared,10098,source,6,-4.3442230224609375,3.1412081718444824
shared,10099,source,6,-4.343445777893066,3.1421916484832764
shared,10100,source,6,-4.342949390411377,3.142709255218506
shared,10101,source,6,-4.342230796813965,3.1435282230377197
shared,10102,source,6,-4.341587066650391,3.1441917419433594
shared,10103,source,6,-4.340817451477051,3.14506459236145
shared,10104,source,6,-4.339962959289551,3.14601993560791
shared,10105,source,6,-4.339201927185059,3.146808624267578
shared,10106,source,6,-4.338110446929932,3.1479837894439697
shared,10107,source,6,-4.336903095245361,3.149139165878296
shared,10108,source,6,-4.335987567901611,3.149881362915039
shared,10109,source,6,-4.3350605964660645,3.150437593460083
shared,10110,source,6,-4.33426570892334,3.150662899017334
shared,10111,source,6,-4.333578586578369,3.1506900787353516
shared,10112,source,6,-4.333070755004883,3.15067720413208
shared,10113,source,6,-4.332615375518799,3.1506423950195312
shared,10114,source,6,-4.332273483276367,3.1505815982818604
shared,10115,source,6,-4.331940650939941,3.1505236625671387
shared,10116,source,6,-4.331584453582764,3.150428056716919
shared,10117,source,6,-4.331267833709717,3.150251865386963
shared,10118,source,6,-4.330992221832275,3.1500933170318604
shared,10119,source,6,-4.330869674682617,3.150071382522583
shared,10120,source,6,-4.330809593200684,3.150113582611084
shared,10121,source,6,-4.330818176269531,3.150221347808838
shared,10122,source,6,-4.330737590789795,3.150226593017578
shared,10123,source,6,-4.330636501312256,3.1502156257629395
shared,10124,source,6,-4.33052396774292,3.150167465209961
shared,10125,source,6,-4.33046293258667,3.1501553058624268
shared,10126,source,6,-4.330368518829346,3.1500771045684814
shared,10127,source,6,-4.330341339111328,3.1500518321990967
shared,10128,source,6,-4.33039665222168,3.1501526832580566
shared,10129,source,6,-4.330445289611816,3.150270700454712
shared,10130,source,6,-4.330596446990967,3.1505393981933594
shared,10131,source,6,-4.330870628356934,3.1509640216827393
shared,10132,source,6,-4.331218719482422,3.1514835357666016
shared,10133,source,6,-4.331599712371826,3.1519827842712402
shared,10134,source,6,-4.332092761993408,3.1524956226348877
shared,10135,source,6,-4.332728385925293,3.15303635597229
shared,10136,source,6,-4.333339691162109,3.1534011363983154
shared,10137,source,6,-4.334004878997803,3.1536707878112793
shared,10138,source,6,-4.334726810455322,3.1539084911346436
shared,10139,source,6,-4.335478782653809,3.154050350189209
