sample_index,pca_1,pca_2,subject_id_0_based,true_class_id,pseudo_class_id,correct_pseudo_label,reliability,selected_tau_zero,selected_configured
2334,0.7523530721664429,0.5709097385406494,13,1,2,0,0.36772727966308594,1,0
2335,0.7568784952163696,0.5697507858276367,13,1,2,0,0.36830833554267883,1,0
2336,0.7599385380744934,0.5690345168113708,13,1,2,0,0.36877283453941345,1,0
2337,0.7607434391975403,0.5693082809448242,13,1,2,0,0.36915820837020874,1,0
2338,0.7623527646064758,0.5698642134666443,13,1,2,0,0.36963486671447754,1,0
2339,0.766801655292511,0.5696370005607605,13,1,2,0,0.3703210949897766,1,0
2340,0.7723848819732666,0.5688687562942505,13,1,2,0,0.37098428606987,1,0
2341,0.780624270439148,0.5670856237411499,13,1,2,0,0.3718629479408264,1,0
2342,0.7871696352958679,0.5647667050361633,13,1,2,0,0.37255191802978516,1,0
2343,0.793777346611023,0.5621924996376038,13,1,2,0,0.37320053577423096,1,0
2344,0.8011758923530579,0.5590513348579407,13,1,2,0,0.37385061383247375,1,0
2345,0.8159590363502502,0.550849974155426,13,1,2,0,0.3748658001422882,1,0
2346,0.8410888910293579,0.5350361466407776,13,1,2,0,0.37716835737228394,1,0
2347,0.8460531830787659,0.5325638651847839,13,1,2,0,0.37782683968544006,1,0
2348,0.8374794125556946,0.5408437848091125,13,1,2,0,0.3769970238208771,1,0
2349,0.8255276679992676,0.5509235262870789,13,1,2,0,0.37624019384384155,1,0
2350,0.8190231919288635,0.5573462247848511,13,1,2,0,0.3761339485645294,1,0
2351,0.815335750579834,0.5620618462562561,13,1,2,0,0.37622731924057007,1,0
2352,0.8125005960464478,0.5653585195541382,13,1,2,0,0.37637463212013245,1,0
2353,0.8129755854606628,0.5673800110816956,13,1,2,0,0.376740038394928,1,0
2354,0.8119348883628845,0.5710552930831909,13,1,2,0,0.37702199816703796,1,0
2355,0.814308762550354,0.5733158588409424,13,1,2,0,0.37750598788261414,1,0
2356,0.8133242130279541,0.5791800022125244,13,1,2,0,0.3778932988643646,1,0
2357,0.8089589476585388,0.5872934460639954,13,1,2,0,0.3781343698501587,1,0
2358,0.8058157563209534,0.5933685898780823,13,1,2,0,0.3783302903175354,1,0
2359,0.8048275113105774,0.5993099212646484,13,1,2,0,0.3789750039577484,1,0
2360,0.7951178550720215,0.6069034337997437,13,1,2,0,0.3791888952255249,1,0
2361,0.7568790316581726,0.6152880787849426,13,1,2,0,0.3793404698371887,1,0
2362,0.6278289556503296,0.6222319602966309,13,1,2,0,0.3735920190811157,1,0
2363,0.3220020830631256,0.6016702651977539,13,1,1,1,0.14480797946453094,1,0
2364,0.0653281882405281,0.5773891806602478,13,1,1,1,0.14830666780471802,1,0
2365,-0.03462040424346924,0.56661057472229,13,1,1,1,0.13174334168434143,1,0
2366,-0.06576909124851227,0.5752443075180054,13,1,1,1,0.12415856868028641,1,0
2367,-0.09378604590892792,0.6032609939575195,13,1,1,1,0.12106075137853622,1,0
2368,-0.15509344637393951,0.6448512673377991,13,1,1,1,0.12030842900276184,1,0
2369,-0.40398961305618286,0.5918907523155212,13,1,1,1,0.37803879380226135,1,0
2370,-0.5273314118385315,0.48554089665412903,13,1,1,1,0.38449767231941223,1,0
2371,-0.5424209237098694,0.46590667963027954,13,1,1,1,0.3829541802406311,1,0
2372,-0.5425500869750977,0.4702284336090088,13,1,1,1,0.3837010860443115,1,0
2373,-0.5403711795806885,0.48050475120544434,13,1,1,1,0.38533657789230347,1,0
2374,-0.53911292552948,0.4932233691215515,13,1,1,1,0.3879830241203308,1,0
2375,-0.5396011471748352,0.5055399537086487,13,1,1,1,0.39149999618530273,1,0
2376,-0.5383031368255615,0.5217164158821106,13,1,1,1,0.39649245142936707,1,0
2377,-0.5357775688171387,0.5401625037193298,13,1,1,1,0.40954628586769104,1,0
2378,-0.588193416595459,0.5034765601158142,13,1,1,1,0.6934822201728821,1,0
2379,-0.6167435646057129,0.4770152270793915,13,1,1,1,0.7173432111740112,1,0
2380,-0.6174156665802002,0.48245295882225037,13,1,1,1,0.7521960139274597,1,0
2381,-0.6127720475196838,0.4939539134502411,13,1,1,1,0.8285521268844604,1,0
2382,-0.6082401871681213,0.504144012928009,13,1,1,1,0.8506165146827698,1,0
2383,-0.6033245325088501,0.5145273804664612,13,1,1,1,0.8695998191833496,1,0
2384,-0.5982597470283508,0.5252243280410767,13,1,1,1,0.884973406791687,1,0
2385,-0.5941690802574158,0.5343624353408813,13,1,1,1,0.8946847915649414,1,0
2386,-0.5897351503372192,0.5439434051513672,13,1,1,1,0.9045392870903015,1,0
2387,-0.5868269205093384,0.5503745675086975,13,1,1,1,0.9100311994552612,1,0
2388,-0.5845418572425842,0.5555181503295898,13,1,1,1,0.9139178395271301,1,0
2389,-0.5836241841316223,0.5577211976051331,13,1,1,1,0.914945125579834,1,0
2390,-0.5829157829284668,0.5594955086708069,13,1,1,1,0.915465235710144,1,0
2391,-0.581396222114563,0.563091516494751,13,1,1,1,0.9176051616668701,1,0
2392,-0.5798567533493042,0.5668789744377136,13,1,1,1,0.919426679611206,1,0
2393,-0.5776698589324951,0.5721282958984375,13,1,1,1,0.9221892356872559,1,0
2394,-0.5764056444168091,0.5753195881843567,13,1,1,1,0.9236727356910706,1,0
2395,-0.5748493671417236,0.579179584980011,13,1,1,1,0.9257376194000244,1,0
2396,-0.5735204815864563,0.5824320316314697,13,1,1,1,0.9272345900535583,1,0
2397,-0.5728150010108948,0.5844756364822388,13,1,1,1,0.9281433820724487,1,0
2398,-0.5724711418151855,0.5859561562538147,13,1,1,1,0.9289533495903015,1,0
2399,-0.5723111033439636,0.5870518684387207,13,1,1,1,0.9295920729637146,1,0
2400,-0.5727261304855347,0.5867860317230225,13,1,1,1,0.9294886589050293,1,0
2401,-0.5724679827690125,0.5878087282180786,13,1,1,1,0.9299260377883911,1,0
2402,-0.5721837878227234,0.5886836051940918,13,1,1,1,0.9302147626876831,1,0
2403,-0.5714918971061707,0.5905699133872986,13,1,1,1,0.9310799241065979,1,0
2404,-0.5710967779159546,0.5917835235595703,13,1,1,1,0.9315650463104248,1,0
2405,-0.5708539485931396,0.5925547480583191,13,1,1,1,0.93177729845047,1,0
2406,-0.570389986038208,0.5937564373016357,13,1,1,1,0.9321871995925903,1,0
2407,-0.5697299838066101,0.5953889489173889,13,1,1,1,0.932742714881897,1,0
2408,-0.5689691305160522,0.5970726609230042,13,1,1,1,0.9332451224327087,1,0
2409,-0.5681169033050537,0.5989706516265869,13,1,1,1,0.9339191317558289,1,0
2410,-0.5669870376586914,0.6012829542160034,13,1,1,1,0.934765636920929,1,0
2411,-0.565846860408783,0.6034191250801086,13,1,1,1,0.9354396462440491,1,0
2412,-0.5647905468940735,0.6053827404975891,13,1,1,1,0.9360340237617493,1,0
2413,-0.5636662244796753,0.6072592735290527,13,1,1,1,0.936331570148468,1,0
2414,-0.5626291036605835,0.6091114282608032,13,1,1,1,0.9367520809173584,1,0
2415,-0.5619288086891174,0.6103753447532654,13,1,1,1,0.9370399713516235,1,0
2416,-0.5609061121940613,0.6123698949813843,13,1,1,1,0.9376252293586731,1,0
2417,-0.5596190690994263,0.6148093342781067,13,1,1,1,0.938302755355835,1,0
2418,-0.5593119859695435,0.6156154870986938,13,1,1,1,0.9385415315628052,1,0
2419,-0.5594443082809448,0.6155437231063843,13,1,1,1,0.938422679901123,1,0
2420,-0.5598015189170837,0.6147761940956116,13,1,1,1,0.9380288124084473,1,0
2421,-0.5600236058235168,0.6143315434455872,13,1,1,1,0.9378077983856201,1,0
2422,-0.5605030655860901,0.61336350440979,13,1,1,1,0.9372970461845398,1,0
2423,-0.5617213845252991,0.6111704111099243,13,1,1,1,0.9365498423576355,1,0
2424,-0.562974750995636,0.6089155077934265,13,1,1,1,0.935745894908905,1,0
2425,-0.563669741153717,0.6076738834381104,13,1,1,1,0.9352800846099854,1,0
2426,-0.5642525553703308,0.6067241430282593,13,1,1,1,0.9350095391273499,1,0
2427,-0.5651587843894958,0.60533607006073,13,1,1,1,0.9347947835922241,1,0
2428,-0.5658519268035889,0.6039748191833496,13,1,1,1,0.9343854784965515,1,0
2429,-0.5666692852973938,0.6023282408714294,13,1,1,1,0.9338512420654297,1,0
2430,-0.5677511096000671,0.6004312634468079,13,1,1,1,0.9334701299667358,1,0
2431,-0.5686725378036499,0.5988069176673889,13,1,1,1,0.9331332445144653,1,0
2432,-0.5695828199386597,0.5974230766296387,13,1,1,1,0.933120846748352,1,0
2433,-0.5699123740196228,0.5976768136024475,13,1,1,1,0.9339312314987183,1,0
2434,-0.5702298879623413,0.5978059768676758,13,1,1,1,0.9344769716262817,1,0
2435,-0.570501446723938,0.5977876782417297,13,1,1,1,0.9347781538963318,1,0
2436,-0.5710139870643616,0.5969273447990417,13,1,1,1,0.934661328792572,1,0
2437,-0.5716468095779419,0.5955499410629272,13,1,1,1,0.9342293739318848,1,0
2438,-0.5725895166397095,0.5931710004806519,13,1,1,1,0.9333136677742004,1,0
2439,-0.5736581087112427,0.5904955863952637,13,1,1,1,0.9322179555892944,1,0
2440,-0.5746918320655823,0.5878323912620544,13,1,1,1,0.9309939742088318,1,0
2441,-0.5749595761299133,0.5871987342834473,13,1,1,1,0.9305126667022705,1,0
2442,-0.5751339793205261,0.5869330167770386,13,1,1,1,0.9301031827926636,1,0
2443,-0.5748719573020935,0.5876657366752625,13,1,1,1,0.9300622940063477,1,0
2444,-0.5740459561347961,0.5897764563560486,13,1,1,1,0.9307384490966797,1,0
2445,-0.5739062428474426,0.5901872515678406,13,1,1,1,0.9306497573852539,1,0
2446,-0.5731855034828186,0.5920472741127014,13,1,1,1,0.9313054084777832,1,0
2447,-0.5724907517433167,0.5937407612800598,13,1,1,1,0.9318816065788269,1,0
2448,-0.5724883079528809,0.5937602519989014,13,1,1,1,0.9315369129180908,1,0
2449,-0.5726799964904785,0.5932895541191101,13,1,1,1,0.9309623837471008,1,0
2450,-0.573671817779541,0.5908811092376709,13,1,1,1,0.9290866255760193,1,0
2451,-0.5741459131240845,0.5898123979568481,13,1,1,1,0.9279969930648804,1,0
2452,-0.5738003253936768,0.5906625390052795,13,1,1,1,0.9283933043479919,1,0
2453,-0.573719322681427,0.5910325050354004,13,1,1,1,0.9287945628166199,1,0
2454,-0.5738035440444946,0.5910877585411072,13,1,1,1,0.9291716814041138,1,0
2455,-0.5736938118934631,0.5915436148643494,13,1,1,1,0.9296042919158936,1,0
2456,-0.5746347904205322,0.5895063281059265,13,1,1,1,0.9284207224845886,1,0
2457,-0.5748991966247559,0.5890316963195801,13,1,1,1,0.9284830093383789,1,0
2458,-0.5744945406913757,0.5900696516036987,13,1,1,1,0.9293505549430847,1,0
2459,-0.5745123028755188,0.5900156497955322,13,1,1,1,0.9292311668395996,1,0
2460,-0.573976993560791,0.5913128852844238,13,1,1,1,0.9299877882003784,1,0
2461,-0.5736070275306702,0.5923007130622864,13,1,1,1,0.930660605430603,1,0
2462,-0.5735313296318054,0.5925623178482056,13,1,1,1,0.9308297038078308,1,0
2463,-0.5734188556671143,0.5928788185119629,13,1,1,1,0.931022047996521,1,0
2464,-0.5729729533195496,0.5940396189689636,13,1,1,1,0.9317049384117126,1,0
2465,-0.57256680727005,0.5950234532356262,13,1,1,1,0.9322211146354675,1,0
2466,-0.5721848607063293,0.5960211157798767,13,1,1,1,0.9327853918075562,1,0
2467,-0.5716544389724731,0.5974186658859253,13,1,1,1,0.9335793256759644,1,0
2468,-0.5713949799537659,0.598176896572113,13,1,1,1,0.9340472221374512,1,0
2469,-0.5711115002632141,0.5990201234817505,13,1,1,1,0.9345433712005615,1,0
2470,-0.5707091689109802,0.6002103686332703,13,1,1,1,0.9352296590805054,1,0
2471,-0.5705554485321045,0.6006779074668884,13,1,1,1,0.9355348944664001,1,0
2472,-0.5706364512443542,0.6005979180335999,13,1,1,1,0.9356094598770142,1,0
2473,-0.5704784393310547,0.6010404825210571,13,1,1,1,0.9359050393104553,1,0
2474,-0.5700789093971252,0.6019340753555298,13,1,1,1,0.9363741874694824,1,0
2475,-0.5700129270553589,0.6020720601081848,13,1,1,1,0.9365110993385315,1,0
2476,-0.5699285268783569,0.6022419929504395,13,1,1,1,0.9366146326065063,1,0
2477,-0.569863498210907,0.6023949384689331,13,1,1,1,0.9367126226425171,1,0
2478,-0.5696787238121033,0.6027716994285583,13,1,1,1,0.9368418455123901,1,0
2479,-0.5697497725486755,0.6026284098625183,13,1,1,1,0.9367938041687012,1,0
2480,-0.569913923740387,0.6023142337799072,13,1,1,1,0.9367090463638306,1,0
2481,-0.5700107216835022,0.6021741628646851,13,1,1,1,0.936714768409729,1,0
2482,-0.6546611785888672,0.41828837990760803,13,0,1,0,0.6976582407951355,1,0
2483,-0.654606282711029,0.4186411201953888,13,0,1,0,0.6978778839111328,1,0
2484,-0.6545246243476868,0.41907280683517456,13,0,1,0,0.6982068419456482,1,0
2485,-0.6544503569602966,0.41945788264274597,13,0,1,0,0.698509156703949,1,0
2486,-0.6544427275657654,0.4195273816585541,13,0,1,0,0.6985450387001038,1,0
2487,-0.6545077562332153,0.41898566484451294,13,0,1,0,0.6984003186225891,1,0
2488,-0.6545573472976685,0.4184955358505249,13,0,1,0,0.6983374953269958,1,0
2489,-0.6546841859817505,0.4176322817802429,13,0,1,0,0.6980034708976746,1,0
2490,-0.6548011302947998,0.41669875383377075,13,0,1,0,0.6977496147155762,1,0
2491,-0.6549285054206848,0.41574621200561523,13,0,1,0,0.6974215507507324,1,0
2492,-0.6550661325454712,0.41465213894844055,13,0,1,0,0.6970353722572327,1,0
2493,-0.6552504301071167,0.4130086898803711,13,0,1,0,0.6964336633682251,1,0
2494,-0.6554116606712341,0.4116418659687042,13,0,1,0,0.6959058046340942,1,0
2495,-0.655604362487793,0.4096807837486267,13,0,1,0,0.6952255964279175,1,0
2496,-0.6557830572128296,0.407632976770401,13,0,1,0,0.6945663690567017,1,0
2497,-0.6560167074203491,0.4052310585975647,13,0,1,0,0.6935445666313171,1,0
2498,-0.6562372446060181,0.40273812413215637,13,0,1,0,0.6925545930862427,1,0
2499,-0.6564821004867554,0.3999329209327698,13,0,1,0,0.6914289593696594,1,0
2500,-0.6567829251289368,0.39633268117904663,13,0,1,0,0.6900206208229065,1,0
2501,-0.6571088433265686,0.3921981453895569,13,0,1,0,0.6884141564369202,1,0
2502,-0.657587468624115,0.38594314455986023,13,0,1,0,0.6861352920532227,1,0
2503,-0.658491849899292,0.3748355507850647,13,0,1,0,0.6820010542869568,1,0
2504,-0.6598765254020691,0.36078912019729614,13,0,1,0,0.6763193607330322,1,0
2505,-0.6616818904876709,0.34528449177742004,13,0,1,0,0.6689367890357971,1,0
2506,-0.6641750931739807,0.32519635558128357,13,0,1,0,0.657386302947998,1,0
2507,-0.6655145883560181,0.3087901771068573,13,0,1,0,0.6480937004089355,1,0
2508,-0.6670671701431274,0.2894662618637085,13,0,1,0,0.6360703706741333,1,0
2509,-0.6693508625030518,0.2639126777648926,13,0,1,0,0.6185092926025391,1,0
2510,-0.6739733219146729,0.2258080095052719,13,0,1,0,0.5845720171928406,1,0
2511,-0.6815510988235474,0.17438073456287384,13,0,1,0,0.5220054388046265,1,0
2512,-0.6907656192779541,0.11807071417570114,13,0,1,0,0.40299192070961,1,0
2513,-0.7001586556434631,0.06639222800731659,13,0,1,0,0.2788403034210205,1,0
2514,-0.7104171514511108,0.018742743879556656,13,0,0,1,0.1848098635673523,1,0
2515,-0.7194831967353821,-0.002525750547647476,13,0,0,1,0.28874385356903076,1,0
2516,-0.6495628952980042,-0.19994698464870453,13,0,0,1,0.2962423861026764,1,0
2517,-0.5798385739326477,-0.2813170552253723,13,0,0,1,0.3009384870529175,1,0
2518,-0.5556579828262329,-0.30070075392723083,13,0,0,1,0.3031196594238281,1,0
2519,-0.5460096001625061,-0.3145272433757782,13,0,0,1,0.3052842319011688,1,0
2520,-0.5406503677368164,-0.32342728972435,13,0,0,1,0.30699673295021057,1,0
2521,-0.536940336227417,-0.32901233434677124,13,0,0,1,0.30852794647216797,1,0
2522,-0.5334070920944214,-0.33469346165657043,13,0,0,1,0.31012433767318726,1,0
2523,-0.5298523902893066,-0.3406420052051544,13,0,0,1,0.31204110383987427,1,0
2524,-0.5263733267784119,-0.34646734595298767,13,0,0,1,0.3144736588001251,1,0
2525,-0.5208389163017273,-0.35589587688446045,13,0,0,1,0.319155216217041,1,0
2526,-0.5113251805305481,-0.37340155243873596,13,0,0,1,0.32970499992370605,1,0
2527,-0.499062716960907,-0.39783546328544617,13,0,0,1,0.349245548248291,1,0
2528,-0.485224187374115,-0.427206814289093,13,0,0,1,0.3818003237247467,1,0
2529,-0.4698485732078552,-0.46124163269996643,13,0,0,1,0.4242837131023407,1,0
2530,-0.45412522554397583,-0.49612316489219666,13,0,0,1,0.5076120495796204,1,0
2531,-0.4387738108634949,-0.5298064351081848,13,0,0,1,0.5544058680534363,1,0
2532,-0.4285838007926941,-0.5512863993644714,13,0,0,1,0.5792145729064941,1,0
2533,-0.4215318560600281,-0.565838098526001,13,0,0,1,0.5931981205940247,1,0
2534,-0.41799116134643555,-0.5734134912490845,13,0,0,1,0.6006022095680237,1,0
2535,-0.4142894744873047,-0.581010103225708,13,0,0,1,0.6065101623535156,1,0
2536,-0.41222083568573,-0.5856122374534607,13,0,0,1,0.6101452708244324,1,0
2537,-0.4115679860115051,-0.5874441862106323,13,0,0,1,0.6122346520423889,1,0
2538,-0.4121617078781128,-0.5868363380432129,13,0,0,1,0.6132506132125854,1,0
2539,-0.4136373996734619,-0.5843303799629211,13,0,0,1,0.6133406162261963,1,0
2540,-0.41531187295913696,-0.5814197659492493,13,0,0,1,0.6132762432098389,1,0
2541,-0.418454647064209,-0.57529616355896,13,0,0,1,0.6121103763580322,1,0
2542,-0.42368167638778687,-0.5645124912261963,13,0,0,1,0.6089869737625122,1,0
2543,-0.4304898977279663,-0.5501184463500977,13,0,0,1,0.6034942269325256,1,0
2544,-0.4416189193725586,-0.5259236693382263,13,0,0,1,0.590581476688385,1,0
2545,-0.4594542384147644,-0.4843316972255707,13,0,0,1,0.556191086769104,1,0
2546,-0.4794880151748657,-0.43409308791160583,13,0,0,1,0.49482443928718567,1,0
2547,-0.4966541528701782,-0.39110440015792847,13,0,0,1,0.40473538637161255,1,0
2548,-0.5089431405067444,-0.36200106143951416,13,0,0,1,0.3686301112174988,1,0
2549,-0.5188232064247131,-0.34023410081863403,13,0,0,1,0.3482109308242798,1,0
2550,-0.5270740389823914,-0.32158881425857544,13,0,0,1,0.3356970250606537,1,0
2551,-0.5329676270484924,-0.30766063928604126,13,0,0,1,0.32801806926727295,1,0
2552,-0.5376477241516113,-0.29602593183517456,13,0,0,1,0.32215616106987,1,0
2553,-0.5425741672515869,-0.28079092502593994,13,0,0,1,0.314954549074173,1,0
2554,-0.5444495677947998,-0.27850082516670227,13,0,0,1,0.31383228302001953,1,0
2555,-0.5477984547615051,-0.2677915394306183,13,0,0,1,0.3088015019893646,1,0
2556,-0.5509071946144104,-0.2559312582015991,13,0,0,1,0.302573025226593,1,0
2557,-0.5545626282691956,-0.24119345843791962,13,0,0,1,0.29424813389778137,1,0
2558,-0.5575116872787476,-0.22879041731357574,13,0,0,1,0.2864307463169098,1,0
2559,-0.5594074130058289,-0.21933682262897491,13,0,0,1,0.27967318892478943,1,0
2560,-0.559810996055603,-0.21855205297470093,13,0,0,1,0.2789593040943146,1,0
2561,-0.5588902831077576,-0.22498184442520142,13,0,0,1,0.2834387719631195,1,0
2562,-0.5585681200027466,-0.22722120583057404,13,0,0,1,0.2846407890319824,1,0
2563,-0.557889997959137,-0.2303713709115982,13,0,0,1,0.28602296113967896,1,0
2564,-0.5563055276870728,-0.23831184208393097,13,0,0,1,0.2902553379535675,1,0
2565,-0.5576475262641907,-0.23024164140224457,13,0,0,1,0.2841736078262329,1,0
2566,-0.5599896311759949,-0.21549582481384277,13,0,0,1,0.27271559834480286,1,0
2567,-0.5613405108451843,-0.20651623606681824,13,0,0,1,0.264970988035202,1,0
2568,-0.5632401704788208,-0.19384582340717316,13,0,0,1,0.25360867381095886,1,0
2569,-0.5662497878074646,-0.17325228452682495,13,0,0,1,0.23408441245555878,1,0
2570,-0.5721404552459717,-0.13068637251853943,13,0,0,1,0.17108042538166046,1,0
2571,-0.5811906456947327,-0.060776397585868835,13,0,1,0,0.10863686352968216,1,0
2572,-0.5884100198745728,-0.00509798526763916,13,0,1,0,0.1606152504682541,1,0
2573,-0.5933988690376282,0.033159226179122925,13,0,1,0,0.17435215413570404,1,0
2574,-0.5955567955970764,0.05405160039663315,13,0,1,0,0.17820508778095245,1,0
2575,-0.5967089533805847,0.07066583633422852,13,0,1,0,0.17926064133644104,1,0
2576,-0.5956816673278809,0.08079028874635696,13,0,1,0,0.17870700359344482,1,0
2577,-0.5945758819580078,0.08418327569961548,13,0,1,0,0.17774231731891632,1,0
2578,-0.5939359068870544,0.08441874384880066,13,0,1,0,0.17671968042850494,1,0
2579,-0.5934334397315979,0.08135034143924713,13,0,1,0,0.17555193603038788,1,0
2580,-0.5930061340332031,0.07845550030469894,13,0,1,0,0.17453758418560028,1,0
2581,-0.5926098823547363,0.07349437475204468,13,0,1,0,0.17330925166606903,1,0
2582,-0.5922550559043884,0.0642799660563469,13,0,1,0,0.17139671742916107,1,0
2583,-0.5919263362884521,0.052221786230802536,13,0,1,0,0.16863882541656494,1,0
2584,-0.5911687016487122,0.03283723443746567,13,0,1,0,0.16349144279956818,1,0
2585,-0.5891735553741455,-0.00407136045396328,13,0,1,0,0.1498202532529831,1,0
2586,-0.5852958559989929,-0.053772054612636566,13,0,1,0,0.11453674733638763,1,0
2587,-0.5777336955070496,-0.1210767850279808,13,0,0,1,0.14185914397239685,1,0
2588,-0.5609171986579895,-0.22887952625751495,13,0,0,1,0.2519567608833313,1,0
2589,-0.542020857334137,-0.3123534917831421,13,0,0,1,0.2960355281829834,1,0
2590,-0.5320307016372681,-0.3487979471683502,13,0,0,1,0.30469003319740295,1,0
2591,-0.5278933644294739,-0.36567941308021545,13,0,0,1,0.30561864376068115,1,0
2592,-0.5252371430397034,-0.37877559661865234,13,0,0,1,0.304926335811615,1,0
2593,-0.5237484574317932,-0.38838517665863037,13,0,0,1,0.30354082584381104,1,0
2594,-0.5230030417442322,-0.3961494266986847,13,0,0,1,0.3016676902770996,1,0
2595,-0.522657036781311,-0.404815673828125,13,0,0,1,0.29989224672317505,1,0
2596,-0.5227775573730469,-0.4130573272705078,13,0,0,1,0.29800719022750854,1,0
2597,-0.5230534672737122,-0.4206722676753998,13,0,0,1,0.2964114844799042,1,0
2598,-0.5236111879348755,-0.4282357394695282,13,0,0,1,0.2951427400112152,1,0
2599,-0.5248582363128662,-0.436901330947876,13,0,0,1,0.2938598096370697,1,0
2600,-0.5268139839172363,-0.4468972980976105,13,0,0,1,0.2924370765686035,1,0
2601,-0.5371766686439514,-0.45077943801879883,13,0,0,1,0.29157784581184387,1,0
2602,-0.5718304514884949,-0.42623814940452576,13,0,0,1,0.36624014377593994,1,0
2603,-0.6372145414352417,-0.3748546540737152,13,0,0,1,0.6095244884490967,1,0
2604,-0.6527858376502991,-0.3587140142917633,13,0,0,1,0.6097128987312317,1,0
2605,-0.6528905630111694,-0.35781577229499817,13,0,0,1,0.6095307469367981,1,0
2606,-0.6516233682632446,-0.35895922780036926,13,0,0,1,0.6091985106468201,1,0
2607,-0.649843692779541,-0.3613731861114502,13,0,0,1,0.6091587543487549,1,0
2608,-0.6481156945228577,-0.36411696672439575,13,0,0,1,0.6093488931655884,1,0
2609,-0.6471049785614014,-0.36572787165641785,13,0,0,1,0.6092579960823059,1,0
2610,-0.646638810634613,-0.36641061305999756,13,0,0,1,0.6088613867759705,1,0
2611,-0.6464969515800476,-0.36647647619247437,13,0,0,1,0.6085177063941956,1,0
2612,-0.6461783647537231,-0.36684343218803406,13,0,0,1,0.6085876822471619,1,0
2613,-0.6456090211868286,-0.36763063073158264,13,0,0,1,0.6090368032455444,1,0
2614,-0.645352303981781,-0.3677500784397125,13,0,0,1,0.6092297434806824,1,0
2615,-0.6449466943740845,-0.36812105774879456,13,0,0,1,0.6097218990325928,1,0
2616,-0.6449441313743591,-0.3676237165927887,13,0,0,1,0.6098684668540955,1,0
2617,-0.6449255347251892,-0.3670535087585449,13,0,0,1,0.6101608872413635,1,0
2618,-0.6449044346809387,-0.36651599407196045,13,0,0,1,0.6103761792182922,1,0
2619,-0.6451050043106079,-0.3655284345149994,13,0,0,1,0.6103230118751526,1,0
2620,-0.6452755331993103,-0.3645395338535309,13,0,0,1,0.6103546619415283,1,0
2621,-0.6452851295471191,-0.3637900650501251,13,0,0,1,0.6106183528900146,1,0
2622,-0.6453864574432373,-0.36279162764549255,13,0,0,1,0.6107571125030518,1,0
2623,-0.6451717615127563,-0.36237865686416626,13,0,0,1,0.6112459897994995,1,0
2624,-0.6450079083442688,-0.36160963773727417,13,0,0,1,0.611777663230896,1,0
2625,-0.6450984477996826,-0.36016303300857544,13,0,0,1,0.6120582818984985,1,0
2626,-0.6457889080047607,-0.35757875442504883,13,0,0,1,0.6115788817405701,1,0
2627,-0.6464035511016846,-0.35547420382499695,13,0,0,1,0.6110826134681702,1,0
2628,-0.6467360854148865,-0.35423770546913147,13,0,0,1,0.6108106970787048,1,0
2629,-0.6469540596008301,-0.3538741171360016,13,0,0,1,0.6105185151100159,1,0
2630,-0.6471172571182251,-0.35364145040512085,13,0,0,1,0.6103015542030334,1,0
2631,-0.6472434401512146,-0.3533518314361572,13,0,0,1,0.6101477742195129,1,0
2632,-0.647416889667511,-0.35274243354797363,13,0,0,1,0.6099897027015686,1,0
2633,-0.6478798389434814,-0.3518630862236023,13,0,0,1,0.609461784362793,1,0
2634,-0.6477402448654175,-0.3524388372898102,13,0,0,1,0.6094903349876404,1,0
2635,-0.6473300457000732,-0.3536345362663269,13,0,0,1,0.6097761392593384,1,0
2636,-0.6467946767807007,-0.35535067319869995,13,0,0,1,0.6100729703903198,1,0
2637,-0.6461917161941528,-0.35731184482574463,13,0,0,1,0.6104009747505188,1,0
2638,-0.6456400156021118,-0.35898253321647644,13,0,0,1,0.6107628345489502,1,0
2639,-0.6453022956848145,-0.36019256711006165,13,0,0,1,0.6108927130699158,1,0
2640,-0.6450088620185852,-0.3612477779388428,13,0,0,1,0.6110109090805054,1,0
2641,-0.6450337767601013,-0.3616238832473755,13,0,0,1,0.6107739806175232,1,0
2642,-0.6449592113494873,-0.36209747195243835,13,0,0,1,0.6107033491134644,1,0
2643,-0.6455562114715576,-0.3612683117389679,13,0,0,1,0.6098160147666931,1,0
2644,-0.6457259058952332,-0.3612357974052429,13,0,0,1,0.6094434857368469,1,0
2645,-0.6456506848335266,-0.3615042567253113,13,0,0,1,0.6094213128089905,1,0
2646,-0.6454219818115234,-0.36203864216804504,13,0,0,1,0.6095619797706604,1,0
2647,-0.6455150246620178,-0.3619513213634491,13,0,0,1,0.6093363165855408,1,0
2648,-0.6452109217643738,-0.36261993646621704,13,0,0,1,0.6095813512802124,1,0
2649,-0.6447713375091553,-0.36348092555999756,13,0,0,1,0.6100068688392639,1,0
2650,-0.6442505121231079,-0.3646352291107178,13,0,0,1,0.610485851764679,1,0
2651,-0.6438844799995422,-0.3655342757701874,13,0,0,1,0.610771894454956,1,0
2652,-0.6434937119483948,-0.3665400445461273,13,0,0,1,0.6110703945159912,1,0
2653,-0.6432148814201355,-0.36729374527931213,13,0,0,1,0.611238956451416,1,0
2654,-0.6432563662528992,-0.3674093186855316,13,0,0,1,0.6109811067581177,1,0
2655,-0.6435476541519165,-0.3670303523540497,13,0,0,1,0.610412061214447,1,0
2656,-0.6441837549209595,-0.3659023940563202,13,0,0,1,0.6094657182693481,1,0
