variant,sample_index,split,subject,class,pc1,pc2
baseline,23166,source,11,1,-0.5696764588356018,0.08048355579376221
baseline,23167,source,11,1,-0.5623531937599182,0.08563944697380066
baseline,23168,source,11,1,-0.5614119172096252,0.08661359548568726
baseline,23169,source,11,1,-0.5581268668174744,0.08879044651985168
baseline,23170,source,11,1,-0.5511825680732727,0.0935758650302887
baseline,23171,source,11,1,-0.5433931946754456,0.09874337911605835
baseline,23172,source,11,1,-0.5299121737480164,0.10528652369976044
baseline,23173,source,11,1,-0.511355459690094,0.11373260617256165
baseline,23174,source,11,1,-0.49396055936813354,0.11901658773422241
baseline,23175,source,11,1,-0.48050832748413086,0.12096965312957764
baseline,23176,source,11,1,-0.4674836993217468,0.12247052788734436
baseline,23177,source,11,1,-0.4505072236061096,0.1250840276479721
baseline,23178,source,11,1,-0.42894601821899414,0.13071121275424957
baseline,23179,source,11,1,-0.4080543518066406,0.13510213792324066
baseline,23180,source,11,1,-0.39264076948165894,0.13790848851203918
baseline,23181,source,11,1,-0.3824729919433594,0.1400439590215683
baseline,23182,source,11,1,-0.3813915252685547,0.13696198165416718
baseline,23183,source,11,1,-0.37960129976272583,0.13305212557315826
baseline,23184,source,11,1,-0.38319599628448486,0.12650306522846222
baseline,23185,source,11,1,-0.38929539918899536,0.12000273168087006
baseline,23186,source,11,1,-0.40012127161026,0.11235113441944122
baseline,23187,source,11,1,-0.41115522384643555,0.10351000726222992
baseline,23188,source,11,1,-0.4397999048233032,0.08489546179771423
baseline,23189,source,11,1,-0.4678300619125366,0.06666788458824158
baseline,23190,source,11,1,-0.49777907133102417,0.04813888669013977
baseline,23191,source,11,1,-0.5251397490501404,0.03265923261642456
baseline,23192,source,11,1,-0.5471599698066711,0.02067604660987854
baseline,23193,source,11,1,-0.5657108426094055,0.010780662298202515
baseline,23194,source,11,1,-0.5820465683937073,0.0011293292045593262
baseline,23195,source,11,1,-0.5999261736869812,-0.008504301309585571
baseline,23196,source,11,1,-0.6126015782356262,-0.013947486877441406
baseline,23197,source,11,1,-0.6210383772850037,-0.01689314842224121
baseline,23198,source,11,1,-0.622805655002594,-0.017245501279830933
baseline,23199,source,11,1,-0.6253514885902405,-0.017007797956466675
baseline,23200,source,11,1,-0.632220447063446,-0.018049925565719604
baseline,23201,source,11,1,-0.6367425322532654,-0.017606288194656372
baseline,23202,source,11,1,-0.6447579264640808,-0.019345194101333618
baseline,23203,source,11,1,-0.6504390835762024,-0.01986527442932129
baseline,23204,source,11,1,-0.6573612093925476,-0.019494295120239258
baseline,23205,source,11,1,-0.6689031720161438,-0.022773325443267822
baseline,23206,source,11,1,-0.6801518797874451,-0.02728480100631714
baseline,23207,source,11,1,-0.6906518340110779,-0.029798895120620728
baseline,23208,source,11,1,-0.7037025094032288,-0.034806668758392334
baseline,23209,source,11,1,-0.7115082144737244,-0.03708767890930176
baseline,23210,source,11,1,-0.7127018570899963,-0.0368313193321228
baseline,23211,source,11,1,-0.7213067412376404,-0.04085490107536316
baseline,23212,source,11,1,-0.7491287589073181,-0.05266633629798889
baseline,23213,source,11,1,-0.780013382434845,-0.06637886166572571
baseline,23214,source,11,1,-0.8155185580253601,-0.08414116501808167
baseline,23215,source,11,1,-0.8525931239128113,-0.10281401872634888
baseline,23216,source,11,1,-0.8877235054969788,-0.11872589588165283
baseline,23217,source,11,1,-0.9167162775993347,-0.1310228407382965
baseline,23218,source,11,1,-0.945583164691925,-0.1443082094192505
baseline,23219,source,11,1,-0.9674031138420105,-0.15251204371452332
baseline,23220,source,11,1,-0.9863314032554626,-0.15804746747016907
baseline,23221,source,11,1,-1.0124189853668213,-0.16725406050682068
baseline,23222,source,11,1,-1.0436840057373047,-0.17808595299720764
baseline,23223,source,11,1,-1.0757277011871338,-0.18994370102882385
baseline,23224,source,11,1,-1.1048619747161865,-0.2002941071987152
baseline,23225,source,11,1,-1.1291141510009766,-0.2089196741580963
baseline,23226,source,11,1,-1.1556618213653564,-0.21773883700370789
baseline,23227,source,11,1,-1.176635503768921,-0.2246803343296051
baseline,23228,source,11,1,-1.1954255104064941,-0.23123589158058167
baseline,23229,source,11,1,-1.2181777954101562,-0.2402975857257843
baseline,23230,source,11,1,-1.2367420196533203,-0.2473801076412201
baseline,23231,source,11,1,-1.247295618057251,-0.25143083930015564
baseline,23232,source,11,1,-1.2601220607757568,-0.256754606962204
baseline,23233,source,11,1,-1.2763316631317139,-0.26454392075538635
baseline,23234,source,11,1,-1.2855675220489502,-0.26982954144477844
baseline,23235,source,11,1,-1.2881309986114502,-0.27277055382728577
baseline,23236,source,11,1,-1.2814085483551025,-0.2716219127178192
baseline,23237,source,11,1,-1.2700588703155518,-0.26924577355384827
baseline,23238,source,11,1,-1.2601516246795654,-0.26921775937080383
baseline,23239,source,11,1,-1.2489209175109863,-0.2683100402355194
baseline,23240,source,11,1,-1.2591261863708496,-0.2762865126132965
baseline,23241,source,11,1,-1.268509864807129,-0.2844492495059967
baseline,23242,source,11,1,-1.2941513061523438,-0.29886797070503235
baseline,23243,source,11,1,-1.3169100284576416,-0.3130132257938385
baseline,23244,source,11,1,-1.3290140628814697,-0.3197444975376129
baseline,23245,source,11,1,-1.3409881591796875,-0.3237716257572174
baseline,23246,source,11,1,-1.3542780876159668,-0.3269177973270416
baseline,23247,source,11,1,-1.3596234321594238,-0.32616767287254333
baseline,23248,source,11,1,-1.363882303237915,-0.32472601532936096
baseline,23249,source,11,1,-1.3755226135253906,-0.3258635103702545
baseline,23250,source,11,1,-1.3912322521209717,-0.3297363221645355
baseline,23251,source,11,1,-1.4048011302947998,-0.33324965834617615
baseline,23252,source,11,1,-1.4191064834594727,-0.3369276821613312
baseline,23253,source,11,1,-1.437856912612915,-0.34263357520103455
baseline,23254,source,11,1,-1.470552921295166,-0.3552587926387787
baseline,23255,source,11,1,-1.5009326934814453,-0.36569246649742126
baseline,23256,source,11,1,-1.5338239669799805,-0.3771646320819855
baseline,23257,source,11,1,-1.573838710784912,-0.39505138993263245
baseline,23258,source,11,1,-1.61582612991333,-0.4160321056842804
baseline,23259,source,11,1,-1.666928768157959,-0.4383103549480438
baseline,23260,source,11,1,-1.7218642234802246,-0.4632165729999542
baseline,23261,source,11,1,-1.772939682006836,-0.4881487190723419
baseline,23262,source,11,1,-1.8213768005371094,-0.5125287771224976
baseline,23263,source,11,1,-1.8753280639648438,-0.540852427482605
baseline,23264,source,11,1,-1.9284453392028809,-0.5693161487579346
baseline,23265,source,11,1,-1.967968225479126,-0.5894265174865723
baseline,23266,source,11,1,-1.9964041709899902,-0.6031490564346313
baseline,23267,source,11,1,-2.0346744060516357,-0.622907280921936
baseline,23268,source,11,1,-2.0686068534851074,-0.6398054361343384
baseline,23269,source,11,1,-2.100553274154663,-0.6555658578872681
baseline,23270,source,11,1,-2.1429431438446045,-0.6752930879592896
baseline,23271,source,11,1,-2.185432195663452,-0.6933586597442627
baseline,23272,source,11,1,-2.221952438354492,-0.706562876701355
baseline,23273,source,11,1,-2.2565181255340576,-0.7202209234237671
baseline,23274,source,11,1,-2.2907519340515137,-0.7325584888458252
baseline,23275,source,11,1,-2.3235936164855957,-0.742262601852417
baseline,23276,source,11,1,-2.371187925338745,-0.7574677467346191
baseline,23277,source,11,1,-2.3948936462402344,-0.7615190744400024
baseline,23278,source,11,1,-2.4178524017333984,-0.766019344329834
baseline,23279,source,11,1,-2.437011241912842,-0.7701725959777832
baseline,23280,source,11,1,-2.44402813911438,-0.7709606885910034
baseline,23281,source,11,1,-2.448410749435425,-0.7707282304763794
baseline,23282,source,11,1,-2.433133125305176,-0.7625371217727661
baseline,23283,source,11,1,-2.417454719543457,-0.7546954154968262
baseline,23284,source,11,1,-2.404193639755249,-0.74749755859375
baseline,23285,source,11,1,-2.3854479789733887,-0.7363265752792358
baseline,23286,source,11,1,-2.3653106689453125,-0.7247998714447021
baseline,23287,source,11,1,-2.347550630569458,-0.7152869701385498
baseline,23288,source,11,1,-2.3293280601501465,-0.70688796043396
baseline,23289,source,11,1,-2.306932210922241,-0.6956467628479004
baseline,23290,source,11,1,-2.285210132598877,-0.6845442056655884
baseline,23291,source,11,1,-2.248155355453491,-0.6671364307403564
baseline,23292,source,11,1,-2.218614339828491,-0.6543717384338379
baseline,23293,source,11,1,-2.187156915664673,-0.6414469480514526
baseline,23294,source,11,1,-2.1539499759674072,-0.6297978162765503
baseline,23295,source,11,1,-2.1287283897399902,-0.6210838556289673
baseline,23296,source,11,1,-2.101311206817627,-0.6110291481018066
baseline,23297,source,11,1,-2.077470302581787,-0.6008110046386719
baseline,23298,source,11,1,-2.0522265434265137,-0.5913430452346802
baseline,23299,source,11,1,-2.0400493144989014,-0.58784019947052
baseline,23300,source,11,1,-2.031165838241577,-0.5854542255401611
baseline,23301,source,11,1,-2.0180819034576416,-0.5792474746704102
baseline,23302,source,11,1,-2.0155467987060547,-0.5769773721694946
baseline,23303,source,11,1,-2.015554904937744,-0.5764790773391724
baseline,23304,source,11,1,-2.0148260593414307,-0.5764554738998413
baseline,23305,source,11,1,-2.0235531330108643,-0.5803078413009644
baseline,23306,source,11,1,-2.034536600112915,-0.5862481594085693
baseline,23307,source,11,1,-2.0457651615142822,-0.5919673442840576
baseline,23308,source,11,1,-2.0661399364471436,-0.6009725332260132
baseline,23309,source,11,1,-2.0712921619415283,-0.6044701337814331
baseline,23310,source,11,1,-2.0776560306549072,-0.6065560579299927
baseline,23311,source,11,1,-2.080179214477539,-0.6064952611923218
baseline,23312,source,11,1,-2.0770792961120605,-0.6028913259506226
baseline,23313,source,11,1,-2.0741522312164307,-0.6000699996948242
baseline,23314,source,11,2,1.9143731594085693,0.764148473739624
baseline,23315,source,11,2,1.8981914520263672,0.7578478455543518
baseline,23316,source,11,2,1.8947651386260986,0.7570316791534424
baseline,23317,source,11,2,1.8970882892608643,0.7571032047271729
baseline,23318,source,11,2,1.9099454879760742,0.7610131502151489
baseline,23319,source,11,2,1.9234809875488281,0.7674016952514648
baseline,23320,source,11,2,1.946211576461792,0.7768170237541199
baseline,23321,source,11,2,1.963956594467163,0.7820184230804443
baseline,23322,source,11,2,1.9670298099517822,0.7825706005096436
baseline,23323,source,11,2,1.971886396408081,0.782220721244812
baseline,23324,source,11,2,1.97745680809021,0.7832749485969543
baseline,23325,source,11,2,1.9763379096984863,0.781146764755249
baseline,23326,source,11,2,1.9690110683441162,0.775858998298645
baseline,23327,source,11,2,1.958284616470337,0.7683118581771851
baseline,23328,source,11,2,1.9485700130462646,0.760219156742096
baseline,23329,source,11,2,1.9401214122772217,0.7524348497390747
baseline,23330,source,11,2,1.9340829849243164,0.7456139326095581
baseline,23331,source,11,2,1.9299182891845703,0.739761471748352
baseline,23332,source,11,2,1.9323556423187256,0.736264705657959
baseline,23333,source,11,2,1.9194560050964355,0.7270789742469788
baseline,23334,source,11,2,1.9106128215789795,0.7195109128952026
baseline,23335,source,11,2,1.8974673748016357,0.7116185426712036
baseline,23336,source,11,2,1.892482042312622,0.7091463804244995
baseline,23337,source,11,2,1.886824369430542,0.707028865814209
baseline,23338,source,11,2,1.8922593593597412,0.7075768113136292
baseline,23339,source,11,2,1.8994598388671875,0.7114769220352173
baseline,23340,source,11,2,1.8994452953338623,0.712925910949707
baseline,23341,source,11,2,1.8951945304870605,0.7108367681503296
baseline,23342,source,11,2,1.9056615829467773,0.7154951095581055
baseline,23343,source,11,2,1.915531873703003,0.7209064960479736
baseline,23344,source,11,2,1.9305455684661865,0.7276108264923096
baseline,23345,source,11,2,1.94832444190979,0.7363740801811218
baseline,23346,source,11,2,1.9667332172393799,0.7447349429130554
baseline,23347,source,11,2,1.9826769828796387,0.7500836849212646
baseline,23348,source,11,2,2.0034732818603516,0.7578748464584351
baseline,23349,source,11,2,2.0331826210021973,0.7676227688789368
baseline,23350,source,11,2,2.057063102722168,0.7743815779685974
baseline,23351,source,11,2,2.0718681812286377,0.7784768342971802
baseline,23352,source,11,2,2.0687577724456787,0.7748570442199707
baseline,23353,source,11,2,2.073573350906372,0.7753756046295166
baseline,23354,source,11,2,2.0734052658081055,0.7757214307785034
baseline,23355,source,11,2,2.074451208114624,0.7752150297164917
baseline,23356,source,11,2,2.0654971599578857,0.7699946165084839
baseline,23357,source,11,2,2.05351185798645,0.7616674900054932
baseline,23358,source,11,2,2.045382499694824,0.7557706832885742
baseline,23359,source,11,2,2.033717393875122,0.7472220659255981
baseline,23360,source,11,2,2.015970468521118,0.7343791127204895
baseline,23361,source,11,2,2.000979423522949,0.7236946821212769
baseline,23362,source,11,2,1.994328498840332,0.7203899621963501
baseline,23363,source,11,2,1.994018793106079,0.7213894128799438
baseline,23364,source,11,2,1.9995436668395996,0.7274036407470703
baseline,23365,source,11,2,1.9867780208587646,0.7283860445022583
baseline,23366,source,11,2,1.9831955432891846,0.7355049848556519
baseline,23367,source,11,2,1.976693868637085,0.7430508136749268
baseline,23368,source,11,2,1.9832191467285156,0.7564950585365295
baseline,23369,source,11,2,1.9889287948608398,0.7687013149261475
baseline,23370,source,11,2,2.000011444091797,0.7809468507766724
baseline,23371,source,11,2,2.01393461227417,0.7934466004371643
baseline,23372,source,11,2,2.026655673980713,0.8036609292030334
baseline,23373,source,11,2,2.038361072540283,0.8123154640197754
baseline,23374,source,11,2,2.0414576530456543,0.8191303014755249
baseline,23375,source,11,2,2.043637752532959,0.8269562125205994
baseline,23376,source,11,2,2.0549707412719727,0.8393031358718872
baseline,23377,source,11,2,2.063854932785034,0.852713942527771
baseline,23378,source,11,2,2.066311836242676,0.864140510559082
baseline,23379,source,11,2,2.0556752681732178,0.8700896501541138
baseline,23380,source,11,2,2.046177387237549,0.8763129711151123
baseline,23381,source,11,2,2.041686773300171,0.8835659027099609
baseline,23382,source,11,2,2.037698984146118,0.8892709016799927
baseline,23383,source,11,2,2.001431465148926,0.8805787563323975
baseline,23384,source,11,2,1.9713315963745117,0.8737642765045166
baseline,23385,source,11,2,1.9296879768371582,0.8604151010513306
baseline,23386,source,11,2,1.9030110836029053,0.8527007102966309
baseline,23387,source,11,2,1.902836561203003,0.8550624847412109
baseline,23388,source,11,2,1.9072487354278564,0.859352707862854
baseline,23389,source,11,2,1.9360337257385254,0.8726996183395386
baseline,23390,source,11,2,1.9852080345153809,0.8948580026626587
baseline,23391,source,11,2,2.026885986328125,0.9139862060546875
baseline,23392,source,11,2,2.0845580101013184,0.9395684003829956
baseline,23393,source,11,2,2.14611554145813,0.9674685001373291
baseline,23394,source,11,2,2.2123615741729736,0.9975064992904663
baseline,23395,source,11,2,2.2977371215820312,1.0361082553863525
baseline,23396,source,11,2,2.3824164867401123,1.074171781539917
baseline,23397,source,11,2,2.4669175148010254,1.1117191314697266
baseline,23398,source,11,2,2.556504249572754,1.1509151458740234
baseline,23399,source,11,2,2.6512715816497803,1.1937612295150757
baseline,23400,source,11,2,2.752244234085083,1.2395235300064087
baseline,23401,source,11,2,2.841362237930298,1.2781717777252197
baseline,23402,source,11,2,2.9305481910705566,1.317968726158142
baseline,23403,source,11,2,3.0214149951934814,1.3580564260482788
baseline,23404,source,11,2,3.1034858226776123,1.3943603038787842
baseline,23405,source,11,2,3.1920979022979736,1.434871792793274
baseline,23406,source,11,2,3.296013832092285,1.4839880466461182
baseline,23407,source,11,2,3.3980553150177,1.5312063694000244
baseline,23408,source,11,2,3.5041306018829346,1.5809441804885864
baseline,23409,source,11,2,3.5961358547210693,1.6268336772918701
baseline,23410,source,11,2,3.693915367126465,1.6727705001831055
baseline,23411,source,11,2,3.805731773376465,1.7243120670318604
baseline,23412,source,11,2,3.9066357612609863,1.7708806991577148
baseline,23413,source,11,2,3.9887332916259766,1.8079888820648193
baseline,23414,source,11,2,4.043042182922363,1.832226037979126
baseline,23415,source,11,2,4.094649314880371,1.8553800582885742
baseline,23416,source,11,2,4.141517639160156,1.8766270875930786
baseline,23417,source,11,2,4.1703996658325195,1.892193078994751
baseline,23418,source,11,2,4.191525459289551,1.9044121503829956
baseline,23419,source,11,2,4.208647727966309,1.9156720638275146
baseline,23420,source,11,2,4.232929229736328,1.9309817552566528
baseline,23421,source,11,2,4.241697788238525,1.9405035972595215
baseline,23422,source,11,2,4.242496967315674,1.9452635049819946
baseline,23423,source,11,2,4.229494094848633,1.9428635835647583
baseline,23424,source,11,2,4.213988780975342,1.9405076503753662
baseline,23425,source,11,2,4.187904357910156,1.9346983432769775
baseline,23426,source,11,2,4.168363571166992,1.9316463470458984
baseline,23427,source,11,2,4.154335021972656,1.9316966533660889
baseline,23428,source,11,2,4.145160675048828,1.9336103200912476
baseline,23429,source,11,2,4.145147323608398,1.9379634857177734
baseline,23430,source,11,2,4.156300067901611,1.947411060333252
baseline,23431,source,11,2,4.1580400466918945,1.9534037113189697
baseline,23432,source,11,2,4.139135837554932,1.9478205442428589
baseline,23433,source,11,2,4.124011516571045,1.9456522464752197
baseline,23434,source,11,2,4.11378288269043,1.943185567855835
baseline,23435,source,11,2,4.108188629150391,1.9399783611297607
baseline,23436,source,11,2,4.0938286781311035,1.931351900100708
baseline,23437,source,11,2,4.0888142585754395,1.925663948059082
baseline,23438,source,11,2,4.084768295288086,1.9159646034240723
baseline,23439,source,11,2,4.090994358062744,1.9097048044204712
baseline,23440,source,11,2,4.10906982421875,1.9079625606536865
baseline,23441,source,11,2,4.13535737991333,1.907485842704773
baseline,23442,source,11,2,4.155697345733643,1.9039095640182495
baseline,23443,source,11,2,4.170038223266602,1.8983453512191772
baseline,23444,source,11,2,4.170323371887207,1.8879220485687256
baseline,23445,source,11,2,4.177544593811035,1.8781310319900513
baseline,23446,source,11,2,4.16951847076416,1.8619450330734253
baseline,23447,source,11,2,4.164653301239014,1.8466819524765015
baseline,23448,source,11,2,4.155585289001465,1.8263623714447021
baseline,23449,source,11,2,4.1551103591918945,1.8125194311141968
baseline,23450,source,11,2,4.158304214477539,1.7997649908065796
baseline,23451,source,11,2,4.1639604568481445,1.7868590354919434
baseline,23452,source,11,2,4.171997547149658,1.7760363817214966
baseline,23453,source,11,2,4.183253765106201,1.7665718793869019
baseline,23454,source,11,2,4.179460048675537,1.7522099018096924
baseline,23455,source,11,2,4.161320686340332,1.7298648357391357
baseline,23456,source,11,2,4.148793697357178,1.7087664604187012
baseline,23457,source,11,2,4.126749038696289,1.682601809501648
baseline,23458,source,11,2,4.106257438659668,1.6561399698257446
baseline,23459,source,11,2,4.079811096191406,1.6265199184417725
baseline,23460,source,11,2,4.0547776222229,1.5964945554733276
baseline,23461,source,11,2,4.032918453216553,1.5671312808990479
baseline,23462,source,11,2,4.0114216804504395,1.5387635231018066
baseline,23463,source,11,2,3.993135452270508,1.513032078742981
baseline,23464,source,11,2,3.983346939086914,1.492236852645874
baseline,23465,source,11,2,3.9792892932891846,1.4740465879440308
baseline,23466,source,11,2,3.977625608444214,1.4558249711990356
baseline,23467,source,11,2,3.965470552444458,1.4340893030166626
baseline,23468,source,11,2,3.965082883834839,1.4232693910598755
baseline,23469,source,11,2,3.951244831085205,1.409571647644043
baseline,23470,source,11,2,3.938338041305542,1.3975087404251099
baseline,23471,source,11,2,3.922588586807251,1.385626196861267
baseline,23472,source,11,2,3.90799880027771,1.3767824172973633
baseline,23473,source,11,2,3.8850607872009277,1.3654258251190186
baseline,23474,source,11,2,3.8743765354156494,1.3597736358642578
baseline,23475,source,11,2,3.8706858158111572,1.3578410148620605
baseline,23476,source,11,2,3.869586706161499,1.3569271564483643
baseline,23477,source,11,2,3.8529903888702393,1.350191354751587
baseline,23478,source,11,2,3.841478109359741,1.344216227531433
baseline,23479,source,11,2,3.8187601566314697,1.3303145170211792
baseline,23480,source,11,2,3.7942888736724854,1.312159538269043
baseline,23481,source,11,2,3.791050672531128,1.3014940023422241
baseline,23482,source,11,2,3.796114921569824,1.292903184890747
baseline,23483,source,11,2,3.825516939163208,1.2943470478057861
baseline,23484,source,11,2,3.8782296180725098,1.3033887147903442
baseline,23485,source,11,2,3.943662405014038,1.3168100118637085
baseline,23486,source,11,2,3.865427255630493,1.277978777885437
baseline,23487,source,11,2,3.7448158264160156,1.2295633554458618
baseline,23488,source,11,2,3.648547649383545,1.193563461303711
baseline,23489,source,11,2,3.5874240398406982,1.1738395690917969
baseline,23490,source,11,2,3.558253765106201,1.1666960716247559
baseline,23491,source,11,2,3.546302318572998,1.168646216392517
baseline,23492,source,11,2,3.573265552520752,1.1857638359069824
baseline,23493,source,11,2,3.641265869140625,1.2178250551223755
baseline,23494,source,11,2,3.7125442028045654,1.2483210563659668
baseline,23495,source,11,2,3.8178069591522217,1.2929967641830444
baseline,23496,source,11,2,3.952376365661621,1.35073983669281
baseline,23497,source,11,2,4.111922740936279,1.4177268743515015
baseline,23498,source,11,2,4.301493167877197,1.4946560859680176
baseline,23499,source,11,2,4.526263236999512,1.5843851566314697
baseline,23500,source,11,2,4.736219882965088,1.6698639392852783
baseline,23501,source,11,2,4.779927730560303,1.6967222690582275
baseline,23502,source,11,2,4.8304762840271,1.7234165668487549
baseline,23503,source,11,2,4.87709903717041,1.7495837211608887
baseline,23504,source,11,2,4.925050258636475,1.7797812223434448
baseline,23505,source,11,2,4.980186939239502,1.81416654586792
baseline,23506,source,11,2,5.038348197937012,1.8525406122207642
baseline,23507,source,11,2,5.093508243560791,1.8907256126403809
baseline,23508,source,11,2,5.145747661590576,1.928452968597412
baseline,23509,source,11,2,5.199246883392334,1.9687204360961914
baseline,23510,source,11,2,5.2386555671691895,2.0068657398223877
baseline,23511,source,11,2,5.284317493438721,2.0481200218200684
baseline,23512,source,11,2,5.341681003570557,2.094621181488037
baseline,23513,source,11,2,5.415706634521484,2.14662766456604
baseline,23514,source,11,2,5.4828877449035645,2.194766044616699
baseline,23515,source,11,2,5.531270980834961,2.2358453273773193
baseline,23516,source,11,2,5.587538719177246,2.2789812088012695
baseline,23517,source,11,2,5.635682582855225,2.3189053535461426
baseline,23518,source,11,2,5.684694766998291,2.3567309379577637
baseline,23519,source,11,2,5.745602607727051,2.400768995285034
baseline,23520,source,11,2,5.810689926147461,2.443396806716919
baseline,23521,source,11,2,5.85537052154541,2.480229139328003
baseline,23522,source,11,2,5.882867813110352,2.509047031402588
baseline,23523,source,11,2,5.915563106536865,2.541374921798706
baseline,23524,source,11,2,5.947601795196533,2.572988986968994
baseline,23525,source,11,2,5.959288120269775,2.5964136123657227
baseline,23526,source,11,2,5.957139492034912,2.6138486862182617
baseline,23527,source,11,2,5.959665298461914,2.6324169635772705
baseline,23528,source,11,2,5.965212345123291,2.6507439613342285
baseline,23529,source,11,2,5.944093227386475,2.6578173637390137
baseline,23530,source,11,2,5.9254913330078125,2.6645686626434326
baseline,23531,source,11,2,5.916674613952637,2.672772169113159
baseline,23532,source,11,2,5.902806282043457,2.678652048110962
baseline,23533,source,11,2,5.889969348907471,2.6856977939605713
baseline,23534,source,11,2,5.89274263381958,2.699312686920166
baseline,23535,source,11,2,5.9113078117370605,2.7170116901397705
baseline,23536,source,11,2,5.944148540496826,2.738212823867798
baseline,23537,source,11,2,5.954188823699951,2.751887321472168
baseline,23538,source,11,2,5.974137783050537,2.768730878829956
baseline,23539,source,11,2,6.005523681640625,2.7883033752441406
baseline,23540,source,11,2,6.046726226806641,2.808537483215332
baseline,23541,source,11,2,6.075946807861328,2.8248350620269775
baseline,23542,source,11,2,6.092010498046875,2.8349456787109375
baseline,23543,source,11,2,6.116585731506348,2.8476603031158447
baseline,23544,source,11,2,6.152688980102539,2.8658559322357178
baseline,23545,source,11,2,6.187215805053711,2.8843886852264404
baseline,23546,source,11,2,6.199265956878662,2.895723342895508
baseline,23547,source,11,2,6.2011308670043945,2.9008376598358154
baseline,23548,source,11,2,6.201269149780273,2.9042205810546875
baseline,23549,source,11,2,6.208789348602295,2.908292293548584
baseline,23550,source,11,2,6.218411445617676,2.9132068157196045
baseline,23551,source,11,2,6.211362361907959,2.9098331928253174
baseline,23552,source,11,0,3.1634068489074707,2.0974180698394775
baseline,23553,source,11,0,3.16021466255188,2.093478202819824
baseline,23554,source,11,0,3.165893316268921,2.0906527042388916
baseline,23555,source,11,0,3.1598074436187744,2.0829267501831055
baseline,23556,source,11,0,3.1598219871520996,2.0790653228759766
baseline,23557,source,11,0,3.161712169647217,2.077549457550049
baseline,23558,source,11,0,3.170109748840332,2.083160638809204
baseline,23559,source,11,0,3.16428542137146,2.0828921794891357
baseline,23560,source,11,0,3.150033473968506,2.0803825855255127
baseline,23561,source,11,0,3.1270601749420166,2.077101945877075
baseline,23562,source,11,0,3.104295492172241,2.075134515762329
baseline,23563,source,11,0,3.0773584842681885,2.0736122131347656
baseline,23564,source,11,0,3.056708335876465,2.0767219066619873
baseline,23565,source,11,0,3.046151876449585,2.0848677158355713
baseline,23566,source,11,0,3.0570075511932373,2.1036062240600586
baseline,23567,source,11,0,3.0799520015716553,2.1295855045318604
baseline,23568,source,11,0,3.0991709232330322,2.1579885482788086
baseline,23569,source,11,0,3.123619794845581,2.190110921859741
baseline,23570,source,11,0,3.147364854812622,2.2215726375579834
baseline,23571,source,11,0,3.171753406524658,2.2516467571258545
baseline,23572,source,11,0,3.1883323192596436,2.2799265384674072
baseline,23573,source,11,0,3.1955153942108154,2.304277181625366
baseline,23574,source,11,0,3.197930335998535,2.3283398151397705
baseline,23575,source,11,0,3.201179027557373,2.352288246154785
baseline,23576,source,11,0,3.1971144676208496,2.3731465339660645
baseline,23577,source,11,0,3.1842427253723145,2.39009952545166
baseline,23578,source,11,0,3.1656200885772705,2.4060862064361572
baseline,23579,source,11,0,3.1473376750946045,2.422595739364624
baseline,23580,source,11,0,3.143878698348999,2.4455456733703613
baseline,23581,source,11,0,3.146517515182495,2.4696338176727295
baseline,23582,source,11,0,3.1549031734466553,2.4972519874572754
baseline,23583,source,11,0,3.168551206588745,2.5250775814056396
baseline,23584,source,11,0,3.177612066268921,2.5501019954681396
baseline,23585,source,11,0,3.1896867752075195,2.5759170055389404
baseline,23586,source,11,0,3.1969029903411865,2.598372220993042
baseline,23587,source,11,0,3.191662073135376,2.6139421463012695
baseline,23588,source,11,0,3.1702678203582764,2.621143341064453
baseline,23589,source,11,0,3.1484551429748535,2.62652850151062
baseline,23590,source,11,0,3.1180014610290527,2.628180503845215
baseline,23591,source,11,0,3.098259925842285,2.6337716579437256
baseline,23592,source,11,0,3.072115421295166,2.6346495151519775
baseline,23593,source,11,0,3.054485559463501,2.6400046348571777
baseline,23594,source,11,0,3.046204090118408,2.649237632751465
baseline,23595,source,11,0,3.041522264480591,2.659597635269165
baseline,23596,source,11,0,3.036637306213379,2.6712493896484375
baseline,23597,source,11,0,3.0209202766418457,2.6758460998535156
baseline,23598,source,11,0,3.0000479221343994,2.676805019378662
baseline,23599,source,11,0,2.973935842514038,2.672030210494995
baseline,23600,source,11,0,2.94250226020813,2.6669180393218994
baseline,23601,source,11,0,2.9079573154449463,2.660097599029541
baseline,23602,source,11,0,2.8708338737487793,2.6520538330078125
baseline,23603,source,11,0,2.8367457389831543,2.642467975616455
baseline,23604,source,11,0,2.8125147819519043,2.635967969894409
baseline,23605,source,11,0,2.79268217086792,2.632014513015747
baseline,23606,source,11,0,2.768080234527588,2.624518871307373
baseline,23607,source,11,0,2.7306928634643555,2.6103107929229736
baseline,23608,source,11,0,2.693882703781128,2.5970540046691895
baseline,23609,source,11,0,2.6641721725463867,2.5877010822296143
baseline,23610,source,11,0,2.627315044403076,2.5749547481536865
baseline,23611,source,11,0,2.5893514156341553,2.56050181388855
baseline,23612,source,11,0,2.5582525730133057,2.550133466720581
baseline,23613,source,11,0,2.5234837532043457,2.5381107330322266
baseline,23614,source,11,0,2.4940223693847656,2.5266940593719482
baseline,23615,source,11,0,2.455622911453247,2.5097808837890625
baseline,23616,source,11,0,2.4142136573791504,2.4903109073638916
baseline,23617,source,11,0,2.3696558475494385,2.4697322845458984
