stage,sample_index,pca_1,pca_2,emotion_id,emotion_name,subject_id_0_based,partition
raw,7195,-5.97116756439209,-6.209930419921875,1,Neutral,1,validation
raw,7199,-5.915452003479004,-5.989302635192871,1,Neutral,1,validation
raw,7207,-5.383396625518799,-5.068163871765137,1,Neutral,1,validation
raw,7212,-4.792389869689941,-4.1037492752075195,1,Neutral,1,validation
raw,7214,-4.510030746459961,-3.6288094520568848,1,Neutral,1,validation
raw,7217,-4.147815227508545,-3.004323720932007,1,Neutral,1,validation
raw,7222,-3.83392333984375,-2.227769136428833,1,Neutral,1,validation
raw,7227,-3.697800874710083,-1.7274978160858154,1,Neutral,1,validation
raw,7228,-3.66837215423584,-1.6527577638626099,1,Neutral,1,validation
raw,7234,-3.393141508102417,-1.0926380157470703,1,Neutral,1,validation
raw,7247,-2.8360140323638916,-0.03611459583044052,1,Neutral,1,validation
raw,7249,-2.7889370918273926,0.044228825718164444,1,Neutral,1,validation
raw,7250,-2.774707317352295,0.06918756663799286,1,Neutral,1,validation
raw,7251,-2.748939037322998,0.0968940407037735,1,Neutral,1,validation
raw,7255,-2.6848433017730713,0.1730053871870041,1,Neutral,1,validation
raw,7256,-1.8778890371322632,6.194063186645508,0,Negative,1,validation
raw,7260,-1.9547053575515747,6.155632972717285,0,Negative,1,validation
raw,7264,-2.041571855545044,6.268557548522949,0,Negative,1,validation
raw,7268,-2.093639850616455,6.510385036468506,0,Negative,1,validation
raw,7269,-2.0946455001831055,6.587923526763916,0,Negative,1,validation
raw,7270,-2.0876004695892334,6.6746649742126465,0,Negative,1,validation
raw,7272,-2.0805792808532715,6.860747337341309,0,Negative,1,validation
raw,7277,-2.022653818130493,7.4499993324279785,0,Negative,1,validation
raw,7279,-1.984169840812683,7.751272201538086,0,Negative,1,validation
raw,7291,-1.7111684083938599,9.1607084274292,0,Negative,1,validation
raw,7299,-1.4814964532852173,9.820869445800781,0,Negative,1,validation
raw,7305,-1.2246776819229126,10.607173919677734,0,Negative,1,validation
raw,7307,-1.1053261756896973,10.988876342773438,0,Negative,1,validation
raw,7310,-0.8899226784706116,11.665186882019043,0,Negative,1,validation
raw,7312,-0.7244115471839905,12.141063690185547,0,Negative,1,validation
raw,7317,-0.2959073483943939,13.49888801574707,0,Negative,1,validation
raw,7323,0.12899081408977509,15.241250991821289,0,Negative,1,validation
raw,7326,0.3366241157054901,15.921173095703125,0,Negative,1,validation
raw,7327,0.39998331665992737,16.096101760864258,0,Negative,1,validation
raw,7333,0.5953603982925415,16.328907012939453,0,Negative,1,validation
raw,7339,0.49795809388160706,15.510733604431152,0,Negative,1,validation
raw,7341,0.4075024425983429,15.042448043823242,0,Negative,1,validation
raw,7343,0.2976609170436859,14.521398544311523,0,Negative,1,validation
raw,7352,0.06402207911014557,12.116074562072754,0,Negative,1,validation
raw,7353,0.06586865335702896,11.907544136047363,0,Negative,1,validation
raw,7364,0.26689738035202026,10.18104362487793,0,Negative,1,validation
raw,7365,0.2961180806159973,10.071008682250977,0,Negative,1,validation
raw,7377,0.5338613390922546,9.008206367492676,0,Negative,1,validation
raw,7379,0.530057430267334,8.799422264099121,0,Negative,1,validation
raw,7385,0.5573959350585938,8.207448959350586,0,Negative,1,validation
raw,7386,0.5208284258842468,8.080549240112305,0,Negative,1,validation
raw,7398,-0.31902435421943665,6.336257457733154,0,Negative,1,validation
raw,7399,-0.3895147144794464,6.207169055938721,0,Negative,1,validation
raw,7400,-0.4596713185310364,6.086506366729736,0,Negative,1,validation
raw,7407,-0.703619122505188,5.522802352905273,0,Negative,1,validation
raw,7410,-0.7429229021072388,5.343611717224121,0,Negative,1,validation
raw,7411,-0.7310192584991455,5.293398857116699,0,Negative,1,validation
raw,7421,-0.38715964555740356,4.812484264373779,0,Negative,1,validation
raw,7426,-0.338921457529068,4.375312805175781,0,Negative,1,validation
raw,7437,-0.5615792274475098,3.3553130626678467,0,Negative,1,validation
raw,7444,-0.5388482809066772,3.0111072063446045,0,Negative,1,validation
raw,7447,-0.45298051834106445,2.977926731109619,0,Negative,1,validation
raw,7449,-0.3693363070487976,3.0153796672821045,0,Negative,1,validation
raw,7457,-0.1987145096063614,3.051501512527466,0,Negative,1,validation
raw,7458,-0.18967851996421814,3.0371413230895996,0,Negative,1,validation
raw,7460,-0.22413650155067444,2.9860634803771973,0,Negative,1,validation
raw,7461,-0.22990205883979797,2.9760537147521973,0,Negative,1,validation
raw,7469,-4.08292293548584,-3.2403156757354736,0,Negative,1,validation
raw,7473,-4.107485294342041,-3.428685426712036,0,Negative,1,validation
raw,7483,-4.057910442352295,-3.60266375541687,0,Negative,1,validation
raw,7485,-4.0838942527771,-3.632295608520508,0,Negative,1,validation
raw,7491,-4.153139114379883,-3.6237189769744873,0,Negative,1,validation
raw,7492,-4.147475242614746,-3.60500431060791,0,Negative,1,validation
raw,7496,-4.084549903869629,-3.4430601596832275,0,Negative,1,validation
raw,7497,-4.052676200866699,-3.377903461456299,0,Negative,1,validation
raw,7506,-3.515760660171509,-2.577314853668213,0,Negative,1,validation
raw,7509,-3.3217921257019043,-2.2507238388061523,0,Negative,1,validation
raw,7510,-3.2629129886627197,-2.143023729324341,0,Negative,1,validation
raw,7512,-3.155473470687866,-1.920058250427246,0,Negative,1,validation
raw,7516,-2.9124255180358887,-1.4903466701507568,0,Negative,1,validation
raw,7518,-2.844961643218994,-1.345086693763733,0,Negative,1,validation
raw,7531,-2.4873626232147217,-0.5802173614501953,0,Negative,1,validation
raw,7532,-2.4449312686920166,-0.48570501804351807,0,Negative,1,validation
raw,7533,-2.4010937213897705,-0.3882116377353668,0,Negative,1,validation
raw,7534,-2.3492724895477295,-0.2732347249984741,0,Negative,1,validation
raw,7535,-2.290342092514038,-0.15290489792823792,0,Negative,1,validation
raw,7542,-2.0434999465942383,0.5929434299468994,0,Negative,1,validation
raw,7549,-2.0485334396362305,1.0903270244598389,0,Negative,1,validation
raw,7557,-1.9843881130218506,1.7922570705413818,0,Negative,1,validation
raw,7561,-1.9481592178344727,2.238666296005249,0,Negative,1,validation
raw,7566,-1.8493897914886475,2.884060859680176,0,Negative,1,validation
raw,7570,-1.6517751216888428,3.57177472114563,0,Negative,1,validation
raw,7579,-1.46076500415802,4.922614097595215,0,Negative,1,validation
raw,7585,-1.3400321006774902,5.731520175933838,0,Negative,1,validation
raw,7591,-1.0824426412582397,6.650665760040283,0,Negative,1,validation
raw,7592,-1.084206223487854,6.71008825302124,0,Negative,1,validation
raw,7593,-1.1145713329315186,6.730798244476318,0,Negative,1,validation
raw,7599,-1.5576709508895874,6.005735397338867,0,Negative,1,validation
raw,7601,-1.7681231498718262,5.552174091339111,0,Negative,1,validation
raw,7605,-2.1896445751190186,4.531417369842529,0,Negative,1,validation
raw,7608,-2.4852194786071777,3.7849249839782715,0,Negative,1,validation
raw,7615,-3.1345338821411133,2.232320547103882,0,Negative,1,validation
raw,7617,-3.2873287200927734,1.8767656087875366,0,Negative,1,validation
raw,7623,-3.603862762451172,1.1417441368103027,0,Negative,1,validation
raw,7626,-3.711397886276245,0.8922349810600281,0,Negative,1,validation
raw,7638,-3.7794270515441895,0.4816757142543793,0,Negative,1,validation
raw,7658,-3.2182462215423584,0.4790125787258148,0,Negative,1,validation
raw,7667,-3.002610206604004,0.5631374716758728,0,Negative,1,validation
raw,7669,-2.969642162322998,0.5859598517417908,0,Negative,1,validation
raw,7672,-2.9964303970336914,0.582514226436615,0,Negative,1,validation
raw,7673,-3.018040418624878,0.5777320265769958,0,Negative,1,validation
raw,7677,-3.1337409019470215,0.5370222926139832,0,Negative,1,validation
raw,7678,-3.174736261367798,0.5199911594390869,0,Negative,1,validation
raw,7681,-3.2998547554016113,0.5056275725364685,0,Negative,1,validation
raw,7685,-3.448448419570923,0.49040430784225464,0,Negative,1,validation
raw,7687,-3.5311360359191895,0.48673543334007263,0,Negative,1,validation
raw,7688,-3.5726399421691895,0.48059895634651184,0,Negative,1,validation
raw,7692,-3.7092537879943848,0.39674994349479675,0,Negative,1,validation
raw,7703,0.8046494722366333,3.542250871658325,1,Neutral,1,validation
raw,7709,0.960028350353241,3.605590581893921,1,Neutral,1,validation
raw,7715,1.147911548614502,3.7618675231933594,1,Neutral,1,validation
raw,7723,1.5195558071136475,3.759659767150879,1,Neutral,1,validation
raw,7734,1.7290294170379639,3.3130462169647217,1,Neutral,1,validation
raw,7736,1.481534481048584,3.177584648132324,1,Neutral,1,validation
raw,7739,1.1318929195404053,2.983656883239746,1,Neutral,1,validation
raw,7741,0.862705647945404,2.7912697792053223,1,Neutral,1,validation
raw,7749,-0.02608676627278328,1.99207603931427,1,Neutral,1,validation
raw,7758,-0.5954166650772095,1.5555567741394043,1,Neutral,1,validation
raw,7759,-0.6285350918769836,1.5518951416015625,1,Neutral,1,validation
raw,7761,-0.7131760120391846,1.4969279766082764,1,Neutral,1,validation
raw,7762,-0.7647636532783508,1.447929859161377,1,Neutral,1,validation
raw,7763,-0.8164441585540771,1.3919212818145752,1,Neutral,1,validation
raw,7768,-1.0227479934692383,1.1007027626037598,1,Neutral,1,validation
raw,7772,-1.0784540176391602,0.9068458080291748,1,Neutral,1,validation
raw,7779,-0.9561851620674133,0.7060161232948303,1,Neutral,1,validation
raw,7783,-1.1031804084777832,0.36857137084007263,1,Neutral,1,validation
raw,7785,-1.1558141708374023,0.2288447618484497,1,Neutral,1,validation
raw,7786,-1.162770390510559,0.18676790595054626,1,Neutral,1,validation
raw,7787,-1.1621891260147095,0.16222575306892395,1,Neutral,1,validation
raw,7795,-0.8822516202926636,0.44024786353111267,1,Neutral,1,validation
raw,7816,-0.5333936214447021,0.9123175144195557,1,Neutral,1,validation
raw,7825,-0.7840607762336731,0.9002242088317871,1,Neutral,1,validation
raw,7828,-0.9530016183853149,0.8492533564567566,1,Neutral,1,validation
raw,7833,-1.273579716682434,0.7710729241371155,1,Neutral,1,validation
raw,7836,-1.4323269128799438,0.7796409726142883,1,Neutral,1,validation
raw,7839,-1.5367498397827148,0.8763118386268616,1,Neutral,1,validation
raw,7840,-1.56357741355896,0.9378461241722107,1,Neutral,1,validation
raw,7841,-1.5798985958099365,1.004695177078247,1,Neutral,1,validation
raw,7844,-1.6271880865097046,1.1682946681976318,1,Neutral,1,validation
raw,7845,-1.631578803062439,1.230284571647644,1,Neutral,1,validation
raw,7862,-1.3602186441421509,1.4211640357971191,1,Neutral,1,validation
raw,7868,-1.5160613059997559,1.1675574779510498,1,Neutral,1,validation
raw,7873,-1.7338992357254028,0.9262238144874573,1,Neutral,1,validation
raw,7875,-1.8147695064544678,0.8414883017539978,1,Neutral,1,validation
raw,7879,-1.9531008005142212,0.7140538692474365,1,Neutral,1,validation
raw,7884,-2.110067844390869,0.5730246305465698,1,Neutral,1,validation
raw,7885,-1.244688630104065,1.101730465888977,2,Positive,1,validation
raw,7886,-1.2352513074874878,1.1208359003067017,2,Positive,1,validation
raw,7890,-1.171307921409607,1.14602792263031,2,Positive,1,validation
raw,7897,-1.0902540683746338,1.2013300657272339,2,Positive,1,validation
raw,7898,-1.0761746168136597,1.200065016746521,2,Positive,1,validation
raw,7905,-1.1880756616592407,0.9605817794799805,2,Positive,1,validation
raw,7906,-1.2153470516204834,0.912800133228302,2,Positive,1,validation
raw,7908,-1.2849897146224976,0.8423611521720886,2,Positive,1,validation
raw,7912,-1.3637369871139526,0.7802666425704956,2,Positive,1,validation
raw,7913,-1.4050661325454712,0.7538142800331116,2,Positive,1,validation
raw,7921,-1.6784793138504028,0.42718809843063354,2,Positive,1,validation
raw,7923,-1.7254449129104614,0.3479674756526947,2,Positive,1,validation
raw,7944,-2.050239086151123,-0.7504040598869324,2,Positive,1,validation
raw,7959,-2.471072196960449,-2.150620460510254,2,Positive,1,validation
raw,7961,-2.539219856262207,-2.328277349472046,2,Positive,1,validation
raw,7963,-2.5989246368408203,-2.4754526615142822,2,Positive,1,validation
raw,7966,-2.7266018390655518,-2.702127456665039,2,Positive,1,validation
raw,7967,-2.7598323822021484,-2.766843318939209,2,Positive,1,validation
raw,7974,-2.825669050216675,-2.941647529602051,2,Positive,1,validation
raw,7994,-2.5844876766204834,-2.7632200717926025,2,Positive,1,validation
raw,8000,-2.497692346572876,-2.7191879749298096,2,Positive,1,validation
raw,8001,-2.4791324138641357,-2.717965602874756,2,Positive,1,validation
raw,8004,-2.4311394691467285,-2.7259461879730225,2,Positive,1,validation
raw,8005,-2.4376742839813232,-2.749626636505127,2,Positive,1,validation
raw,8019,-3.153639793395996,-3.5530078411102295,2,Positive,1,validation
raw,8021,-3.266564130783081,-3.6943414211273193,2,Positive,1,validation
raw,8028,-3.5362305641174316,-3.9488792419433594,2,Positive,1,validation
raw,8030,-3.5995004177093506,-4.022724151611328,2,Positive,1,validation
raw,8034,-3.65358304977417,-4.091427803039551,2,Positive,1,validation
raw,8037,-3.5626564025878906,-4.028422832489014,2,Positive,1,validation
raw,8055,-2.6196792125701904,-3.395559072494507,2,Positive,1,validation
raw,8065,-2.4017584323883057,-3.2930023670196533,2,Positive,1,validation
raw,8066,-2.386141300201416,-3.2724337577819824,2,Positive,1,validation
raw,8084,-4.277751445770264,-1.0043127536773682,0,Negative,1,validation
raw,8087,-4.276243209838867,-1.0500658750534058,0,Negative,1,validation
raw,8090,-4.324675559997559,-1.1370266675949097,0,Negative,1,validation
raw,8091,-4.333824157714844,-1.168549656867981,0,Negative,1,validation
raw,8102,-4.55578088760376,-1.4365723133087158,0,Negative,1,validation
raw,8108,-4.70640754699707,-1.445455551147461,0,Negative,1,validation
raw,8109,-4.718413829803467,-1.438373327255249,0,Negative,1,validation
raw,8110,-4.719857215881348,-1.4136337041854858,0,Negative,1,validation
raw,8111,-4.720273494720459,-1.3918957710266113,0,Negative,1,validation
raw,8117,-4.80014181137085,-1.2628204822540283,0,Negative,1,validation
raw,8118,-4.8249287605285645,-1.246827244758606,0,Negative,1,validation
raw,8119,-4.841236591339111,-1.2246283292770386,0,Negative,1,validation
raw,8131,-4.482175827026367,-0.37685471773147583,0,Negative,1,validation
raw,8140,-4.085798263549805,0.540577232837677,0,Negative,1,validation
raw,8150,-3.730931282043457,1.9290821552276611,0,Negative,1,validation
raw,8159,-3.5811545848846436,2.1529014110565186,0,Negative,1,validation
raw,8171,-3.6423416137695312,2.834949254989624,0,Negative,1,validation
raw,8177,-3.447068214416504,3.681584596633911,0,Negative,1,validation
raw,8178,-3.429499387741089,3.8129262924194336,0,Negative,1,validation
raw,8179,-3.412139415740967,3.939513921737671,0,Negative,1,validation
raw,8182,-3.37768816947937,4.29561185836792,0,Negative,1,validation
raw,8194,-2.9881114959716797,4.852225303649902,0,Negative,1,validation
raw,8197,-2.8260488510131836,4.783024311065674,0,Negative,1,validation
raw,8200,-2.6243348121643066,4.7011260986328125,0,Negative,1,validation
raw,8204,-2.3711323738098145,4.578987121582031,0,Negative,1,validation
raw,8207,-2.1664392948150635,4.501858234405518,0,Negative,1,validation
raw,8211,-1.8910448551177979,4.299622058868408,0,Negative,1,validation
raw,8212,-1.8299154043197632,4.217282772064209,0,Negative,1,validation
raw,8223,-1.177321434020996,3.6215264797210693,0,Negative,1,validation
raw,8224,-1.114891529083252,3.607224702835083,0,Negative,1,validation
raw,8230,-0.8932322263717651,3.3717751502990723,0,Negative,1,validation
raw,8231,-0.8916625380516052,3.295285940170288,0,Negative,1,validation
raw,8233,-0.8978703618049622,3.1639585494995117,0,Negative,1,validation
raw,8234,-0.9101629257202148,3.101691484451294,0,Negative,1,validation
raw,8239,-0.9522789716720581,2.749933958053589,0,Negative,1,validation
raw,8244,-1.0251045227050781,2.450216770172119,0,Negative,1,validation
raw,8250,-1.3657753467559814,2.031524658203125,0,Negative,1,validation
raw,8252,-1.4594091176986694,1.8970327377319336,0,Negative,1,validation
raw,8254,-1.5484392642974854,1.7450038194656372,0,Negative,1,validation
raw,8258,-1.7429944276809692,1.4324336051940918,0,Negative,1,validation
raw,8262,-1.8953988552093506,1.2415693998336792,0,Negative,1,validation
raw,8263,-1.9345498085021973,1.2096028327941895,0,Negative,1,validation
raw,8273,-2.08162260055542,0.948894202709198,0,Negative,1,validation
raw,8309,-1.6800159215927124,2.4387667179107666,0,Negative,1,validation
raw,8313,-1.6630619764328003,2.6616177558898926,0,Negative,1,validation
raw,8315,-1.6642159223556519,2.7109062671661377,0,Negative,1,validation
raw,8319,1.2632590532302856,4.683042526245117,1,Neutral,1,validation
raw,8320,1.2616549730300903,4.683256149291992,1,Neutral,1,validation
raw,8329,1.0459072589874268,4.501829147338867,1,Neutral,1,validation
raw,8332,1.0196871757507324,4.507614612579346,1,Neutral,1,validation
raw,8346,0.8521298170089722,4.086757659912109,1,Neutral,1,validation
raw,8350,0.7336223125457764,3.775287628173828,1,Neutral,1,validation
raw,8351,0.725175142288208,3.704636812210083,1,Neutral,1,validation
raw,8356,0.6968181729316711,3.378169298171997,1,Neutral,1,validation
raw,8360,0.6933200359344482,3.207641124725342,1,Neutral,1,validation
raw,8370,0.92640620470047,3.60734224319458,1,Neutral,1,validation
raw,8378,0.9887135028839111,3.7729907035827637,1,Neutral,1,validation
raw,8379,1.0056315660476685,3.787280797958374,1,Neutral,1,validation
raw,8380,1.0241016149520874,3.7977492809295654,1,Neutral,1,validation
raw,8383,1.0910485982894897,3.8458385467529297,1,Neutral,1,validation
raw,8384,1.0874885320663452,3.8484039306640625,1,Neutral,1,validation
raw,8392,1.0874121189117432,3.963959217071533,1,Neutral,1,validation
raw,8393,1.0731815099716187,3.9782612323760986,1,Neutral,1,validation
raw,8397,1.0853626728057861,4.0220723152160645,1,Neutral,1,validation
raw,8403,1.2228155136108398,4.084702968597412,1,Neutral,1,validation
raw,8407,1.3327879905700684,4.148777484893799,1,Neutral,1,validation
raw,8408,1.3640834093093872,4.169198989868164,1,Neutral,1,validation
raw,8413,1.4976862668991089,4.263221263885498,1,Neutral,1,validation
raw,8414,1.5117850303649902,4.271278381347656,1,Neutral,1,validation
raw,8422,1.4509483575820923,4.00183629989624,1,Neutral,1,validation
raw,8423,1.4160027503967285,3.9504735469818115,1,Neutral,1,validation
raw,8426,1.3447577953338623,3.858260154724121,1,Neutral,1,validation
raw,8427,1.333196759223938,3.850750684738159,1,Neutral,1,validation
raw,8440,1.2546429634094238,3.4483988285064697,1,Neutral,1,validation
raw,8443,1.3151320219039917,3.2435903549194336,1,Neutral,1,validation
raw,8457,1.4081984758377075,1.9811660051345825,1,Neutral,1,validation
raw,8459,1.4092113971710205,1.9132168292999268,1,Neutral,1,validation
raw,8466,1.6779801845550537,2.24214506149292,1,Neutral,1,validation
raw,8474,2.2029762268066406,3.0855469703674316,1,Neutral,1,validation
raw,8477,2.229929208755493,3.151080846786499,1,Neutral,1,validation
raw,8479,2.170912504196167,3.129237174987793,1,Neutral,1,validation
raw,8482,2.0868892669677734,3.1198809146881104,1,Neutral,1,validation
raw,8486,1.916176438331604,3.172603130340576,1,Neutral,1,validation
raw,8487,1.8747271299362183,3.185889720916748,1,Neutral,1,validation
raw,8489,1.826717734336853,3.204374074935913,1,Neutral,1,validation
raw,8496,1.7388492822647095,3.1782524585723877,1,Neutral,1,validation
raw,8505,1.6335928440093994,3.0976359844207764,1,Neutral,1,validation
raw,8516,1.2844974994659424,2.9955952167510986,1,Neutral,1,validation
raw,8519,1.2079849243164062,2.9250972270965576,1,Neutral,1,validation
raw,8523,1.0608336925506592,2.810410261154175,1,Neutral,1,validation
raw,8524,1.0288137197494507,2.8067471981048584,1,Neutral,1,validation
raw,8525,1.0079349279403687,2.805779218673706,1,Neutral,1,validation
raw,8526,1.0009225606918335,2.8193306922912598,1,Neutral,1,validation
raw,8538,-4.6357574462890625,2.5825371742248535,2,Positive,1,validation
raw,8542,-4.6684465408325195,2.628174066543579,2,Positive,1,validation
raw,8554,-4.564390659332275,2.9727184772491455,2,Positive,1,validation
raw,8559,-4.389151573181152,3.092242956161499,2,Positive,1,validation
raw,8564,-4.277671813964844,3.1401851177215576,2,Positive,1,validation
raw,8582,-3.662454605102539,3.4925954341888428,2,Positive,1,validation
raw,8592,-3.0849077701568604,3.651862621307373,2,Positive,1,validation
raw,8594,-2.9740142822265625,3.7328264713287354,2,Positive,1,validation
raw,8600,-2.758901357650757,3.9659745693206787,2,Positive,1,validation
raw,8602,-2.7336883544921875,4.040760040283203,2,Positive,1,validation
raw,8606,-2.7195494174957275,4.244123935699463,2,Positive,1,validation
raw,8608,-2.7224483489990234,4.366650581359863,2,Positive,1,validation
raw,8610,-2.784606456756592,4.464259147644043,2,Positive,1,validation
raw,8617,-2.931946039199829,4.615596294403076,2,Positive,1,validation
raw,8618,-2.9512546062469482,4.604045391082764,2,Positive,1,validation
raw,8620,-3.007495403289795,4.557415962219238,2,Positive,1,validation
raw,8623,-3.0770862102508545,4.511368751525879,2,Positive,1,validation
raw,8627,-3.2451789379119873,4.4195170402526855,2,Positive,1,validation
raw,8633,-3.384963274002075,4.394637107849121,2,Positive,1,validation
raw,8636,-3.388239622116089,4.448659420013428,2,Positive,1,validation
raw,8637,-3.3884148597717285,4.483083248138428,2,Positive,1,validation
raw,8638,-3.3918378353118896,4.521019458770752,2,Positive,1,validation
raw,8644,-3.332028865814209,4.823925018310547,2,Positive,1,validation
raw,8650,-3.330707311630249,5.030655384063721,2,Positive,1,validation
raw,8656,-3.3749778270721436,5.070659160614014,2,Positive,1,validation
raw,8659,-3.413419723510742,4.9525299072265625,2,Positive,1,validation
raw,8660,-3.4348082542419434,4.916415691375732,2,Positive,1,validation
raw,8673,-3.4851434230804443,4.239982604980469,2,Positive,1,validation
raw,8676,-3.4786465167999268,4.069207191467285,2,Positive,1,validation
raw,8681,-3.6560347080230713,3.5937721729278564,2,Positive,1,validation
raw,8697,-3.676975727081299,2.1138176918029785,2,Positive,1,validation
raw,8699,-3.5838544368743896,1.9944050312042236,2,Positive,1,validation
raw,8706,-3.2476489543914795,1.5155378580093384,2,Positive,1,validation
raw,8710,-3.114220142364502,1.2909061908721924,2,Positive,1,validation
raw,8711,-3.060636281967163,1.2535204887390137,2,Positive,1,validation
raw,8716,-2.6920504570007324,1.2159889936447144,2,Positive,1,validation
raw,8717,-2.6087148189544678,1.219486951828003,2,Positive,1,validation
raw,8719,-2.4662649631500244,1.1982884407043457,2,Positive,1,validation
raw,8720,-2.3798043727874756,1.2049634456634521,2,Positive,1,validation
raw,8725,-1.9992765188217163,1.2650402784347534,2,Positive,1,validation
raw,8730,-1.635337471961975,1.3132859468460083,2,Positive,1,validation
raw,8732,-1.513463020324707,1.2725054025650024,2,Positive,1,validation
raw,8735,-1.337241768836975,1.1266666650772095,2,Positive,1,validation
raw,8746,-0.9951393008232117,0.4847310781478882,2,Positive,1,validation
raw,8754,-0.9393280744552612,0.3225160837173462,2,Positive,1,validation
raw,8765,-1.1401937007904053,0.07685887068510056,2,Positive,1,validation
raw,8771,-1.1687617301940918,0.1331585943698883,2,Positive,1,validation
raw,8781,-1.0725996494293213,0.2581856846809387,2,Positive,1,validation
raw,8785,-1.0359066724777222,0.2602980434894562,2,Positive,1,validation
raw,8786,-1.03400456905365,0.2514633238315582,2,Positive,1,validation
raw,8791,-1.0310691595077515,0.2123115360736847,2,Positive,1,validation
raw,8795,-1.0805943012237549,0.12077055871486664,2,Positive,1,validation
raw,8799,-0.1952677071094513,2.5206685066223145,2,Positive,1,validation
raw,8801,-0.1925816535949707,2.539700746536255,2,Positive,1,validation
raw,8804,-0.1608680784702301,2.5937347412109375,2,Positive,1,validation
raw,8813,0.004858754575252533,2.770925521850586,2,Positive,1,validation
raw,8815,0.0158634465187788,2.7615182399749756,2,Positive,1,validation
raw,8816,-0.0005198567523621023,2.7459609508514404,2,Positive,1,validation
raw,8825,0.04867367446422577,2.509629964828491,2,Positive,1,validation
raw,8827,0.03881266340613365,2.4223275184631348,2,Positive,1,validation
raw,8831,-0.01271752268075943,2.292271614074707,2,Positive,1,validation
raw,8834,-0.025303760543465614,2.2654995918273926,2,Positive,1,validation
raw,8848,-0.13836579024791718,2.530707836151123,2,Positive,1,validation
raw,8850,-0.18414711952209473,2.5346992015838623,2,Positive,1,validation
raw,8859,-0.17396825551986694,2.6990966796875,2,Positive,1,validation
raw,8866,-0.0949525535106659,2.681180477142334,2,Positive,1,validation
raw,8873,-0.0005075195804238319,2.5485193729400635,2,Positive,1,validation
raw,8874,0.010930069722235203,2.5441551208496094,2,Positive,1,validation
raw,8875,0.02488449402153492,2.5397236347198486,2,Positive,1,validation
raw,8889,0.275371789932251,2.649547576904297,2,Positive,1,validation
raw,8899,0.554027795791626,3.2074429988861084,2,Positive,1,validation
raw,8900,0.5562110543251038,3.2274982929229736,2,Positive,1,validation
raw,8902,0.5870380401611328,3.2786197662353516,2,Positive,1,validation
raw,8903,0.6009343862533569,3.302936553955078,2,Positive,1,validation
raw,8917,0.6533181071281433,3.1916937828063965,2,Positive,1,validation
raw,8922,0.7899174094200134,3.0168344974517822,2,Positive,1,validation
raw,8926,0.840817928314209,2.842757225036621,2,Positive,1,validation
raw,8928,0.849583625793457,2.7624800205230713,2,Positive,1,validation
raw,8939,0.8873888850212097,2.423001289367676,2,Positive,1,validation
raw,8944,0.7743927836418152,2.098843574523926,2,Positive,1,validation
raw,8955,0.50108402967453,1.2505205869674683,2,Positive,1,validation
raw,8957,0.4546007513999939,1.1338146924972534,2,Positive,1,validation
raw,8958,0.4273921251296997,1.0756319761276245,2,Positive,1,validation
raw,8961,0.3360827565193176,0.8721390962600708,2,Positive,1,validation
raw,8965,0.1696910709142685,0.5331516265869141,2,Positive,1,validation
raw,8971,-0.055283766239881516,-0.0036910914350301027,2,Positive,1,validation
raw,8973,-0.0711154192686081,-0.14064130187034607,2,Positive,1,validation
raw,8976,-0.08612252026796341,-0.32416993379592896,2,Positive,1,validation
raw,8977,-0.0890064686536789,-0.37004581093788147,2,Positive,1,validation
raw,8984,-0.16206352412700653,-0.6750611662864685,2,Positive,1,validation
raw,8988,-0.26762551069259644,-0.8905954957008362,2,Positive,1,validation
raw,8989,-0.28752732276916504,-0.9315451383590698,2,Positive,1,validation
raw,9003,-0.8115482926368713,-1.7442737817764282,2,Positive,1,validation
raw,9008,-0.9523823261260986,-2.1515023708343506,2,Positive,1,validation
raw,9009,-0.96146559715271,-2.219492197036743,2,Positive,1,validation
raw,9010,-0.9886283278465271,-2.301943778991699,2,Positive,1,validation
raw,9013,-1.108018159866333,-2.5184288024902344,2,Positive,1,validation
raw,9024,-1.487220048904419,-3.0588533878326416,2,Positive,1,validation
raw,9027,-1.534919023513794,-3.1336963176727295,2,Positive,1,validation
raw,9032,-1.6140302419662476,-3.193812370300293,2,Positive,1,validation
raw,9037,0.2895227372646332,2.4596948623657227,1,Neutral,1,validation
raw,9042,0.3925957977771759,2.488798141479492,1,Neutral,1,validation
raw,9045,0.41308537125587463,2.4493837356567383,1,Neutral,1,validation
raw,9048,0.3770519196987152,2.395261526107788,1,Neutral,1,validation
raw,9065,-0.026654735207557678,1.8184012174606323,1,Neutral,1,validation
raw,9068,0.029498770833015442,1.8951146602630615,1,Neutral,1,validation
raw,9071,0.15204373002052307,1.9909907579421997,1,Neutral,1,validation
raw,9072,0.20459909737110138,2.0331971645355225,1,Neutral,1,validation
raw,9087,0.6153027415275574,2.303330898284912,1,Neutral,1,validation
raw,9088,0.5979254841804504,2.2845425605773926,1,Neutral,1,validation
raw,9089,0.5780840516090393,2.2631711959838867,1,Neutral,1,validation
raw,9090,0.54007887840271,2.221742630004883,1,Neutral,1,validation
raw,9097,0.3459806740283966,1.9250658750534058,1,Neutral,1,validation
raw,9103,0.0834430381655693,1.5122056007385254,1,Neutral,1,validation
raw,9104,0.04542515054345131,1.448467493057251,1,Neutral,1,validation
raw,9105,0.0053663128055632114,1.3916311264038086,1,Neutral,1,validation
