variant,sample_index,subject,true_class,pseudo_class,reliability,selected,pseudo_correct,pc1,pc2
no_prototype,7867,1,1,1,0.3965208828449249,0,1,0.8683601021766663,-0.03177255392074585
no_prototype,7868,1,1,1,0.35736700892448425,0,1,0.8664555549621582,-0.05418090522289276
no_prototype,7869,1,1,1,0.2974037826061249,0,1,0.8642188310623169,-0.07617704570293427
no_prototype,7870,1,1,0,0.16671650111675262,0,0,0.8615936636924744,-0.09787259995937347
no_prototype,7871,1,1,0,0.29616737365722656,0,0,0.8594725728034973,-0.11314673721790314
no_prototype,7872,1,1,0,0.32851216197013855,0,0,0.8583424091339111,-0.1206546276807785
no_prototype,7873,1,1,0,0.3503724932670593,0,0,0.857486367225647,-0.1264704465866089
no_prototype,7874,1,1,0,0.3746071755886078,0,0,0.8563320636749268,-0.13396520912647247
no_prototype,7875,1,1,0,0.3818521201610565,0,0,0.8560414910316467,-0.13613763451576233
no_prototype,7876,1,1,0,0.42576414346694946,0,0,0.8552836775779724,-0.14100107550621033
no_prototype,7877,1,1,0,0.4475345313549042,0,0,0.854019045829773,-0.1486356407403946
no_prototype,7878,1,1,0,0.4611041247844696,0,0,0.853202760219574,-0.15355326235294342
no_prototype,7879,1,1,0,0.4787237048149109,0,0,0.851906955242157,-0.16071133315563202
no_prototype,7880,1,1,0,0.4921094477176666,0,0,0.8507872223854065,-0.16642646491527557
no_prototype,7881,1,1,0,0.5054420232772827,0,0,0.849473774433136,-0.17276965081691742
no_prototype,7882,1,1,0,0.5184306502342224,0,0,0.8480114340782166,-0.17966140806674957
no_prototype,7883,1,1,0,0.5251463055610657,0,0,0.8472540378570557,-0.18329913914203644
no_prototype,7884,1,1,0,0.5322941541671753,0,0,0.8462935090065002,-0.18763835728168488
no_prototype,7885,1,2,1,0.8906679153442383,0,0,0.8280240297317505,0.4119551181793213
no_prototype,7886,1,2,1,0.900519609451294,0,0,0.8257576823234558,0.4192766547203064
no_prototype,7887,1,2,1,0.9207962155342102,0,0,0.8208339214324951,0.4342120885848999
no_prototype,7888,1,2,1,0.9367925524711609,0,0,0.8165658712387085,0.446319043636322
no_prototype,7889,1,2,1,0.9528259038925171,1,0,0.811959981918335,0.4589647054672241
no_prototype,7890,1,2,1,0.9506898522377014,1,0,0.8129528164863586,0.456672728061676
no_prototype,7891,1,2,1,0.9540045857429504,1,0,0.8118413090705872,0.45947515964508057
no_prototype,7892,1,2,1,0.9631173014640808,1,0,0.8082836270332336,0.46844208240509033
no_prototype,7893,1,2,1,0.966454029083252,1,0,0.8065314888954163,0.4724017381668091
no_prototype,7894,1,2,1,0.9656668305397034,1,0,0.8064582943916321,0.47196805477142334
no_prototype,7895,1,2,1,0.9682902097702026,1,0,0.8049557209014893,0.47556060552597046
no_prototype,7896,1,2,1,0.9654060006141663,1,0,0.805762767791748,0.47342318296432495
no_prototype,7897,1,2,1,0.9593612551689148,1,0,0.807589054107666,0.4688599109649658
no_prototype,7898,1,2,1,0.9459925889968872,0,0,0.8114680647850037,0.4586360454559326
no_prototype,7899,1,2,1,0.9356778860092163,0,0,0.8139766454696655,0.4517024755477905
no_prototype,7900,1,2,1,0.9338988065719604,0,0,0.8139875531196594,0.45141786336898804
no_prototype,7901,1,2,1,0.9237119555473328,0,0,0.8161595463752747,0.4450199007987976
no_prototype,7902,1,2,1,0.9277196526527405,0,0,0.8145017623901367,0.448477566242218
no_prototype,7903,1,2,1,0.9221879839897156,0,0,0.8153482675552368,0.4452294707298279
no_prototype,7904,1,2,1,0.908211886882782,0,0,0.8180292844772339,0.43699121475219727
no_prototype,7905,1,2,1,0.8852344155311584,0,0,0.8227364420890808,0.4223105311393738
no_prototype,7906,1,2,1,0.7924178838729858,0,0,0.8350033164024353,0.38121408224105835
no_prototype,7907,1,2,1,0.7582321166992188,0,0,0.8515871167182922,0.31417718529701233
no_prototype,7908,1,2,1,0.7453144788742065,0,0,0.8611403703689575,0.2648153603076935
no_prototype,7909,1,2,1,0.7374398708343506,0,0,0.8663565516471863,0.23161008954048157
no_prototype,7910,1,2,1,0.734585702419281,0,0,0.8678641319274902,0.2186993658542633
no_prototype,7911,1,2,1,0.731220543384552,0,0,0.8693500757217407,0.20510552823543549
no_prototype,7912,1,2,1,0.7241897583007812,0,0,0.8718656897544861,0.1808474361896515
no_prototype,7913,1,2,1,0.7166814804077148,0,0,0.8736298680305481,0.1596476435661316
no_prototype,7914,1,2,1,0.7079615592956543,0,0,0.8749086260795593,0.13895894587039948
no_prototype,7915,1,2,1,0.6950008869171143,0,0,0.8760067224502563,0.11518292129039764
no_prototype,7916,1,2,1,0.6845446825027466,0,0,0.8762965798377991,0.09947556257247925
no_prototype,7917,1,2,1,0.6648980379104614,0,0,0.8765569925308228,0.07643163204193115
no_prototype,7918,1,2,1,0.6438611745834351,0,0,0.8763934969902039,0.0571141317486763
no_prototype,7919,1,2,1,0.6307423114776611,0,0,0.8760085701942444,0.046780433505773544
no_prototype,7920,1,2,1,0.6169606447219849,0,0,0.8755151033401489,0.03671871870756149
no_prototype,7921,1,2,1,0.6228724122047424,0,0,0.8753107786178589,0.040355533361434937
no_prototype,7922,1,2,1,0.6363747715950012,0,0,0.8750273585319519,0.04949522763490677
no_prototype,7923,1,2,1,0.6368690729141235,0,0,0.8745498657226562,0.04907110705971718
no_prototype,7924,1,2,1,0.6368900537490845,0,0,0.8741505146026611,0.048476092517375946
no_prototype,7925,1,2,1,0.6316874027252197,0,0,0.8735674619674683,0.04363822191953659
no_prototype,7926,1,2,1,0.6188908219337463,0,0,0.8727478384971619,0.0334598571062088
no_prototype,7927,1,2,1,0.5965979695320129,0,0,0.8718312382698059,0.018982209265232086
no_prototype,7928,1,2,1,0.5453232526779175,0,0,0.8700710535049438,-0.007501088082790375
no_prototype,7929,1,2,1,0.4466113746166229,0,0,0.8664571046829224,-0.0457170307636261
no_prototype,7930,1,2,1,0.292686402797699,0,0,0.8631870150566101,-0.0714941918849945
no_prototype,7931,1,2,0,0.24370157718658447,0,0,0.8586204648017883,-0.09930375218391418
no_prototype,7932,1,2,0,0.31363537907600403,0,0,0.8557562232017517,-0.11252894997596741
no_prototype,7933,1,2,0,0.3289332985877991,0,0,0.85403972864151,-0.11811906099319458
no_prototype,7934,1,2,0,0.3477316200733185,0,0,0.8516920804977417,-0.12561024725437164
no_prototype,7935,1,2,0,0.40338146686553955,0,0,0.8479767441749573,-0.13773617148399353
no_prototype,7936,1,2,0,0.4423798620700836,0,0,0.8434857726097107,-0.15419401228427887
no_prototype,7937,1,2,0,0.4649229943752289,0,0,0.8402763605117798,-0.16514848172664642
no_prototype,7938,1,2,0,0.485487163066864,0,0,0.8365923166275024,-0.17656300961971283
no_prototype,7939,1,2,0,0.5030551552772522,0,0,0.8332014679908752,-0.1869230419397354
no_prototype,7940,1,2,0,0.5312004685401917,0,0,0.8279771208763123,-0.20366914570331573
no_prototype,7941,1,2,0,0.5561395883560181,0,0,0.8230800628662109,-0.21899618208408356
no_prototype,7942,1,2,0,0.5737665295600891,0,0,0.8192004561424255,-0.22981928288936615
no_prototype,7943,1,2,0,0.5868352055549622,0,0,0.8158665895462036,-0.23755843937397003
no_prototype,7944,1,2,0,0.5994387865066528,0,0,0.8129789233207703,-0.24444742500782013
no_prototype,7945,1,2,0,0.60000079870224,0,0,0.8115230798721313,-0.2447037249803543
no_prototype,7946,1,2,0,0.5916472673416138,0,0,0.8114273548126221,-0.24040578305721283
no_prototype,7947,1,2,0,0.5923296213150024,0,0,0.8102582097053528,-0.2406129390001297
no_prototype,7948,1,2,0,0.591049075126648,0,0,0.8092028498649597,-0.23949263989925385
no_prototype,7949,1,2,0,0.5850671529769897,0,0,0.8087908029556274,-0.2355576902627945
no_prototype,7950,1,2,0,0.5802798271179199,0,0,0.8080263733863831,-0.23175708949565887
no_prototype,7951,1,2,0,0.5748178362846375,0,0,0.8066943883895874,-0.2274606078863144
no_prototype,7952,1,2,0,0.5865320563316345,0,0,0.8028131723403931,-0.23159728944301605
no_prototype,7953,1,2,0,0.6166707277297974,0,0,0.7965784668922424,-0.2467522770166397
no_prototype,7954,1,2,0,0.6595261693000793,0,0,0.779946506023407,-0.29017144441604614
no_prototype,7955,1,2,0,0.6790741682052612,0,0,0.7540651559829712,-0.33482712507247925
no_prototype,7956,1,2,0,0.6912165880203247,0,0,0.7170595526695251,-0.375397264957428
no_prototype,7957,1,2,0,0.6444550156593323,0,0,0.6758249402046204,-0.40183043479919434
no_prototype,7958,1,2,0,0.5461028814315796,0,0,0.6047837138175964,-0.45272213220596313
no_prototype,7959,1,2,0,0.5364577174186707,0,0,0.47889238595962524,-0.5244581699371338
no_prototype,7960,1,2,0,0.5270680785179138,0,0,0.39067092537879944,-0.5550030469894409
no_prototype,7961,1,2,0,0.5216776728630066,0,0,0.2455519437789917,-0.5832299590110779
no_prototype,7962,1,2,0,0.5095698833465576,0,0,0.12145353108644485,-0.5825231075286865
no_prototype,7963,1,2,0,0.49775248765945435,0,0,-0.007146619260311127,-0.560582160949707
no_prototype,7964,1,2,0,0.4867079257965088,0,0,-0.10088834166526794,-0.5356717109680176
no_prototype,7965,1,2,0,0.4177215099334717,0,0,-0.22721490263938904,-0.49463289976119995
no_prototype,7966,1,2,0,0.25037121772766113,0,0,-0.3226291537284851,-0.45253849029541016
no_prototype,7967,1,2,2,0.3689430356025696,0,1,-0.419376015663147,-0.40458691120147705
no_prototype,7968,1,2,2,0.5669640898704529,0,1,-0.5004152059555054,-0.35976558923721313
no_prototype,7969,1,2,2,0.721837043762207,0,1,-0.6475244760513306,-0.25970858335494995
no_prototype,7970,1,2,2,0.954964816570282,1,1,-0.7526124715805054,-0.16418518126010895
no_prototype,7971,1,2,2,0.9835031628608704,1,1,-0.8112891912460327,-0.09083984792232513
no_prototype,7972,1,2,2,0.9892293810844421,1,1,-0.8463297486305237,-0.02806854248046875
no_prototype,7973,1,2,2,0.9929628372192383,1,1,-0.8648554086685181,0.019567422568798065
no_prototype,7974,1,2,2,0.994624137878418,1,1,-0.8714788556098938,0.044795580208301544
no_prototype,7975,1,2,2,0.9960213303565979,1,1,-0.8764603137969971,0.06396862864494324
no_prototype,7976,1,2,2,0.9973509311676025,1,1,-0.8818575143814087,0.08430028706789017
no_prototype,7977,1,2,2,0.9980335235595703,1,1,-0.885455310344696,0.10021836310625076
no_prototype,7978,1,2,2,0.9987033009529114,1,1,-0.8893282413482666,0.11650602519512177
no_prototype,7979,1,2,2,0.9990754723548889,1,1,-0.8921077251434326,0.13169990479946136
no_prototype,7980,1,2,2,0.9992974400520325,1,1,-0.8941928744316101,0.1443410962820053
no_prototype,7981,1,2,2,0.9994136691093445,1,1,-0.8955183625221252,0.15408389270305634
no_prototype,7982,1,2,2,0.9994990229606628,1,1,-0.896562933921814,0.16179387271404266
no_prototype,7983,1,2,2,0.9996163249015808,1,1,-0.8981886506080627,0.17101804912090302
no_prototype,7984,1,2,2,0.9996740818023682,1,1,-0.8992007970809937,0.18015140295028687
no_prototype,7985,1,2,2,0.9997138977050781,1,1,-0.8999814987182617,0.18945243954658508
no_prototype,7986,1,2,2,0.999758780002594,1,1,-0.9008214473724365,0.1973157823085785
no_prototype,7987,1,2,2,0.9997822046279907,1,1,-0.9010931849479675,0.20464050769805908
no_prototype,7988,1,2,2,0.9997739791870117,1,1,-0.9004380702972412,0.21122103929519653
no_prototype,7989,1,2,2,0.999774694442749,1,1,-0.8994578123092651,0.21836549043655396
no_prototype,7990,1,2,2,0.9997747540473938,1,1,-0.8986386656761169,0.22271859645843506
no_prototype,7991,1,2,2,0.9997631311416626,1,1,-0.8980076313018799,0.22571539878845215
no_prototype,7992,1,2,2,0.9997304677963257,1,1,-0.8977250456809998,0.22545413672924042
no_prototype,7993,1,2,2,0.9996992945671082,1,1,-0.8972743153572083,0.22647148370742798
no_prototype,7994,1,2,2,0.9996523261070251,1,1,-0.896741509437561,0.22754621505737305
no_prototype,7995,1,2,2,0.9995929002761841,1,1,-0.8963903784751892,0.2281942069530487
no_prototype,7996,1,2,2,0.999529242515564,1,1,-0.8959916830062866,0.22853970527648926
no_prototype,7997,1,2,2,0.9995059370994568,1,1,-0.8960130214691162,0.2285408079624176
no_prototype,7998,1,2,2,0.9995254278182983,1,1,-0.8962449431419373,0.2290814369916916
no_prototype,7999,1,2,2,0.9995355010032654,1,1,-0.8966126441955566,0.22922292351722717
no_prototype,8000,1,2,2,0.9995772838592529,1,1,-0.8971100449562073,0.23114904761314392
no_prototype,8001,1,2,2,0.9996150135993958,1,1,-0.8974416255950928,0.23332583904266357
no_prototype,8002,1,2,2,0.9996241331100464,1,1,-0.8978901505470276,0.23386628925800323
no_prototype,8003,1,2,2,0.9996688365936279,1,1,-0.8983327150344849,0.2353835105895996
no_prototype,8004,1,2,2,0.9997130036354065,1,1,-0.8986609578132629,0.2376275658607483
no_prototype,8005,1,2,2,0.9997456669807434,1,1,-0.8989990949630737,0.23929308354854584
no_prototype,8006,1,2,2,0.9997691512107849,1,1,-0.8992062211036682,0.2407495528459549
no_prototype,8007,1,2,2,0.9997772574424744,1,1,-0.8990246057510376,0.24223001301288605
no_prototype,8008,1,2,2,0.9997671842575073,1,1,-0.8990331888198853,0.24117141962051392
no_prototype,8009,1,2,2,0.9997530579566956,1,1,-0.8994148373603821,0.23902150988578796
no_prototype,8010,1,2,2,0.9997395277023315,1,1,-0.8994809985160828,0.23757070302963257
no_prototype,8011,1,2,2,0.9997119307518005,1,1,-0.8994293212890625,0.23547513782978058
no_prototype,8012,1,2,2,0.9996715784072876,1,1,-0.8993555307388306,0.23354671895503998
no_prototype,8013,1,2,2,0.9995731115341187,1,1,-0.898557186126709,0.23166823387145996
no_prototype,8014,1,2,2,0.9994707107543945,1,1,-0.897768497467041,0.23008471727371216
no_prototype,8015,1,2,2,0.9993097186088562,1,1,-0.8968308568000793,0.22975537180900574
no_prototype,8016,1,2,2,0.9990952610969543,1,1,-0.8958497047424316,0.22973328828811646
no_prototype,8017,1,2,2,0.9988673329353333,1,1,-0.8950417637825012,0.22985351085662842
no_prototype,8018,1,2,2,0.9988284707069397,1,1,-0.8949286341667175,0.22848442196846008
no_prototype,8019,1,2,2,0.998705267906189,1,1,-0.8945280909538269,0.22681117057800293
no_prototype,8020,1,2,2,0.9985353350639343,1,1,-0.8940349817276001,0.2253468632698059
no_prototype,8021,1,2,2,0.9982128143310547,1,1,-0.893212616443634,0.2241264283657074
no_prototype,8022,1,2,2,0.9978246092796326,1,1,-0.8923255205154419,0.2231309413909912
no_prototype,8023,1,2,2,0.9976707696914673,1,1,-0.8920081257820129,0.221858948469162
no_prototype,8024,1,2,2,0.9974836111068726,1,1,-0.8915871977806091,0.22090889513492584
no_prototype,8025,1,2,2,0.997118353843689,1,1,-0.8908516764640808,0.22007118165493011
no_prototype,8026,1,2,2,0.9966033101081848,1,1,-0.8899466395378113,0.21993663907051086
no_prototype,8027,1,2,2,0.9962400794029236,1,1,-0.8892062306404114,0.2179463803768158
no_prototype,8028,1,2,2,0.9974620938301086,1,1,-0.8910180926322937,0.21033596992492676
no_prototype,8029,1,2,2,0.9979360103607178,1,1,-0.891750156879425,0.20360004901885986
no_prototype,8030,1,2,2,0.9982662200927734,1,1,-0.8923090696334839,0.1963690221309662
no_prototype,8031,1,2,2,0.9983552694320679,1,1,-0.8921974301338196,0.1874176263809204
no_prototype,8032,1,2,2,0.9983542561531067,1,1,-0.8919786214828491,0.1818307340145111
no_prototype,8033,1,2,2,0.9982388019561768,1,1,-0.8914101719856262,0.17597299814224243
no_prototype,8034,1,2,2,0.9983283877372742,1,1,-0.8915667533874512,0.1695648580789566
no_prototype,8035,1,2,2,0.9984991550445557,1,1,-0.8921339511871338,0.16267535090446472
no_prototype,8036,1,2,2,0.9984844923019409,1,1,-0.8920815587043762,0.1573571115732193
no_prototype,8037,1,2,2,0.9984489679336548,1,1,-0.8919774293899536,0.14942647516727448
no_prototype,8038,1,2,2,0.9982523918151855,1,1,-0.891372799873352,0.13898152112960815
no_prototype,8039,1,2,2,0.9984321594238281,1,1,-0.8922601938247681,0.13400615751743317
no_prototype,8040,1,2,2,0.9984782934188843,1,1,-0.8926793336868286,0.12680521607398987
no_prototype,8041,1,2,2,0.998572051525116,1,1,-0.8933334350585938,0.12269873917102814
no_prototype,8042,1,2,2,0.9985106587409973,1,1,-0.8932689428329468,0.11814499646425247
no_prototype,8043,1,2,2,0.9985364675521851,1,1,-0.8934887051582336,0.11595819890499115
no_prototype,8044,1,2,2,0.9984666705131531,1,1,-0.8933255672454834,0.1120542511343956
no_prototype,8045,1,2,2,0.9986246824264526,1,1,-0.8940168023109436,0.11292865872383118
no_prototype,8046,1,2,2,0.998829185962677,1,1,-0.894936740398407,0.11538022011518478
no_prototype,8047,1,2,2,0.9988471865653992,1,1,-0.8950228691101074,0.11336857825517654
no_prototype,8048,1,2,2,0.9989801049232483,1,1,-0.8956965804100037,0.11497257649898529
no_prototype,8049,1,2,2,0.9991753101348877,1,1,-0.8967252373695374,0.11976087093353271
no_prototype,8050,1,2,2,0.9992442727088928,1,1,-0.8971402645111084,0.12027820199728012
no_prototype,8051,1,2,2,0.9993507862091064,1,1,-0.8978967666625977,0.12299548089504242
no_prototype,8052,1,2,2,0.9994089603424072,1,1,-0.8983122706413269,0.12421067804098129
no_prototype,8053,1,2,2,0.9994493722915649,1,1,-0.8986276388168335,0.12439187616109848
no_prototype,8054,1,2,2,0.9995293021202087,1,1,-0.8994383215904236,0.1265295445919037
no_prototype,8055,1,2,2,0.9996351003646851,1,1,-0.9007291793823242,0.1316354125738144
no_prototype,8056,1,2,2,0.9997060894966125,1,1,-0.9017087817192078,0.1359124630689621
no_prototype,8057,1,2,2,0.9997545480728149,1,1,-0.90245121717453,0.13993242383003235
no_prototype,8058,1,2,2,0.9997694492340088,1,1,-0.9025604128837585,0.14045676589012146
no_prototype,8059,1,2,2,0.9997779130935669,1,1,-0.9026074409484863,0.14043787121772766
no_prototype,8060,1,2,2,0.9997790455818176,1,1,-0.9025965332984924,0.13975536823272705
no_prototype,8061,1,2,2,0.9997726082801819,1,1,-0.9024150967597961,0.13791894912719727
no_prototype,8062,1,2,2,0.999744176864624,1,1,-0.901797354221344,0.13301315903663635
no_prototype,8063,1,2,2,0.999663770198822,1,1,-0.900628387928009,0.12307910621166229
no_prototype,8064,1,2,2,0.9995986819267273,1,1,-0.8996551036834717,0.11741237342357635
no_prototype,8065,1,2,2,0.9995518326759338,1,1,-0.8991653323173523,0.1152854785323143
no_prototype,8066,1,2,2,0.9993873834609985,1,1,-0.8978508114814758,0.1080024465918541
no_prototype,8067,1,2,2,0.9991106986999512,1,1,-0.8967121243476868,0.0998632088303566
no_prototype,8068,1,2,2,0.9986991882324219,1,1,-0.8954530358314514,0.09252316504716873
no_prototype,8069,1,2,2,0.9981860518455505,1,1,-0.8941454291343689,0.08683059364557266
no_prototype,8070,1,2,2,0.9978665113449097,1,1,-0.8935813307762146,0.08448656648397446
no_prototype,8071,1,2,2,0.9973308444023132,1,1,-0.8924859762191772,0.0794743150472641
no_prototype,8072,1,2,2,0.9956916570663452,1,1,-0.8887697458267212,0.06429341435432434
no_prototype,8073,1,2,2,0.993101954460144,1,1,-0.8841670155525208,0.04719457030296326
no_prototype,8074,1,2,2,0.9865190982818604,1,1,-0.8734737634658813,0.011977992951869965
no_prototype,8075,1,2,2,0.9813628792762756,1,1,-0.8643303513526917,-0.011950492858886719
no_prototype,8076,1,2,2,0.9826953411102295,1,1,-0.8674606084823608,-0.0017163977026939392
no_prototype,8077,1,2,2,0.9886070489883423,1,1,-0.8773991465568542,0.02975795418024063
no_prototype,8078,1,2,2,0.9924415946006775,1,1,-0.8830360174179077,0.05050713196396828
no_prototype,8079,1,2,2,0.9935471415519714,1,1,-0.8848182559013367,0.057212285697460175
no_prototype,8080,1,0,0,0.9573665857315063,1,1,0.7674704194068909,-0.4088643193244934
no_prototype,8081,1,0,0,0.9507132768630981,1,1,0.7704480886459351,-0.40110206604003906
no_prototype,8082,1,0,0,0.9402463436126709,0,1,0.7742070555686951,-0.39092516899108887
no_prototype,8083,1,0,0,0.9264020323753357,0,1,0.7781053185462952,-0.37993597984313965
no_prototype,8084,1,0,0,0.9096471071243286,0,1,0.7818558216094971,-0.3691355586051941
no_prototype,8085,1,0,0,0.8789659142494202,0,1,0.7873702049255371,-0.35339516401290894
no_prototype,8086,1,0,0,0.842371940612793,0,1,0.792783260345459,-0.3379751443862915
no_prototype,8087,1,0,0,0.8225452899932861,0,1,0.7955065369606018,-0.3299582004547119
no_prototype,8088,1,0,0,0.8215208649635315,0,1,0.7957154512405396,-0.32909607887268066
no_prototype,8089,1,0,0,0.8399344682693481,0,1,0.793376088142395,-0.33530545234680176
no_prototype,8090,1,0,0,0.8619008660316467,0,1,0.7903346419334412,-0.34339410066604614
no_prototype,8091,1,0,0,0.888570249080658,0,1,0.7862098813056946,-0.35465914011001587
no_prototype,8092,1,0,0,0.9049292802810669,0,1,0.7833338975906372,-0.3625497817993164
no_prototype,8093,1,0,0,0.9017817974090576,0,1,0.7841150164604187,-0.3604243993759155
no_prototype,8094,1,0,0,0.9025070667266846,0,1,0.7840914130210876,-0.3604241609573364
no_prototype,8095,1,0,0,0.9218510985374451,0,1,0.7800990343093872,-0.37150144577026367
no_prototype,8096,1,0,0,0.9426876902580261,0,1,0.7741296291351318,-0.387356698513031
no_prototype,8097,1,0,0,0.9537799954414368,1,1,0.7699434161186218,-0.398762583732605
no_prototype,8098,1,0,0,0.958175778388977,1,1,0.7679197192192078,-0.40408796072006226
no_prototype,8099,1,0,0,0.9606256484985352,1,1,0.7667359113693237,-0.4072350263595581
no_prototype,8100,1,0,0,0.9652974605560303,1,1,0.7640591263771057,-0.41428089141845703
no_prototype,8101,1,0,0,0.9645249247550964,1,1,0.7645188570022583,-0.41289985179901123
no_prototype,8102,1,0,0,0.9679279923439026,1,1,0.762313961982727,-0.4184991717338562
no_prototype,8103,1,0,0,0.9712685346603394,1,1,0.7598989009857178,-0.42477601766586304
no_prototype,8104,1,0,0,0.9754443168640137,1,1,0.7563430666923523,-0.4340457320213318
no_prototype,8105,1,0,0,0.9770078063011169,1,1,0.7547856569290161,-0.4380192160606384
no_prototype,8106,1,0,0,0.9776676297187805,1,1,0.7539247274398804,-0.43996357917785645
no_prototype,8107,1,0,0,0.9772037267684937,1,1,0.7543138265609741,-0.43880921602249146
no_prototype,8108,1,0,0,0.9794518947601318,1,1,0.7516453266143799,-0.4454192519187927
no_prototype,8109,1,0,0,0.9813721776008606,1,1,0.7490547299385071,-0.451805055141449
no_prototype,8110,1,0,0,0.9801650643348694,1,1,0.7506342530250549,-0.4481125473976135
no_prototype,8111,1,0,0,0.9791640639305115,1,1,0.7519850134849548,-0.4451940059661865
no_prototype,8112,1,0,0,0.9761050343513489,1,1,0.7552849054336548,-0.43705183267593384
no_prototype,8113,1,0,0,0.9752058386802673,1,1,0.7559441328048706,-0.4351179003715515
no_prototype,8114,1,0,0,0.9744978547096252,1,1,0.7564104199409485,-0.433582067489624
no_prototype,8115,1,0,0,0.9747889041900635,1,1,0.7558460235595703,-0.43446600437164307
no_prototype,8116,1,0,0,0.9778022766113281,1,1,0.7525779604911804,-0.44242173433303833
no_prototype,8117,1,0,0,0.9809970855712891,1,1,0.7483712434768677,-0.45226752758026123
no_prototype,8118,1,0,0,0.9843641519546509,1,1,0.7429247498512268,-0.4649408459663391
no_prototype,8119,1,0,0,0.9859260320663452,1,1,0.7398808002471924,-0.4719555377960205
no_prototype,8120,1,0,0,0.9861942529678345,1,1,0.7392694354057312,-0.4732368588447571
no_prototype,8121,1,0,0,0.9851186871528625,1,1,0.7413039207458496,-0.46815741062164307
no_prototype,8122,1,0,0,0.9836515784263611,1,1,0.7436805963516235,-0.46199554204940796
no_prototype,8123,1,0,0,0.9817743897438049,1,1,0.7462425827980042,-0.4551520347595215
no_prototype,8124,1,0,0,0.9799717664718628,1,1,0.7484974265098572,-0.4492883086204529
no_prototype,8125,1,0,0,0.9785910844802856,1,1,0.7502797245979309,-0.44507652521133423
no_prototype,8126,1,0,0,0.9771807789802551,1,1,0.7518297433853149,-0.44112420082092285
no_prototype,8127,1,0,0,0.9731894731521606,1,1,0.7556875348091125,-0.43111366033554077
no_prototype,8128,1,0,0,0.9692509174346924,1,1,0.7587068676948547,-0.42272913455963135
no_prototype,8129,1,0,0,0.9647570252418518,1,1,0.7614201307296753,-0.41433143615722656
no_prototype,8130,1,0,0,0.9574721455574036,1,1,0.7652474641799927,-0.40273231267929077
no_prototype,8131,1,0,0,0.9494321346282959,0,1,0.7686550617218018,-0.3919733762741089
no_prototype,8132,1,0,0,0.9392518401145935,0,1,0.7722207307815552,-0.38065630197525024
no_prototype,8133,1,0,0,0.9273560643196106,0,1,0.7756006717681885,-0.36981236934661865
no_prototype,8134,1,0,0,0.9121103882789612,0,1,0.7791560888290405,-0.35868144035339355
no_prototype,8135,1,0,0,0.8927586078643799,0,1,0.7829601168632507,-0.3473687171936035
no_prototype,8136,1,0,0,0.8599452376365662,0,1,0.788196325302124,-0.3320609927177429
no_prototype,8137,1,0,0,0.8327355980873108,0,1,0.7916373610496521,-0.3210363984107971
no_prototype,8138,1,0,0,0.8119483590126038,0,1,0.7939196825027466,-0.31296318769454956
no_prototype,8139,1,0,0,0.8016332387924194,0,1,0.7948430776596069,-0.30919498205184937
no_prototype,8140,1,0,0,0.7891258001327515,0,1,0.7959615588188171,-0.30468928813934326
no_prototype,8141,1,0,0,0.7323506474494934,0,1,0.7973459362983704,-0.29954731464385986
no_prototype,8142,1,0,0,0.7205076813697815,0,1,0.7985576391220093,-0.2953319549560547
no_prototype,8143,1,0,0,0.7063886523246765,0,1,0.8000707626342773,-0.2902141809463501
no_prototype,8144,1,0,0,0.7002465128898621,0,1,0.8007205128669739,-0.28813832998275757
no_prototype,8145,1,0,0,0.7195382714271545,0,1,0.7983740568161011,-0.29600751399993896
no_prototype,8146,1,0,0,0.7417079210281372,0,1,0.7957114577293396,-0.30482351779937744
no_prototype,8147,1,0,0,0.8119418025016785,0,1,0.7924959659576416,-0.31519538164138794
no_prototype,8148,1,0,0,0.8409956693649292,0,1,0.7888375520706177,-0.3263774514198303
no_prototype,8149,1,0,0,0.8613129258155823,0,1,0.7861172556877136,-0.33499306440353394
no_prototype,8150,1,0,0,0.8788042068481445,0,1,0.7834057211875916,-0.3429967164993286
no_prototype,8151,1,0,0,0.8899435997009277,0,1,0.7816190719604492,-0.3489760160446167
no_prototype,8152,1,0,0,0.894726037979126,0,1,0.7808624505996704,-0.35207653045654297
no_prototype,8153,1,0,0,0.8984212279319763,0,1,0.7802633047103882,-0.3546808362007141
no_prototype,8154,1,0,0,0.9020316004753113,0,1,0.7796841263771057,-0.35723668336868286
no_prototype,8155,1,0,0,0.9073464274406433,0,1,0.7787463665008545,-0.3607836961746216
no_prototype,8156,1,0,0,0.9276609420776367,0,1,0.7735589742660522,-0.37437939643859863
no_prototype,8157,1,0,0,0.9433246850967407,0,1,0.7680574655532837,-0.3882468342781067
no_prototype,8158,1,0,0,0.9540408849716187,1,1,0.7628672122955322,-0.40099507570266724
no_prototype,8159,1,0,0,0.9621691703796387,1,1,0.7576097846031189,-0.41382527351379395
no_prototype,8160,1,0,0,0.9680238366127014,1,1,0.7528001666069031,-0.42551207542419434
no_prototype,8161,1,0,0,0.9721627831459045,1,1,0.7484804391860962,-0.43551963567733765
no_prototype,8162,1,0,0,0.9759635329246521,1,1,0.7435792684555054,-0.44639259576797485
no_prototype,8163,1,0,0,0.9799826145172119,1,1,0.7376283407211304,-0.45979684591293335
no_prototype,8164,1,0,0,0.9844716787338257,1,1,0.7298697233200073,-0.4774114489555359
