sample_index,subject,true_class,pseudo_class,reliability,selected,pseudo_correct,selected_error,before_pc1,before_pc2,after_pc1,after_pc2
1494,13,0,0,0.9940187335014343,1,1,0,-0.03388817980885506,-0.23741815984249115,0.49662864208221436,-0.5735560655593872
1495,13,0,0,0.9940710067749023,1,1,0,-0.02904786914587021,-0.23889945447444916,0.49621063470840454,-0.5739914774894714
1496,13,0,0,0.9941232204437256,1,1,0,-0.025958478450775146,-0.23928074538707733,0.4957890510559082,-0.5744237899780273
1497,13,0,0,0.9941843152046204,1,1,0,-0.022902630269527435,-0.24005348980426788,0.49530869722366333,-0.574905514717102
1498,13,0,0,0.9942312836647034,1,1,0,-0.02033713459968567,-0.24010784924030304,0.4948548674583435,-0.5753688812255859
1499,13,0,0,0.9942767024040222,1,1,0,-0.019322596490383148,-0.24056582152843475,0.494412362575531,-0.5757895112037659
1500,13,0,0,0.9943293333053589,1,1,0,-0.01822667568922043,-0.24123428761959076,0.49393945932388306,-0.5762237310409546
1501,13,0,0,0.9943543672561646,1,1,0,-0.017027772963047028,-0.2411317378282547,0.49365389347076416,-0.5765175223350525
1502,13,0,0,0.9943518042564392,1,1,0,-0.016174525022506714,-0.24027280509471893,0.4935898780822754,-0.5766082406044006
1503,13,0,0,0.9943685531616211,1,1,0,-0.014953523874282837,-0.23915110528469086,0.49345195293426514,-0.5767483711242676
1504,13,0,0,0.9943782687187195,1,1,0,-0.013993971049785614,-0.23826132714748383,0.4933652877807617,-0.5768463015556335
1505,13,0,0,0.9943780303001404,1,1,0,-0.012496136128902435,-0.23720844089984894,0.4933711886405945,-0.576849639415741
1506,13,0,0,0.9943884015083313,1,1,0,-0.011370457708835602,-0.23474662005901337,0.4933159351348877,-0.5769062638282776
1507,13,0,0,0.9944007396697998,1,1,0,-0.010691612958908081,-0.23192115128040314,0.49324727058410645,-0.5769488215446472
1508,13,0,0,0.9944072961807251,1,1,0,-0.010110825300216675,-0.22860164940357208,0.49326127767562866,-0.5769293308258057
1509,13,0,0,0.994408905506134,1,1,0,-0.010752879083156586,-0.2253311723470688,0.4932878613471985,-0.5769104361534119
1510,13,0,0,0.9944107532501221,1,1,0,-0.012283310294151306,-0.22280915081501007,0.493316113948822,-0.5768712162971497
1511,13,0,0,0.9944072961807251,1,1,0,-0.013076215982437134,-0.22046951949596405,0.493385374546051,-0.5768058896064758
1512,13,0,0,0.9944105744361877,1,1,0,-0.01437927782535553,-0.21750037372112274,0.49347323179244995,-0.5767464637756348
1513,13,0,0,0.994424045085907,1,1,0,-0.01607980579137802,-0.21436278522014618,0.4935099482536316,-0.576739490032196
1514,13,0,0,0.9944297075271606,1,1,0,-0.017537996172904968,-0.2110893577337265,0.4935944676399231,-0.5766862630844116
1515,13,0,0,0.9944475889205933,1,1,0,-0.019002817571163177,-0.20721937716007233,0.4936050772666931,-0.5766927599906921
1516,13,0,0,0.9944912195205688,1,1,0,-0.02101053297519684,-0.20376233756542206,0.4934574365615845,-0.5768488049507141
1517,13,0,0,0.9945360422134399,1,1,0,-0.022990114986896515,-0.19929750263690948,0.49335014820098877,-0.5770155787467957
1518,13,0,0,0.9945999979972839,1,1,0,-0.024367213249206543,-0.19470582902431488,0.49308133125305176,-0.577330470085144
1519,13,0,0,0.9946715235710144,1,1,0,-0.025729775428771973,-0.18992666900157928,0.49271416664123535,-0.5777277946472168
1520,13,0,0,0.9947455525398254,1,1,0,-0.027029693126678467,-0.18590568006038666,0.4922252297401428,-0.5782225131988525
1521,13,0,0,0.9948049783706665,1,1,0,-0.02787952870130539,-0.182607963681221,0.4918743968009949,-0.5786118507385254
1522,13,0,0,0.9948579668998718,1,1,0,-0.02815532684326172,-0.17988614737987518,0.4915318489074707,-0.5789791345596313
1523,13,0,0,0.9949171543121338,1,1,0,-0.02802792191505432,-0.17834846675395966,0.4911288022994995,-0.5793879628181458
1524,13,0,0,0.9949694871902466,1,1,0,-0.02749139815568924,-0.17800121009349823,0.49077141284942627,-0.5797526836395264
1525,13,0,0,0.9950276613235474,1,1,0,-0.02700689435005188,-0.17774389684200287,0.49035680294036865,-0.580170214176178
1526,13,0,0,0.9950794577598572,1,1,0,-0.02605411410331726,-0.17768476903438568,0.4900033473968506,-0.5805245637893677
1527,13,0,0,0.9951275587081909,1,1,0,-0.025455579161643982,-0.17773844301700592,0.4896111488342285,-0.5808704495429993
1528,13,0,0,0.9951648712158203,1,1,0,-0.025523491203784943,-0.17850209772586823,0.489240825176239,-0.5811760425567627
1529,13,1,1,0.8893733620643616,0,1,0,-0.22544041275978088,0.01530253142118454,0.7420963048934937,0.32995474338531494
1530,13,1,1,0.8895197510719299,0,1,0,-0.22448596358299255,0.014217175543308258,0.7420656085014343,0.330094575881958
1531,13,1,1,0.8895572423934937,0,1,0,-0.22393152117729187,0.012328878045082092,0.7420947551727295,0.33008190989494324
1532,13,1,1,0.8895362615585327,0,1,0,-0.2230483591556549,0.008996829390525818,0.7421236038208008,0.33003559708595276
1533,13,1,1,0.8896092176437378,0,1,0,-0.2237759530544281,0.008838072419166565,0.7421659827232361,0.3299981355667114
1534,13,1,1,0.8897365927696228,0,1,0,-0.2252306342124939,0.008310042321681976,0.7422239184379578,0.3299497663974762
1535,13,1,1,0.8896968364715576,0,1,0,-0.22632893919944763,0.007851682603359222,0.7422957420349121,0.32979121804237366
1536,13,1,1,0.8898118138313293,0,1,0,-0.22917619347572327,0.009634584188461304,0.7423529624938965,0.3297254145145416
1537,13,1,1,0.8900085091590881,0,1,0,-0.23005762696266174,0.009522855281829834,0.7424173355102539,0.3297025263309479
1538,13,1,1,0.8901313543319702,0,1,0,-0.23078158497810364,0.006674438714981079,0.7424582839012146,0.3296799957752228
1539,13,1,1,0.8903166055679321,0,1,0,-0.23292282223701477,0.00669330358505249,0.7424867749214172,0.32972896099090576
1540,13,1,1,0.8905731439590454,0,1,0,-0.23499366641044617,0.009546458721160889,0.7424816489219666,0.32988351583480835
1541,13,1,1,0.8909030556678772,0,1,0,-0.23724400997161865,0.013251706957817078,0.7424538731575012,0.33011388778686523
1542,13,1,1,0.8910703659057617,0,1,0,-0.23984527587890625,0.01827247440814972,0.7424131631851196,0.3302846848964691
1543,13,1,1,0.8912788033485413,0,1,0,-0.2411344349384308,0.024061620235443115,0.7423803806304932,0.33045464754104614
1544,13,1,1,0.8914198279380798,0,1,0,-0.2411239743232727,0.02900482714176178,0.7423241138458252,0.3306260108947754
1545,13,1,1,0.8913873434066772,0,1,0,-0.24232879281044006,0.03474131226539612,0.7422722578048706,0.3306935429573059
1546,13,1,1,0.8911170959472656,0,1,0,-0.24346446990966797,0.04047112911939621,0.7422595024108887,0.3305596709251404
1547,13,1,1,0.8907982110977173,0,1,0,-0.24287328124046326,0.04182633012533188,0.7422813177108765,0.330364465713501
1548,13,1,1,0.8904443383216858,0,1,0,-0.24264323711395264,0.042346298694610596,0.7423222661018372,0.33012521266937256
1549,13,1,1,0.8903192281723022,0,1,0,-0.2453799545764923,0.04554280638694763,0.7423473596572876,0.33002781867980957
1550,13,1,1,0.890167236328125,0,1,0,-0.2466277778148651,0.04787461832165718,0.7423772811889648,0.3299068510532379
1551,13,1,1,0.8897908329963684,0,1,0,-0.2469002604484558,0.05211837217211723,0.7424172759056091,0.3296339809894562
1552,13,1,1,0.8895581960678101,0,1,0,-0.24736177921295166,0.05455863103270531,0.7424463033676147,0.32945477962493896
1553,13,1,1,0.8892926573753357,0,1,0,-0.24811625480651855,0.05743725970387459,0.7424523830413818,0.3293152451515198
1554,13,1,1,0.8890092372894287,0,1,0,-0.24996936321258545,0.06383301317691803,0.7424395084381104,0.3292055130004883
1555,13,1,1,0.8886882066726685,0,1,0,-0.2514053285121918,0.06940111517906189,0.7423926591873169,0.3291424512863159
1556,13,1,1,0.888314962387085,0,1,0,-0.25274133682250977,0.07352966070175171,0.7423219680786133,0.32909703254699707
1557,13,1,1,0.8879035115242004,0,1,0,-0.2523854970932007,0.07514899969100952,0.7422550320625305,0.3290364146232605
1558,13,1,1,0.8874964714050293,0,1,0,-0.251958429813385,0.07628774642944336,0.7421881556510925,0.32896530628204346
1559,13,1,1,0.8872174024581909,0,1,0,-0.2523636519908905,0.07943911850452423,0.7421224117279053,0.32895225286483765
1560,13,1,1,0.8869645595550537,0,1,0,-0.2535949945449829,0.08440771698951721,0.7420310974121094,0.32899564504623413
1561,13,1,1,0.8867126703262329,0,1,0,-0.2551289498806,0.08978050947189331,0.7419523596763611,0.3290141820907593
1562,13,1,1,0.886448085308075,0,1,0,-0.25664854049682617,0.09521664679050446,0.7418900728225708,0.3289831280708313
1563,13,1,1,0.886370837688446,0,1,0,-0.2587674856185913,0.10354067385196686,0.7417890429496765,0.32912009954452515
1564,13,1,1,0.8862355351448059,0,1,0,-0.26133453845977783,0.11616357415914536,0.7416713237762451,0.3292522430419922
1565,13,1,1,0.8860824704170227,0,1,0,-0.2631821632385254,0.1305524706840515,0.741572916507721,0.3293296694755554
1566,13,1,1,0.8857524991035461,0,1,0,-0.2647799253463745,0.1409374326467514,0.7414959073066711,0.3292895257472992
1567,13,1,1,0.8854638338088989,0,1,0,-0.2667497396469116,0.1507660299539566,0.7414339184761047,0.32924628257751465
1568,13,1,1,0.8851547837257385,0,1,0,-0.26902830600738525,0.1597536951303482,0.741393506526947,0.3291620910167694
1569,13,1,1,0.8848936557769775,0,1,0,-0.26961570978164673,0.17282968759536743,0.7413609027862549,0.32908010482788086
1570,13,1,1,0.8846020698547363,0,1,0,-0.2720608413219452,0.18421640992164612,0.741299033164978,0.3290214538574219
1571,13,1,1,0.884181022644043,0,1,0,-0.2735344171524048,0.19440892338752747,0.7412385940551758,0.32888245582580566
1572,13,1,1,0.8837317228317261,0,1,0,-0.2742513120174408,0.2020045965909958,0.7411438822746277,0.32880330085754395
1573,13,1,1,0.8832418918609619,0,1,0,-0.2746732234954834,0.20750701427459717,0.741038978099823,0.3286914825439453
1574,13,1,1,0.8828526139259338,0,1,0,-0.27447348833084106,0.2137903869152069,0.7409340739250183,0.3285960853099823
1575,13,1,1,0.8825489282608032,0,1,0,-0.27384117245674133,0.219008207321167,0.7408313155174255,0.3285444974899292
1576,13,1,1,0.8823108077049255,0,1,0,-0.2752763330936432,0.22391381859779358,0.7406980395317078,0.3285309970378876
1577,13,1,1,0.882898211479187,0,1,0,-0.2743590474128723,0.2271856665611267,0.7404673099517822,0.3290291428565979
1578,13,1,1,0.8831291198730469,0,1,0,-0.26994791626930237,0.23037703335285187,0.7402895092964172,0.3293232023715973
1579,13,1,1,0.8834965825080872,0,1,0,-0.2659863233566284,0.23567111790180206,0.7400755882263184,0.32973289489746094
1580,13,1,1,0.8836684226989746,0,1,0,-0.26286259293556213,0.24156442284584045,0.7399129271507263,0.32994937896728516
1581,13,1,1,0.8838677406311035,0,1,0,-0.25955381989479065,0.24549604952335358,0.7397693991661072,0.3302179276943207
1582,13,1,1,0.8839302062988281,0,1,0,-0.2556154131889343,0.24942153692245483,0.7396052479743958,0.3304673433303833
1583,13,1,1,0.8839554786682129,0,1,0,-0.25182804465293884,0.25199663639068604,0.7395026683807373,0.3306131362915039
1584,13,1,1,0.8840137720108032,0,1,0,-0.2487722635269165,0.2527533173561096,0.7394232749938965,0.33075690269470215
1585,13,1,1,0.8840577602386475,0,1,0,-0.2466188371181488,0.2512347102165222,0.7393867373466492,0.33085155487060547
1586,13,1,1,0.8839544653892517,0,1,0,-0.24459955096244812,0.24902576208114624,0.7394148707389832,0.330782413482666
1587,13,1,1,0.8836804628372192,0,1,0,-0.24390694499015808,0.24904769659042358,0.7394495010375977,0.33062055706977844
1588,13,1,1,0.8833279013633728,0,1,0,-0.24286749958992004,0.24896883964538574,0.7394549250602722,0.330464243888855
1589,13,1,1,0.8829094171524048,0,1,0,-0.24296042323112488,0.2485821545124054,0.7394925355911255,0.3302273154258728
1590,13,1,1,0.8824039101600647,0,1,0,-0.24288925528526306,0.24889668822288513,0.7395639419555664,0.3298865556716919
1591,13,1,1,0.8817624449729919,0,1,0,-0.24324405193328857,0.2491726577281952,0.7396726608276367,0.329426646232605
1592,13,1,1,0.8809852600097656,0,1,0,-0.24232566356658936,0.2509104609489441,0.7397750020027161,0.32890230417251587
1593,13,1,1,0.8801080584526062,0,1,0,-0.24172282218933105,0.2526160478591919,0.7398701310157776,0.3283640742301941
1594,13,1,1,0.8791221976280212,0,1,0,-0.2389659285545349,0.2545134425163269,0.7399902939796448,0.32770776748657227
1595,13,1,1,0.8785041570663452,0,1,0,-0.23621171712875366,0.2547776699066162,0.7400766611099243,0.3272836208343506
1596,13,1,1,0.8778529167175293,0,1,0,-0.2345069944858551,0.2529902458190918,0.7401401996612549,0.3268750309944153
1597,13,1,1,0.8773211240768433,0,1,0,-0.23057296872138977,0.2539122998714447,0.7401320338249207,0.32663244009017944
1598,13,1,1,0.8769233822822571,0,1,0,-0.22737973928451538,0.2545209228992462,0.7401286363601685,0.3264509439468384
1599,13,1,1,0.876556396484375,0,1,0,-0.22297844290733337,0.25564438104629517,0.7400849461555481,0.32635778188705444
1600,13,1,1,0.8762162327766418,0,1,0,-0.2193453013896942,0.2553554177284241,0.7400455474853516,0.32626867294311523
1601,13,1,1,0.8759423494338989,0,1,0,-0.21799743175506592,0.2551393508911133,0.7400122284889221,0.3262097239494324
1602,13,1,1,0.8759269714355469,0,1,0,-0.2172282338142395,0.25483328104019165,0.7399569153785706,0.3263038396835327
1603,13,1,1,0.8759407997131348,0,1,0,-0.21760684251785278,0.25363463163375854,0.7398871183395386,0.3264313340187073
1604,13,1,1,0.8759858012199402,0,1,0,-0.21789082884788513,0.2540963292121887,0.7398414611816406,0.3265379071235657
1605,13,1,1,0.8761733174324036,0,1,0,-0.21833249926567078,0.2551085948944092,0.7398121953010559,0.32669153809547424
1606,13,1,1,0.8761520385742188,0,1,0,-0.22048425674438477,0.25907671451568604,0.7398064732551575,0.32670003175735474
1607,13,1,1,0.8759312629699707,0,1,0,-0.2217702567577362,0.2616771459579468,0.7398267984390259,0.3265686631202698
1608,13,1,1,0.8755538463592529,0,1,0,-0.22445446252822876,0.2638104557991028,0.7398830652236938,0.3263135552406311
1609,13,1,1,0.8751370310783386,0,1,0,-0.22711032629013062,0.2641735076904297,0.7399611473083496,0.3260194659233093
1610,13,1,1,0.8746398687362671,0,1,0,-0.22990545630455017,0.2646093964576721,0.7400726079940796,0.32562577724456787
1611,13,1,1,0.8742944598197937,0,1,0,-0.23359954357147217,0.26488107442855835,0.7401882410049438,0.3252772390842438
1612,13,1,1,0.8739391565322876,0,1,0,-0.2378545105457306,0.2647721767425537,0.7403281927108765,0.3248887062072754
1613,13,1,1,0.8737140893936157,0,1,0,-0.24173560738563538,0.2647937536239624,0.7404780387878418,0.3245382010936737
1614,13,1,1,0.8735566139221191,0,1,0,-0.24526605010032654,0.2637682557106018,0.7406309247016907,0.3242183327674866
1615,13,1,1,0.8736668825149536,0,1,0,-0.24784821271896362,0.26059985160827637,0.7407301068305969,0.3241194486618042
1616,13,1,1,0.8735436201095581,0,1,0,-0.2504067122936249,0.2542586326599121,0.7408341765403748,0.3239056468009949
1617,13,1,1,0.8734582662582397,0,1,0,-0.2539878785610199,0.24777451157569885,0.7409118413925171,0.3237650394439697
1618,13,1,1,0.8732699751853943,0,1,0,-0.25645074248313904,0.24174761772155762,0.7409955859184265,0.32356417179107666
1619,13,1,1,0.8727768659591675,0,1,0,-0.25690990686416626,0.23579305410385132,0.7410867214202881,0.3232107162475586
1620,13,1,1,0.8723592758178711,0,1,0,-0.2587847411632538,0.23040536046028137,0.7412051558494568,0.32284507155418396
1621,13,1,1,0.8719324469566345,0,1,0,-0.2614639103412628,0.22457066178321838,0.7413046360015869,0.3225012719631195
1622,13,1,1,0.8715980052947998,0,1,0,-0.26274311542510986,0.22055941820144653,0.741370439529419,0.32225704193115234
1623,13,1,1,0.8710534572601318,0,1,0,-0.26123425364494324,0.21402806043624878,0.7414121031761169,0.32196223735809326
1624,13,1,1,0.8705145716667175,0,1,0,-0.26012513041496277,0.20830076932907104,0.7414728999137878,0.32164204120635986
1625,13,1,1,0.8696460723876953,0,1,0,-0.25735825300216675,0.2013002634048462,0.7415606379508972,0.3211253881454468
1626,13,1,1,0.8689237236976624,0,1,0,-0.2547212839126587,0.19478580355644226,0.7416610717773438,0.32065868377685547
1627,13,1,1,0.8683444857597351,0,1,0,-0.251518189907074,0.1898110806941986,0.7417313456535339,0.32029685378074646
1628,13,1,1,0.867638349533081,0,1,0,-0.24842247366905212,0.18644988536834717,0.7418392896652222,0.31980279088020325
1629,13,1,1,0.8671002984046936,0,1,0,-0.24379432201385498,0.18482127785682678,0.7419363856315613,0.31940799951553345
1630,13,1,1,0.8668697476387024,0,1,0,-0.2360953986644745,0.18365348875522614,0.742012619972229,0.31919121742248535
1631,13,1,1,0.8666723370552063,0,1,0,-0.2301616668701172,0.18264764547348022,0.7420945167541504,0.31899499893188477
1632,13,1,1,0.8665301203727722,0,1,0,-0.22632378339767456,0.18296784162521362,0.7421577572822571,0.3188665509223938
1633,13,1,1,0.8663758039474487,0,1,0,-0.22333815693855286,0.18512922525405884,0.7422273755073547,0.3187370002269745
1634,13,1,1,0.8661982417106628,0,1,0,-0.2194991111755371,0.18958896398544312,0.7422930002212524,0.31861817836761475
1635,13,1,1,0.8659624457359314,0,1,0,-0.21671652793884277,0.19463178515434265,0.7423617243766785,0.31846630573272705
1636,13,1,1,0.8654263615608215,0,1,0,-0.21533197164535522,0.19819700717926025,0.7424067854881287,0.31819337606430054
1637,13,1,1,0.8650313019752502,0,1,0,-0.21452093124389648,0.20094484090805054,0.7424759268760681,0.31795740127563477
1638,13,1,1,0.8644043803215027,0,1,0,-0.21385377645492554,0.20146989822387695,0.7425752878189087,0.317546010017395
1639,13,1,1,0.8642977476119995,0,1,0,-0.2131117284297943,0.2012808620929718,0.7426514029502869,0.3174174427986145
1640,13,1,1,0.8644050359725952,0,1,0,-0.21299298107624054,0.20171543955802917,0.7426908612251282,0.3174503445625305
1641,13,1,1,0.864488959312439,0,1,0,-0.21148782968521118,0.20062869787216187,0.7427196502685547,0.3174854815006256
1642,13,1,1,0.8647849559783936,0,1,0,-0.21013931930065155,0.19908291101455688,0.7427645921707153,0.31759268045425415
1643,13,1,1,0.8649001717567444,0,1,0,-0.20739585161209106,0.19865170121192932,0.7428238391876221,0.31760138273239136
1644,13,1,1,0.8649293780326843,0,1,0,-0.2035549134016037,0.19834385812282562,0.7428690791130066,0.31758803129196167
1645,13,1,1,0.8651334643363953,0,1,0,-0.19944652915000916,0.1961725354194641,0.7428812980651855,0.31770241260528564
1646,13,1,1,0.8652894496917725,0,1,0,-0.19547519087791443,0.19492924213409424,0.7429162263870239,0.3177506923675537
1647,13,1,1,0.8655509352684021,0,1,0,-0.19274567067623138,0.19469112157821655,0.742933452129364,0.31787949800491333
1648,13,1,1,0.8659435510635376,0,1,0,-0.1900256723165512,0.19470813870429993,0.7429303526878357,0.31810128688812256
1649,13,1,1,0.8664642572402954,0,1,0,-0.18691715598106384,0.1977272927761078,0.742889940738678,0.3184444308280945
1650,13,1,1,0.8667373657226562,0,1,0,-0.18237042427062988,0.20174551010131836,0.7428534626960754,0.31866681575775146
1651,13,1,1,0.8671159148216248,0,1,0,-0.17706742882728577,0.20534886419773102,0.7428087592124939,0.3189464211463928
1652,13,1,1,0.8676695227622986,0,1,0,-0.17401379346847534,0.21007102727890015,0.7427592277526855,0.3193090856075287
1653,13,1,1,0.8682304620742798,0,1,0,-0.17091408371925354,0.21572187542915344,0.7427001595497131,0.31970101594924927
1654,13,1,1,0.8686316609382629,0,1,0,-0.16841620206832886,0.22228701412677765,0.7426595091819763,0.3199784755706787
1655,13,1,1,0.8690361976623535,0,1,0,-0.16747340559959412,0.2276795655488968,0.7426466941833496,0.3202083706855774
1656,13,1,1,0.8692004084587097,0,1,0,-0.16655005514621735,0.2317558377981186,0.7426861524581909,0.32023686170578003
1657,13,1,1,0.8692527413368225,0,1,0,-0.165363609790802,0.235682874917984,0.7427319288253784,0.3202110528945923
1658,13,1,1,0.8692023158073425,0,1,0,-0.16685202717781067,0.23926398158073425,0.7427769899368286,0.3201407194137573
1659,13,1,1,0.8691023588180542,0,1,0,-0.16827213764190674,0.24093098938465118,0.7428238391876221,0.3200269937515259
1660,13,1,1,0.8691413998603821,0,1,0,-0.1717109978199005,0.24059000611305237,0.7428607940673828,0.3199855089187622
1661,13,1,1,0.8691166043281555,0,1,0,-0.17411762475967407,0.23924590647220612,0.7428567409515381,0.3199811279773712
1662,13,1,1,0.8692384958267212,0,1,0,-0.1752854734659195,0.23838257789611816,0.7428281307220459,0.3200870156288147
1663,13,1,1,0.8692444562911987,0,1,0,-0.1760515570640564,0.23640280961990356,0.742807924747467,0.32012924551963806
1664,13,1,1,0.8694428205490112,0,1,0,-0.1769184172153473,0.2337207943201065,0.7427862882614136,0.32026201486587524
1665,13,1,1,0.8696746826171875,0,1,0,-0.18024657666683197,0.23052319884300232,0.7427948713302612,0.3203401565551758
1666,13,1,1,0.8701308965682983,0,1,0,-0.18379032611846924,0.2274167537689209,0.7427557706832886,0.32060471177101135
1667,13,1,1,0.8706454038619995,0,1,0,-0.18647387623786926,0.22384504973888397,0.7427190542221069,0.32090723514556885
1668,13,1,1,0.8713831305503845,0,1,0,-0.18910536170005798,0.2218576967716217,0.7426811456680298,0.3213193118572235
1669,13,1,1,0.872099757194519,0,1,0,-0.19129078090190887,0.2208479940891266,0.7426449656486511,0.3217196464538574
1670,13,1,1,0.8726006150245667,0,1,0,-0.19338247179985046,0.22147947549819946,0.7425940036773682,0.3220522999763489
1671,13,1,1,0.873088002204895,0,1,0,-0.1948680281639099,0.22047832608222961,0.742599606513977,0.3222780227661133
1672,13,1,1,0.8735514879226685,0,1,0,-0.19571827352046967,0.22001686692237854,0.742576003074646,0.3225491940975189
1673,13,1,1,0.8741838932037354,0,1,0,-0.19620734453201294,0.22086694836616516,0.7425296306610107,0.3229438066482544
1674,13,1,1,0.8750482201576233,0,1,0,-0.19708050787448883,0.2232269048690796,0.7424601912498474,0.32349416613578796
1675,13,1,1,0.8759889602661133,0,1,0,-0.19769975543022156,0.22465986013412476,0.7423977851867676,0.32407575845718384
1676,13,1,1,0.8767253160476685,0,1,0,-0.19760534167289734,0.22514471411705017,0.7423236966133118,0.324582040309906
1677,13,1,1,0.8775315880775452,0,1,0,-0.19685371220111847,0.22447529435157776,0.7422244548797607,0.32516634464263916
1678,13,1,1,0.8782017230987549,0,1,0,-0.19616204500198364,0.2238963544368744,0.7421115040779114,0.32571282982826233
1679,13,1,1,0.878773033618927,0,1,0,-0.1947556436061859,0.2231203317642212,0.7420228123664856,0.32615944743156433
1680,13,1,1,0.8794021010398865,0,1,0,-0.19324807822704315,0.2214260995388031,0.7419242858886719,0.32665592432022095
1681,13,1,1,0.8799880743026733,0,1,0,-0.19093504548072815,0.22034281492233276,0.7418280839920044,0.32712316513061523
1682,13,1,1,0.8805795311927795,0,1,0,-0.18692593276500702,0.21922382712364197,0.7417597770690918,0.3275423049926758
1683,13,1,1,0.8810222744941711,0,1,0,-0.18379531800746918,0.2212778925895691,0.7416861057281494,0.32790836691856384
1684,13,1,1,0.881163477897644,0,1,0,-0.17948025465011597,0.2214444875717163,0.7416493892669678,0.3280560374259949
1685,13,1,1,0.8813847899436951,0,1,0,-0.1757519394159317,0.22061151266098022,0.7416080236434937,0.3282405138015747
1686,13,1,1,0.8814713358879089,0,1,0,-0.17110243439674377,0.21851778030395508,0.7415793538093567,0.32832902669906616
1687,13,1,1,0.8814330101013184,0,1,0,-0.16579987108707428,0.2140759527683258,0.7415839433670044,0.3282938003540039
1688,13,1,1,0.8814735412597656,0,1,0,-0.1593039482831955,0.20932285487651825,0.7415611147880554,0.32832151651382446
1689,13,1,1,0.8815520405769348,0,1,0,-0.1535789668560028,0.203028604388237,0.7415693998336792,0.32829737663269043
1690,13,1,1,0.8818808197975159,0,1,0,-0.14635230600833893,0.19731956720352173,0.7415858507156372,0.3283781409263611
1691,13,1,1,0.8818557858467102,0,1,0,-0.14141099154949188,0.1893051266670227,0.7416747212409973,0.3281726837158203
1692,13,1,1,0.8821301460266113,0,1,0,-0.1383698582649231,0.18238747119903564,0.7417494654655457,0.3281278610229492
1693,13,1,1,0.8825415968894958,0,1,0,-0.1360231637954712,0.1787470579147339,0.7418120503425598,0.32815566658973694
1694,13,1,1,0.8827608823776245,0,1,0,-0.13302773237228394,0.17598828673362732,0.7418882250785828,0.32806605100631714
1695,13,1,1,0.8830114603042603,0,1,0,-0.1317615807056427,0.17528371512889862,0.7419562935829163,0.3280004858970642
1696,13,1,1,0.8832821249961853,0,1,0,-0.13290677964687347,0.17238999903202057,0.7420669198036194,0.3278784155845642
1697,13,1,1,0.88338303565979,0,1,0,-0.1346602737903595,0.16920100152492523,0.7421362400054932,0.32776015996932983
1698,13,1,1,0.883460521697998,0,1,0,-0.1360587328672409,0.16543759405612946,0.7421771287918091,0.32768499851226807
1699,13,1,1,0.8833776712417603,0,1,0,-0.137082040309906,0.15994703769683838,0.7422068119049072,0.32756251096725464
1700,13,1,1,0.8832917213439941,0,1,0,-0.13929550349712372,0.15497393906116486,0.7422294020652771,0.32743993401527405
1701,13,1,1,0.8829821348190308,0,1,0,-0.14231380820274353,0.1491439938545227,0.7423115968704224,0.32709801197052
1702,13,1,1,0.8827242851257324,0,1,0,-0.1464078277349472,0.14434637129306793,0.7423727512359619,0.32680898904800415
1703,13,1,1,0.8825448751449585,0,1,0,-0.1513255089521408,0.14151392877101898,0.7424216866493225,0.3265777826309204
1704,13,1,1,0.8822741508483887,0,1,0,-0.15666934847831726,0.13883519172668457,0.7424724698066711,0.3263278007507324
1705,13,1,1,0.8818604946136475,0,1,0,-0.16250339150428772,0.13685691356658936,0.7425500750541687,0.3259492516517639
1706,13,1,1,0.8814204335212708,0,1,0,-0.16824345290660858,0.13395795226097107,0.7426491379737854,0.32550984621047974
1707,13,1,1,0.8811504244804382,0,1,0,-0.1726789027452469,0.13107527792453766,0.7427124381065369,0.32521313428878784
1708,13,1,1,0.8810968399047852,0,1,0,-0.1787593513727188,0.12668052315711975,0.7427611351013184,0.3250449299812317
1709,13,1,1,0.8811659216880798,0,1,0,-0.18435770273208618,0.1201997771859169,0.7428279519081116,0.3249090313911438
1710,13,1,1,0.8813095092773438,0,1,0,-0.18637068569660187,0.113438680768013,0.7428838014602661,0.3248438537120819
1711,13,1,1,0.8813420534133911,0,1,0,-0.18549926578998566,0.10880386084318161,0.7429197430610657,0.32476484775543213
1712,13,1,1,0.881370484828949,0,1,0,-0.18420395255088806,0.104901023209095,0.7429239749908447,0.3247424066066742
1713,13,1,1,0.8811757564544678,0,1,0,-0.1835637390613556,0.09994988143444061,0.7429252862930298,0.32463932037353516
1714,13,1,1,0.8810173869132996,0,1,0,-0.18438580632209778,0.09461456537246704,0.7429187297821045,0.3245620131492615
1715,13,1,1,0.8808731436729431,0,1,0,-0.18494558334350586,0.08749093860387802,0.7429364919662476,0.32444971799850464
1716,13,1,1,0.880843997001648,0,1,0,-0.18491658568382263,0.07821615040302277,0.7429350018501282,0.3243999481201172
1717,13,1,1,0.8808385133743286,0,1,0,-0.1837022751569748,0.07307171821594238,0.742883026599884,0.3244439959526062
1718,13,1,1,0.8807764053344727,0,1,0,-0.1814783215522766,0.06912064552307129,0.7428447604179382,0.3244417905807495
1719,13,1,1,0.8809347748756409,0,1,0,-0.17933174967765808,0.067593514919281,0.742760181427002,0.3246155083179474
1720,13,1,1,0.8811913132667542,0,1,0,-0.17744030058383942,0.06716299057006836,0.7426648139953613,0.3248447775840759
1721,13,1,1,0.8816288709640503,0,1,0,-0.17584344744682312,0.06687568873167038,0.7426136136054993,0.3251110315322876
