sample_index,subject_id_zero_based,subject_sample_index,batch_index
1594,13,1594,0
1595,13,1595,0
1596,13,1596,0
1597,13,1597,0
1598,13,1598,0
1599,13,1599,0
1600,13,1600,0
1601,13,1601,0
1602,13,1602,0
1603,13,1603,0
1604,13,1604,0
1605,13,1605,0
1606,13,1606,0
1607,13,1607,0
1608,13,1608,0
1609,13,1609,0
1610,13,1610,0
1611,13,1611,0
1612,13,1612,0
1613,13,1613,0
1614,13,1614,0
1615,13,1615,0
1616,13,1616,0
1617,13,1617,0
1618,13,1618,0
1619,13,1619,0
1620,13,1620,0
1621,13,1621,0
1622,13,1622,0
1623,13,1623,0
1624,13,1624,0
1625,13,1625,0
1626,13,1626,0
1627,13,1627,0
1628,13,1628,0
1629,13,1629,0
1630,13,1630,0
1631,13,1631,0
1632,13,1632,0
1633,13,1633,0
1634,13,1634,0
1635,13,1635,0
1636,13,1636,0
1637,13,1637,0
1638,13,1638,0
1639,13,1639,0
1640,13,1640,0
1641,13,1641,0
1642,13,1642,0
1643,13,1643,0
1644,13,1644,0
1645,13,1645,0
1646,13,1646,0
1647,13,1647,0
1648,13,1648,0
1649,13,1649,0
1650,13,1650,0
1651,13,1651,0
1652,13,1652,0
1653,13,1653,0
1654,13,1654,0
1655,13,1655,0
1656,13,1656,0
1657,13,1657,0
1658,13,1658,0
1659,13,1659,0
1660,13,1660,0
1661,13,1661,0
1662,13,1662,0
1663,13,1663,0
1664,13,1664,0
1665,13,1665,0
1666,13,1666,0
1667,13,1667,0
1668,13,1668,0
1669,13,1669,0
1670,13,1670,0
1671,13,1671,0
1672,13,1672,0
1673,13,1673,0
1674,13,1674,0
1675,13,1675,0
1676,13,1676,0
1677,13,1677,0
1678,13,1678,0
1679,13,1679,0
1680,13,1680,0
1681,13,1681,0
1682,13,1682,0
1683,13,1683,0
1684,13,1684,0
1685,13,1685,0
1686,13,1686,0
1687,13,1687,0
1688,13,1688,0
1689,13,1689,0
1690,13,1690,0
1691,13,1691,0
1692,13,1692,0
1693,13,1693,0
1694,13,1694,0
1695,13,1695,0
1696,13,1696,0
1697,13,1697,0
1698,13,1698,0
1699,13,1699,0
1700,13,1700,0
1701,13,1701,0
1702,13,1702,0
1703,13,1703,0
1704,13,1704,0
1705,13,1705,0
1706,13,1706,0
1707,13,1707,0
1708,13,1708,0
1709,13,1709,0
1710,13,1710,0
1711,13,1711,0
1712,13,1712,0
1713,13,1713,0
1714,13,1714,0
1715,13,1715,0
1716,13,1716,0
1717,13,1717,0
1718,13,1718,0
1719,13,1719,0
1720,13,1720,0
1721,13,1721,0
1722,13,1722,0
1723,13,1723,0
1724,13,1724,0
1725,13,1725,0
1726,13,1726,0
1727,13,1727,0
1728,13,1728,0
1729,13,1729,0
1730,13,1730,0
1731,13,1731,0
1732,13,1732,0
1733,13,1733,0
1734,13,1734,0
1735,13,1735,0
1736,13,1736,0
1737,13,1737,0
1738,13,1738,0
1739,13,1739,0
1740,13,1740,0
1741,13,1741,0
1742,13,1742,0
1743,13,1743,0
1744,13,1744,0
1745,13,1745,0
1746,13,1746,0
1747,13,1747,0
1748,13,1748,0
1749,13,1749,0
1750,13,1750,0
1751,13,1751,0
1752,13,1752,0
1753,13,1753,0
1754,13,1754,0
1755,13,1755,0
1756,13,1756,0
1757,13,1757,0
1758,13,1758,0
1759,13,1759,0
1760,13,1760,0
1761,13,1761,0
1762,13,1762,0
1763,13,1763,0
1764,13,1764,0
1765,13,1765,0
1766,13,1766,0
1767,13,1767,0
1768,13,1768,0
1769,13,1769,0
1770,13,1770,0
1771,13,1771,0
1772,13,1772,0
1773,13,1773,0
1774,13,1774,0
1775,13,1775,0
1776,13,1776,0
1777,13,1777,0
1778,13,1778,0
1779,13,1779,0
1780,13,1780,0
1781,13,1781,0
1782,13,1782,0
1783,13,1783,0
1784,13,1784,0
1785,13,1785,0
1786,13,1786,0
1787,13,1787,0
1788,13,1788,0
1789,13,1789,0
1790,13,1790,0
1791,13,1791,0
1792,13,1792,0
1793,13,1793,0
1794,13,1794,0
1795,13,1795,0
1796,13,1796,0
1797,13,1797,0
1798,13,1798,0
1799,13,1799,0
1800,13,1800,0
1801,13,1801,0
1802,13,1802,0
1803,13,1803,0
1804,13,1804,0
1805,13,1805,0
1806,13,1806,0
1807,13,1807,0
1808,13,1808,0
1809,13,1809,0
1810,13,1810,0
1811,13,1811,0
1812,13,1812,0
1813,13,1813,0
1814,13,1814,0
1815,13,1815,0
1816,13,1816,0
1817,13,1817,0
1818,13,1818,0
1819,13,1819,0
1820,13,1820,0
1821,13,1821,0
1822,13,1822,0
1823,13,1823,0
1824,13,1824,0
1825,13,1825,0
1826,13,1826,0
1827,13,1827,0
1828,13,1828,0
1829,13,1829,0
1830,13,1830,0
1831,13,1831,0
1832,13,1832,0
1833,13,1833,0
1834,13,1834,0
1835,13,1835,0
1836,13,1836,0
1837,13,1837,0
1838,13,1838,0
1839,13,1839,0
1840,13,1840,0
1841,13,1841,0
1842,13,1842,0
1843,13,1843,0
1844,13,1844,0
1845,13,1845,0
1846,13,1846,0
1847,13,1847,0
1848,13,1848,0
1849,13,1849,0
1850,13,1850,0
1851,13,1851,0
1852,13,1852,0
1853,13,1853,0
1854,13,1854,0
1855,13,1855,0
1856,13,1856,0
1857,13,1857,0
1858,13,1858,0
1859,13,1859,0
1860,13,1860,0
1861,13,1861,0
1862,13,1862,0
1863,13,1863,0
1864,13,1864,0
1865,13,1865,0
1866,13,1866,0
1867,13,1867,0
1868,13,1868,0
1869,13,1869,0
1870,13,1870,0
1871,13,1871,0
1872,13,1872,0
1873,13,1873,0
1874,13,1874,0
1875,13,1875,0
1876,13,1876,0
1877,13,1877,0
1878,13,1878,0
1879,13,1879,0
1880,13,1880,0
1881,13,1881,0
1882,13,1882,0
1883,13,1883,0
1884,13,1884,0
1885,13,1885,0
1886,13,1886,0
1887,13,1887,0
1888,13,1888,0
1889,13,1889,0
1890,13,1890,0
1891,13,1891,0
1892,13,1892,0
1893,13,1893,0
1894,13,1894,0
1895,13,1895,0
1896,13,1896,0
1897,13,1897,0
1898,13,1898,0
1899,13,1899,0
1900,13,1900,0
1901,13,1901,0
1902,13,1902,0
1903,13,1903,0
1904,13,1904,0
1905,13,1905,0
1906,13,1906,0
1907,13,1907,0
1908,13,1908,0
1909,13,1909,0
1910,13,1910,0
1911,13,1911,0
1912,13,1912,0
1913,13,1913,0
1914,13,1914,0
1915,13,1915,0
1916,13,1916,0
1917,13,1917,0
1918,13,1918,0
1919,13,1919,0
1920,13,1920,0
1921,13,1921,0
1922,13,1922,0
1923,13,1923,0
1924,13,1924,0
1925,13,1925,0
1926,13,1926,0
1927,13,1927,0
1928,13,1928,0
1929,13,1929,0
1930,13,1930,0
1931,13,1931,0
1932,13,1932,0
1933,13,1933,0
1934,13,1934,0
1935,13,1935,0
1936,13,1936,0
1937,13,1937,0
1938,13,1938,0
1939,13,1939,0
1940,13,1940,0
1941,13,1941,0
1942,13,1942,0
1943,13,1943,0
1944,13,1944,0
1945,13,1945,0
1946,13,1946,0
1947,13,1947,0
1948,13,1948,0
1949,13,1949,0
1950,13,1950,0
1951,13,1951,0
1952,13,1952,0
1953,13,1953,0
1954,13,1954,0
1955,13,1955,0
1956,13,1956,0
1957,13,1957,0
1958,13,1958,0
1959,13,1959,0
1960,13,1960,0
1961,13,1961,0
1962,13,1962,0
1963,13,1963,0
1964,13,1964,0
1965,13,1965,0
1966,13,1966,0
1967,13,1967,0
1968,13,1968,0
1969,13,1969,0
1970,13,1970,0
1971,13,1971,0
1972,13,1972,0
1973,13,1973,0
1974,13,1974,0
1975,13,1975,0
1976,13,1976,0
1977,13,1977,0
1978,13,1978,0
1979,13,1979,0
1980,13,1980,0
1981,13,1981,0
1982,13,1982,0
1983,13,1983,0
1984,13,1984,0
1985,13,1985,0
1986,13,1986,0
1987,13,1987,0
1988,13,1988,0
1989,13,1989,0
1990,13,1990,0
1991,13,1991,0
1992,13,1992,0
1993,13,1993,0
1994,13,1994,0
1995,13,1995,0
1996,13,1996,0
1997,13,1997,0
1998,13,1998,0
1999,13,1999,0
2000,13,2000,0
2001,13,2001,0
2002,13,2002,0
2003,13,2003,0
2004,13,2004,0
2005,13,2005,0
2006,13,2006,0
2007,13,2007,0
2008,13,2008,0
2009,13,2009,0
2010,13,2010,0
2011,13,2011,0
2012,13,2012,0
2013,13,2013,0
2014,13,2014,0
2015,13,2015,0
2016,13,2016,0
2017,13,2017,0
2018,13,2018,0
2019,13,2019,0
2020,13,2020,0
2021,13,2021,0
2022,13,2022,0
2023,13,2023,0
2024,13,2024,0
2025,13,2025,0
2026,13,2026,0
2027,13,2027,0
2028,13,2028,0
2029,13,2029,0
2030,13,2030,0
2031,13,2031,0
2032,13,2032,0
2033,13,2033,0
2034,13,2034,0
2035,13,2035,0
2036,13,2036,0
2037,13,2037,0
2038,13,2038,0
2039,13,2039,0
2040,13,2040,0
2041,13,2041,0
2042,13,2042,0
2043,13,2043,0
2044,13,2044,0
2045,13,2045,0
2046,13,2046,0
2047,13,2047,0
2048,13,2048,0
2049,13,2049,0
2050,13,2050,0
2051,13,2051,0
2052,13,2052,0
2053,13,2053,0
2054,13,2054,0
2055,13,2055,0
2056,13,2056,0
2057,13,2057,0
2058,13,2058,0
2059,13,2059,0
2060,13,2060,0
2061,13,2061,0
2062,13,2062,0
2063,13,2063,0
2064,13,2064,0
2065,13,2065,0
2066,13,2066,0
2067,13,2067,0
2068,13,2068,0
2069,13,2069,0
2070,13,2070,0
2071,13,2071,0
2072,13,2072,0
2073,13,2073,0
2074,13,2074,0
2075,13,2075,0
2076,13,2076,0
2077,13,2077,0
2078,13,2078,0
2079,13,2079,0
2080,13,2080,0
2081,13,2081,0
2082,13,2082,0
2083,13,2083,0
2084,13,2084,0
2085,13,2085,0
2086,13,2086,0
2087,13,2087,0
2088,13,2088,0
2089,13,2089,0
2090,13,2090,0
2091,13,2091,0
2092,13,2092,0
2093,13,2093,0
2094,13,2094,0
2095,13,2095,0
2096,13,2096,0
2097,13,2097,0
2098,13,2098,0
2099,13,2099,0
2100,13,2100,0
2101,13,2101,0
2102,13,2102,0
2103,13,2103,0
2104,13,2104,0
2105,13,2105,0
2106,13,2106,0
2107,13,2107,0
2108,13,2108,0
2109,13,2109,0
2110,13,2110,0
2111,13,2111,0
2112,13,2112,0
2113,13,2113,0
2114,13,2114,0
2115,13,2115,0
2116,13,2116,0
2117,13,2117,0
2118,13,2118,0
2119,13,2119,0
2120,13,2120,0
2121,13,2121,0
2122,13,2122,0
2123,13,2123,0
2124,13,2124,0
2125,13,2125,0
2126,13,2126,0
2127,13,2127,0
2128,13,2128,0
2129,13,2129,0
2130,13,2130,0
2131,13,2131,0
2132,13,2132,0
2133,13,2133,0
2134,13,2134,0
2135,13,2135,0
2136,13,2136,0
2137,13,2137,0
2138,13,2138,0
2139,13,2139,0
2140,13,2140,0
2141,13,2141,0
2142,13,2142,0
2143,13,2143,0
2144,13,2144,0
2145,13,2145,0
2146,13,2146,0
2147,13,2147,0
2148,13,2148,0
2149,13,2149,0
2150,13,2150,0
2151,13,2151,0
2152,13,2152,0
2153,13,2153,0
2154,13,2154,0
2155,13,2155,0
2156,13,2156,0
2157,13,2157,0
2158,13,2158,0
2159,13,2159,0
2160,13,2160,0
2161,13,2161,0
2162,13,2162,0
2163,13,2163,0
2164,13,2164,0
2165,13,2165,0
2166,13,2166,0
2167,13,2167,0
2168,13,2168,0
2169,13,2169,0
2170,13,2170,0
2171,13,2171,0
2172,13,2172,0
2173,13,2173,0
2174,13,2174,0
2175,13,2175,0
2176,13,2176,0
2177,13,2177,0
2178,13,2178,0
2179,13,2179,0
2180,13,2180,0
2181,13,2181,0
2182,13,2182,0
2183,13,2183,0
2184,13,2184,0
2185,13,2185,0
2186,13,2186,0
2187,13,2187,0
2188,13,2188,0
2189,13,2189,0
2190,13,2190,0
2191,13,2191,0
2192,13,2192,0
2193,13,2193,0
2194,13,2194,0
2195,13,2195,0
2196,13,2196,0
2197,13,2197,0
2198,13,2198,0
2199,13,2199,0
2200,13,2200,0
2201,13,2201,0
2202,13,2202,0
2203,13,2203,0
2204,13,2204,0
2205,13,2205,0
2206,13,2206,0
2207,13,2207,0
2208,13,2208,0
2209,13,2209,0
2210,13,2210,0
2211,13,2211,0
2212,13,2212,0
2213,13,2213,0
2214,13,2214,0
2215,13,2215,0
2216,13,2216,0
2217,13,2217,0
2218,13,2218,0
2219,13,2219,0
2220,13,2220,0
2221,13,2221,0
2222,13,2222,0
2223,13,2223,0
2224,13,2224,0
2225,13,2225,0
2226,13,2226,0
2227,13,2227,0
2228,13,2228,0
2229,13,2229,0
2230,13,2230,0
2231,13,2231,0
2232,13,2232,0
2233,13,2233,0
2234,13,2234,0
2235,13,2235,0
2236,13,2236,0
2237,13,2237,0
2238,13,2238,0
2239,13,2239,0
2240,13,2240,0
2241,13,2241,0
2242,13,2242,0
2243,13,2243,0
2244,13,2244,0
2245,13,2245,0
2246,13,2246,0
2247,13,2247,0
2248,13,2248,0
2249,13,2249,0
2250,13,2250,0
2251,13,2251,0
2252,13,2252,0
2253,13,2253,0
2254,13,2254,0
2255,13,2255,0
2256,13,2256,0
2257,13,2257,0
2258,13,2258,0
2259,13,2259,0
2260,13,2260,0
2261,13,2261,0
2262,13,2262,0
2263,13,2263,0
2264,13,2264,0
2265,13,2265,0
2266,13,2266,0
2267,13,2267,0
2268,13,2268,0
2269,13,2269,0
2270,13,2270,0
2271,13,2271,0
2272,13,2272,0
2273,13,2273,0
2274,13,2274,0
2275,13,2275,0
2276,13,2276,0
2277,13,2277,0
2278,13,2278,0
2279,13,2279,0
2280,13,2280,0
2281,13,2281,0
2282,13,2282,0
2283,13,2283,0
2284,13,2284,0
2285,13,2285,0
2286,13,2286,0
2287,13,2287,0
2288,13,2288,0
2289,13,2289,0
2290,13,2290,0
2291,13,2291,0
2292,13,2292,0
2293,13,2293,0
2294,13,2294,0
2295,13,2295,0
2296,13,2296,0
2297,13,2297,0
2298,13,2298,0
2299,13,2299,0
2300,13,2300,0
2301,13,2301,0
2302,13,2302,0
2303,13,2303,0
2304,13,2304,0
2305,13,2305,0
2306,13,2306,0
2307,13,2307,0
2308,13,2308,0
2309,13,2309,0
2310,13,2310,0
2311,13,2311,0
2312,13,2312,0
2313,13,2313,0
2314,13,2314,0
2315,13,2315,0
2316,13,2316,0
2317,13,2317,0
2318,13,2318,0
2319,13,2319,0
2320,13,2320,0
2321,13,2321,0
2322,13,2322,0
2323,13,2323,0
2324,13,2324,0
2325,13,2325,0
2326,13,2326,0
2327,13,2327,0
2328,13,2328,0
2329,13,2329,0
2330,13,2330,0
2331,13,2331,0
2332,13,2332,0
2333,13,2333,0
2334,13,2334,0
2335,13,2335,0
2336,13,2336,0
2337,13,2337,0
2338,13,2338,0
2339,13,2339,0
2340,13,2340,0
2341,13,2341,0
2342,13,2342,0
2343,13,2343,0
2344,13,2344,0
2345,13,2345,0
2346,13,2346,0
2347,13,2347,0
2348,13,2348,0
2349,13,2349,0
2350,13,2350,0
2351,13,2351,0
2352,13,2352,0
2353,13,2353,0
2354,13,2354,0
2355,13,2355,0
2356,13,2356,0
2357,13,2357,0
2358,13,2358,0
2359,13,2359,0
2360,13,2360,0
2361,13,2361,0
2362,13,2362,0
2363,13,2363,0
2364,13,2364,0
2365,13,2365,0
2366,13,2366,0
2367,13,2367,0
2368,13,2368,0
2369,13,2369,0
2370,13,2370,0
2371,13,2371,0
2372,13,2372,0
2373,13,2373,0
2374,13,2374,0
2375,13,2375,0
2376,13,2376,0
2377,13,2377,0
2378,13,2378,0
2379,13,2379,0
2380,13,2380,0
2381,13,2381,0
2382,13,2382,0
2383,13,2383,0
2384,13,2384,0
2385,13,2385,0
2386,13,2386,0
2387,13,2387,0
2388,13,2388,0
2389,13,2389,0
2390,13,2390,0
2391,13,2391,0
2392,13,2392,0
2393,13,2393,0
2394,13,2394,0
2395,13,2395,0
2396,13,2396,0
2397,13,2397,0
2398,13,2398,0
2399,13,2399,0
2400,13,2400,0
2401,13,2401,0
2402,13,2402,0
2403,13,2403,0
2404,13,2404,0
2405,13,2405,0
2406,13,2406,0
2407,13,2407,0
2408,13,2408,0
2409,13,2409,0
2410,13,2410,0
2411,13,2411,0
2412,13,2412,0
2413,13,2413,0
2414,13,2414,0
2415,13,2415,0
2416,13,2416,0
2417,13,2417,0
2418,13,2418,0
2419,13,2419,0
2420,13,2420,0
2421,13,2421,0
2422,13,2422,0
2423,13,2423,0
2424,13,2424,0
2425,13,2425,0
2426,13,2426,0
2427,13,2427,0
2428,13,2428,0
2429,13,2429,0
2430,13,2430,0
2431,13,2431,0
2432,13,2432,0
2433,13,2433,0
2434,13,2434,0
2435,13,2435,0
2436,13,2436,0
2437,13,2437,0
2438,13,2438,0
2439,13,2439,0
2440,13,2440,0
2441,13,2441,0
2442,13,2442,0
2443,13,2443,0
2444,13,2444,0
2445,13,2445,0
2446,13,2446,0
2447,13,2447,0
2448,13,2448,0
2449,13,2449,0
2450,13,2450,0
2451,13,2451,0
2452,13,2452,0
2453,13,2453,0
2454,13,2454,0
2455,13,2455,0
2456,13,2456,0
2457,13,2457,0
2458,13,2458,0
2459,13,2459,0
2460,13,2460,0
2461,13,2461,0
2462,13,2462,0
2463,13,2463,0
2464,13,2464,0
2465,13,2465,0
2466,13,2466,0
2467,13,2467,0
2468,13,2468,0
2469,13,2469,0
2470,13,2470,0
2471,13,2471,0
2472,13,2472,0
2473,13,2473,0
2474,13,2474,0
2475,13,2475,0
2476,13,2476,0
2477,13,2477,0
2478,13,2478,0
2479,13,2479,0
2480,13,2480,0
2481,13,2481,0
2482,13,2482,0
2483,13,2483,0
2484,13,2484,0
2485,13,2485,0
2486,13,2486,0
2487,13,2487,0
2488,13,2488,0
2489,13,2489,0
2490,13,2490,0
2491,13,2491,0
2492,13,2492,0
2493,13,2493,0
2494,13,2494,0
2495,13,2495,0
2496,13,2496,0
2497,13,2497,0
2498,13,2498,0
2499,13,2499,0
2500,13,2500,0
2501,13,2501,0
2502,13,2502,0
2503,13,2503,0
2504,13,2504,0
2505,13,2505,0
2506,13,2506,0
2507,13,2507,0
2508,13,2508,0
2509,13,2509,0
2510,13,2510,0
2511,13,2511,0
2512,13,2512,0
2513,13,2513,0
2514,13,2514,0
2515,13,2515,0
2516,13,2516,0
2517,13,2517,0
2518,13,2518,0
2519,13,2519,0
2520,13,2520,0
2521,13,2521,0
2522,13,2522,0
2523,13,2523,0
2524,13,2524,0
2525,13,2525,0
2526,13,2526,0
2527,13,2527,0
2528,13,2528,0
2529,13,2529,0
2530,13,2530,0
2531,13,2531,0
2532,13,2532,0
2533,13,2533,0
2534,13,2534,0
2535,13,2535,0
2536,13,2536,0
2537,13,2537,0
2538,13,2538,0
2539,13,2539,0
2540,13,2540,0
2541,13,2541,0
2542,13,2542,0
2543,13,2543,0
2544,13,2544,0
2545,13,2545,0
2546,13,2546,0
2547,13,2547,0
2548,13,2548,0
2549,13,2549,0
2550,13,2550,0
2551,13,2551,0
2552,13,2552,0
2553,13,2553,0
2554,13,2554,0
2555,13,2555,0
2556,13,2556,0
2557,13,2557,0
2558,13,2558,0
2559,13,2559,0
2560,13,2560,0
2561,13,2561,0
2562,13,2562,0
2563,13,2563,0
2564,13,2564,0
2565,13,2565,0
2566,13,2566,0
2567,13,2567,0
2568,13,2568,0
2569,13,2569,0
2570,13,2570,0
2571,13,2571,0
2572,13,2572,0
2573,13,2573,0
2574,13,2574,0
2575,13,2575,0
2576,13,2576,0
2577,13,2577,0
2578,13,2578,0
2579,13,2579,0
2580,13,2580,0
2581,13,2581,0
2582,13,2582,0
2583,13,2583,0
2584,13,2584,0
2585,13,2585,0
2586,13,2586,0
2587,13,2587,0
2588,13,2588,0
2589,13,2589,0
2590,13,2590,0
2591,13,2591,0
2592,13,2592,0
2593,13,2593,0
2594,13,2594,0
2595,13,2595,0
2596,13,2596,0
2597,13,2597,0
2598,13,2598,0
2599,13,2599,0
2600,13,2600,0
2601,13,2601,0
2602,13,2602,0
2603,13,2603,0
2604,13,2604,0
2605,13,2605,0
2606,13,2606,0
2607,13,2607,0
2608,13,2608,0
2609,13,2609,0
2610,13,2610,0
2611,13,2611,0
2612,13,2612,0
2613,13,2613,0
2614,13,2614,0
2615,13,2615,0
2616,13,2616,0
2617,13,2617,0
2618,13,2618,0
2619,13,2619,0
2620,13,2620,0
2621,13,2621,0
2622,13,2622,0
2623,13,2623,0
2624,13,2624,0
2625,13,2625,0
2626,13,2626,0
2627,13,2627,0
2628,13,2628,0
2629,13,2629,0
2630,13,2630,0
2631,13,2631,0
2632,13,2632,0
2633,13,2633,0
2634,13,2634,0
2635,13,2635,0
2636,13,2636,0
2637,13,2637,0
2638,13,2638,0
2639,13,2639,0
2640,13,2640,0
2641,13,2641,0
2642,13,2642,0
2643,13,2643,0
2644,13,2644,0
2645,13,2645,0
2646,13,2646,0
2647,13,2647,0
2648,13,2648,0
2649,13,2649,0
2650,13,2650,0
2651,13,2651,0
2652,13,2652,0
2653,13,2653,0
2654,13,2654,0
2655,13,2655,0
2656,13,2656,0
2657,13,2657,0
2658,13,2658,0
2659,13,2659,0
2660,13,2660,0
2661,13,2661,0
2662,13,2662,0
2663,13,2663,0
2664,13,2664,0
2665,13,2665,0
2666,13,2666,0
2667,13,2667,0
2668,13,2668,0
2669,13,2669,0
2670,13,2670,0
2671,13,2671,0
2672,13,2672,0
2673,13,2673,0
2674,13,2674,0
2675,13,2675,0
2676,13,2676,0
2677,13,2677,0
2678,13,2678,0
2679,13,2679,0
2680,13,2680,0
2681,13,2681,0
2682,13,2682,0
2683,13,2683,0
2684,13,2684,0
2685,13,2685,0
2686,13,2686,0
2687,13,2687,0
2688,13,2688,0
2689,13,2689,0
2690,13,2690,0
2691,13,2691,0
2692,13,2692,0
2693,13,2693,0
2694,13,2694,0
2695,13,2695,0
2696,13,2696,0
2697,13,2697,0
2698,13,2698,0
2699,13,2699,0
2700,13,2700,0
2701,13,2701,0
2702,13,2702,0
2703,13,2703,0
2704,13,2704,0
2705,13,2705,0
2706,13,2706,0
2707,13,2707,0
2708,13,2708,0
2709,13,2709,0
2710,13,2710,0
2711,13,2711,0
2712,13,2712,0
2713,13,2713,0
2714,13,2714,0
2715,13,2715,0
2716,13,2716,0
2717,13,2717,0
2718,13,2718,0
2719,13,2719,0
2720,13,2720,0
2721,13,2721,0
2722,13,2722,0
2723,13,2723,0
2724,13,2724,0
2725,13,2725,0
2726,13,2726,0
2727,13,2727,0
2728,13,2728,0
2729,13,2729,0
2730,13,2730,0
2731,13,2731,0
2732,13,2732,0
2733,13,2733,0
2734,13,2734,0
2735,13,2735,0
2736,13,2736,0
2737,13,2737,0
2738,13,2738,0
2739,13,2739,0
2740,13,2740,0
2741,13,2741,0
2742,13,2742,0
2743,13,2743,0
2744,13,2744,0
2745,13,2745,0
2746,13,2746,0
2747,13,2747,0
2748,13,2748,0
2749,13,2749,0
2750,13,2750,0
2751,13,2751,0
2752,13,2752,0
2753,13,2753,0
2754,13,2754,0
2755,13,2755,0
2756,13,2756,0
2757,13,2757,0
2758,13,2758,0
2759,13,2759,0
2760,13,2760,0
2761,13,2761,0
2762,13,2762,0
2763,13,2763,0
2764,13,2764,0
2765,13,2765,0
2766,13,2766,0
2767,13,2767,0
2768,13,2768,0
2769,13,2769,0
2770,13,2770,0
2771,13,2771,0
2772,13,2772,0
2773,13,2773,0
2774,13,2774,0
2775,13,2775,0
2776,13,2776,0
2777,13,2777,0
2778,13,2778,0
2779,13,2779,0
2780,13,2780,0
2781,13,2781,0
2782,13,2782,0
2783,13,2783,0
2784,13,2784,0
2785,13,2785,0
2786,13,2786,0
2787,13,2787,0
2788,13,2788,0
2789,13,2789,0
2790,13,2790,0
2791,13,2791,0
2792,13,2792,0
2793,13,2793,0
2794,13,2794,0
2795,13,2795,0
2796,13,2796,0
2797,13,2797,0
2798,13,2798,0
2799,13,2799,0
2800,13,2800,0
2801,13,2801,0
2802,13,2802,0
2803,13,2803,0
2804,13,2804,0
2805,13,2805,0
2806,13,2806,0
2807,13,2807,0
2808,13,2808,0
2809,13,2809,0
2810,13,2810,0
2811,13,2811,0
2812,13,2812,0
2813,13,2813,0
2814,13,2814,0
2815,13,2815,0
2816,13,2816,0
2817,13,2817,0
2818,13,2818,0
2819,13,2819,0
2820,13,2820,0
2821,13,2821,0
2822,13,2822,0
2823,13,2823,0
2824,13,2824,0
2825,13,2825,0
2826,13,2826,0
2827,13,2827,0
2828,13,2828,0
2829,13,2829,0
2830,13,2830,0
2831,13,2831,0
2832,13,2832,0
2833,13,2833,0
2834,13,2834,0
2835,13,2835,0
2836,13,2836,0
2837,13,2837,0
2838,13,2838,0
2839,13,2839,0
2840,13,2840,0
2841,13,2841,0
2842,13,2842,0
2843,13,2843,0
2844,13,2844,0
2845,13,2845,0
2846,13,2846,0
2847,13,2847,0
2848,13,2848,0
2849,13,2849,0
2850,13,2850,0
2851,13,2851,0
2852,13,2852,0
2853,13,2853,0
2854,13,2854,0
2855,13,2855,0
2856,13,2856,0
2857,13,2857,0
2858,13,2858,0
2859,13,2859,0
2860,13,2860,0
2861,13,2861,0
2862,13,2862,0
2863,13,2863,0
2864,13,2864,0
2865,13,2865,0
2866,13,2866,0
2867,13,2867,0
2868,13,2868,0
2869,13,2869,0
2870,13,2870,0
2871,13,2871,0
2872,13,2872,0
2873,13,2873,0
2874,13,2874,0
2875,13,2875,0
2876,13,2876,0
2877,13,2877,0
2878,13,2878,0
2879,13,2879,0
2880,13,2880,0
2881,13,2881,0
2882,13,2882,0
2883,13,2883,0
2884,13,2884,0
2885,13,2885,0
2886,13,2886,0
2887,13,2887,0
2888,13,2888,0
2889,13,2889,0
2890,13,2890,0
2891,13,2891,0
2892,13,2892,0
2893,13,2893,0
2894,13,2894,0
2895,13,2895,0
2896,13,2896,0
2897,13,2897,0
2898,13,2898,0
2899,13,2899,0
2900,13,2900,0
2901,13,2901,0
2902,13,2902,0
2903,13,2903,0
2904,13,2904,0
2905,13,2905,0
2906,13,2906,0
2907,13,2907,0
2908,13,2908,0
2909,13,2909,0
2910,13,2910,0
2911,13,2911,0
2912,13,2912,0
2913,13,2913,0
2914,13,2914,0
2915,13,2915,0
2916,13,2916,0
2917,13,2917,0
2918,13,2918,0
2919,13,2919,0
2920,13,2920,0
2921,13,2921,0
2922,13,2922,0
2923,13,2923,0
2924,13,2924,0
2925,13,2925,0
2926,13,2926,0
2927,13,2927,0
2928,13,2928,0
2929,13,2929,0
2930,13,2930,0
2931,13,2931,0
2932,13,2932,0
2933,13,2933,0
2934,13,2934,0
2935,13,2935,0
2936,13,2936,0
2937,13,2937,0
2938,13,2938,0
2939,13,2939,0
2940,13,2940,0
2941,13,2941,0
2942,13,2942,0
2943,13,2943,0
2944,13,2944,0
2945,13,2945,0
2946,13,2946,0
2947,13,2947,0
2948,13,2948,0
2949,13,2949,0
2950,13,2950,0
2951,13,2951,0
2952,13,2952,0
2953,13,2953,0
2954,13,2954,0
2955,13,2955,0
2956,13,2956,0
2957,13,2957,0
2958,13,2958,0
2959,13,2959,0
2960,13,2960,0
2961,13,2961,0
2962,13,2962,0
2963,13,2963,0
2964,13,2964,0
2965,13,2965,0
2966,13,2966,0
2967,13,2967,0
2968,13,2968,0
2969,13,2969,0
2970,13,2970,0
2971,13,2971,0
2972,13,2972,0
2973,13,2973,0
2974,13,2974,0
2975,13,2975,0
2976,13,2976,0
2977,13,2977,0
2978,13,2978,0
2979,13,2979,0
2980,13,2980,0
2981,13,2981,0
2982,13,2982,0
2983,13,2983,0
2984,13,2984,0
2985,13,2985,0
2986,13,2986,0
2987,13,2987,0
2988,13,2988,0
2989,13,2989,0
2990,13,2990,0
