sample_index,subject,true_class,pseudo_class,reliability,selected,pseudo_correct,selected_error,before_pc1,before_pc2,after_pc1,after_pc2
2861,13,1,1,0.9997472167015076,1,1,0,0.18483945727348328,-0.17780882120132446,0.5131462812423706,0.7757452726364136
2862,13,1,1,0.9997467994689941,1,1,0,0.18327967822551727,-0.1696517914533615,0.5129122734069824,0.7758708596229553
2863,13,1,1,0.9997467398643494,1,1,0,0.18387848138809204,-0.16149018704891205,0.5128074884414673,0.7758910059928894
2864,13,1,1,0.9997451901435852,1,1,0,0.18464303016662598,-0.1533043384552002,0.5127434730529785,0.776033878326416
2865,13,1,1,0.9997421503067017,1,1,0,0.18588058650493622,-0.1466224193572998,0.5162855386734009,0.7750128507614136
2866,13,1,1,0.9997373223304749,1,1,0,0.18638665974140167,-0.14144112169742584,0.5185824632644653,0.7753217220306396
2867,13,1,1,0.9997397065162659,1,1,0,0.18453989923000336,-0.14008276164531708,0.5233849287033081,0.7742868065834045
2868,13,1,1,0.9997561573982239,1,1,0,0.18371814489364624,-0.1439637839794159,0.5296814441680908,0.7711542844772339
2869,13,1,1,0.9997665882110596,1,1,0,0.18437433242797852,-0.14803938567638397,0.5339740514755249,0.7689533829689026
2870,13,1,1,0.9997717142105103,1,1,0,0.18977609276771545,-0.14390048384666443,0.5359299182891846,0.7680409550666809
2871,13,1,1,0.9997787475585938,1,1,0,0.19992583990097046,-0.14417214691638947,0.5385446548461914,0.7668980360031128
2872,13,1,1,0.9997755885124207,1,1,0,0.20616403222084045,-0.14020675420761108,0.5373475551605225,0.7674351334571838
2873,13,1,1,0.9997745156288147,1,1,0,0.2134357988834381,-0.13541625440120697,0.5368870496749878,0.7676423788070679
2874,13,1,1,0.9997730851173401,1,1,0,0.21451351046562195,-0.13075336813926697,0.5363483428955078,0.7678844332695007
2875,13,1,1,0.999772846698761,1,1,0,0.21351969242095947,-0.12563954293727875,0.5362310409545898,0.7679308652877808
2876,13,1,1,0.9997724890708923,1,1,0,0.21192950010299683,-0.1249716728925705,0.5361306667327881,0.7679656147956848
2877,13,1,1,0.9997678995132446,1,1,0,0.21130159497261047,-0.11812563240528107,0.5343390703201294,0.7687841057777405
2878,13,1,1,0.9997590184211731,1,1,0,0.2116987109184265,-0.11436428129673004,0.5307683944702148,0.7705531716346741
2879,13,1,1,0.9997465014457703,1,1,0,0.21106097102165222,-0.11149019002914429,0.5258783102035522,0.7730458378791809
2880,13,1,1,0.999732494354248,1,1,0,0.2086266577243805,-0.11172768473625183,0.5192440748214722,0.7755574584007263
2881,13,1,1,0.9997408986091614,1,1,0,0.2078908383846283,-0.11326688528060913,0.5155407190322876,0.7752177715301514
2882,13,1,1,0.9997432231903076,1,1,0,0.20739898085594177,-0.114529088139534,0.5124342441558838,0.7761334776878357
2883,13,1,1,0.9997442364692688,1,1,0,0.20976144075393677,-0.11251227557659149,0.511675238609314,0.7763919234275818
2884,13,1,1,0.9997463822364807,1,1,0,0.21309611201286316,-0.11081910133361816,0.5134400129318237,0.7753891348838806
2885,13,1,1,0.9997484087944031,1,1,0,0.21778839826583862,-0.11087089776992798,0.5222611427307129,0.7696026563644409
2886,13,1,1,0.9997408986091614,1,1,0,0.22224923968315125,-0.11106690764427185,0.5477348566055298,0.7496542930603027
2887,13,1,1,0.9997365474700928,1,1,0,0.22721132636070251,-0.10985492169857025,0.550207257270813,0.7479262948036194
2888,13,1,1,0.9997425079345703,1,1,0,0.23402658104896545,-0.1093112975358963,0.5463974475860596,0.750673770904541
2889,13,1,1,0.9997479915618896,1,1,0,0.24142849445343018,-0.10705256462097168,0.5343480110168457,0.7607974410057068
2890,13,1,1,0.9997440576553345,1,1,0,0.2505038380622864,-0.10521820187568665,0.5115176439285278,0.7765019536018372
2891,13,1,1,0.9997395873069763,1,1,0,0.26203954219818115,-0.10514187812805176,0.514428973197937,0.7757519483566284
2892,13,1,1,0.9997330904006958,1,1,0,0.2752734422683716,-0.10466289520263672,0.5208661556243896,0.7754610180854797
2893,13,1,1,0.9997649788856506,1,1,0,0.2831082046031952,-0.10334473848342896,0.5332635641098022,0.7693467736244202
2894,13,1,1,0.9997860193252563,1,1,0,0.29004549980163574,-0.10335962474346161,0.5413631200790405,0.7656532526016235
2895,13,1,1,0.9997959136962891,1,1,0,0.2971305251121521,-0.10273979604244232,0.546112060546875,0.7632507085800171
2896,13,1,1,0.9997984170913696,1,1,0,0.30174732208251953,-0.10357877612113953,0.5475718975067139,0.7624584436416626
2897,13,1,1,0.9998000264167786,1,1,0,0.3057991862297058,-0.10436469316482544,0.5484694242477417,0.7619513869285583
2898,13,1,1,0.9998007416725159,1,1,0,0.30676037073135376,-0.10661888122558594,0.5489389896392822,0.7616735100746155
2899,13,1,1,0.9998013973236084,1,1,0,0.3083820939064026,-0.10893663763999939,0.5493441820144653,0.7614286541938782
2900,13,1,1,0.9998018741607666,1,1,0,0.3099205791950226,-0.1099335104227066,0.5497125387191772,0.761206865310669
2901,13,1,1,0.9998023509979248,1,1,0,0.3110628128051758,-0.1094685047864914,0.5499964952468872,0.7610341310501099
2902,13,1,1,0.9998023509979248,1,1,0,0.3109309673309326,-0.10892510414123535,0.5500355958938599,0.7610052824020386
2903,13,1,1,0.99980229139328,1,1,0,0.3112247586250305,-0.10723181068897247,0.549971342086792,0.7610337734222412
2904,13,1,1,0.9998019933700562,1,1,0,0.3105405271053314,-0.10587143898010254,0.5497704744338989,0.7611405253410339
2905,13,1,1,0.9998014569282532,1,1,0,0.3093487024307251,-0.10087791085243225,0.5493983030319214,0.7613427042961121
2906,13,1,1,0.999800980091095,1,1,0,0.3065628409385681,-0.09766477346420288,0.5491173267364502,0.7614995837211609
2907,13,1,1,0.9998006224632263,1,1,0,0.3056703209877014,-0.09558582305908203,0.5488682985305786,0.7616531252861023
2908,13,1,1,0.9998002052307129,1,1,0,0.3042928874492645,-0.09482541680335999,0.5486017465591431,0.7618265151977539
2909,13,1,1,0.999799907207489,1,1,0,0.3022950291633606,-0.09479223191738129,0.548377513885498,0.761987566947937
2910,13,1,1,0.9997994303703308,1,1,0,0.30244165658950806,-0.09430725872516632,0.5481328964233398,0.762173056602478
2911,13,1,1,0.9997986555099487,1,1,0,0.30282172560691833,-0.09577363729476929,0.5476233959197998,0.762514054775238
2912,13,1,1,0.9997977018356323,1,1,0,0.30242007970809937,-0.09833027422428131,0.5470993518829346,0.7628474831581116
2913,13,1,1,0.9997954964637756,1,1,0,0.30246075987815857,-0.09813480079174042,0.5460070371627808,0.7634773254394531
2914,13,1,1,0.9997924566268921,1,1,0,0.30207300186157227,-0.09705197811126709,0.5446234941482544,0.7642288208007812
2915,13,1,1,0.9997888803482056,1,1,0,0.3026367425918579,-0.09699417650699615,0.5431630611419678,0.7649848461151123
2916,13,1,1,0.9997866749763489,1,1,0,0.3027677834033966,-0.09614619612693787,0.5423834323883057,0.7653971314430237
2917,13,1,1,0.9997835159301758,1,1,0,0.30228596925735474,-0.0969342440366745,0.5412530899047852,0.7659587860107422
2918,13,1,1,0.9997808337211609,1,1,0,0.3023836016654968,-0.09598012268543243,0.5403038263320923,0.7664259672164917
2919,13,1,1,0.9997780323028564,1,1,0,0.30252805352211,-0.09291718900203705,0.5393263101577759,0.7669228911399841
2920,13,1,1,0.9997757077217102,1,1,0,0.3019110858440399,-0.09167037159204483,0.5384722948074341,0.767373263835907
2921,13,1,1,0.9997738003730774,1,1,0,0.30087581276893616,-0.09035055339336395,0.5377508401870728,0.7677662968635559
2922,13,1,1,0.9997718334197998,1,1,0,0.30013614892959595,-0.08963660895824432,0.5370138883590698,0.7681959867477417
2923,13,1,1,0.9997640252113342,1,1,0,0.29865241050720215,-0.08721379190683365,0.5336380004882812,0.770147979259491
2924,13,1,1,0.9997537136077881,1,1,0,0.2987453043460846,-0.08531628549098969,0.5290639400482178,0.7728681564331055
2925,13,1,1,0.9997415542602539,1,1,0,0.29976049065589905,-0.08331596106290817,0.5238865613937378,0.7758166193962097
2926,13,1,1,0.9997349977493286,1,1,0,0.30139249563217163,-0.0817447081208229,0.517722487449646,0.7780272960662842
2927,13,1,1,0.9997329711914062,1,1,0,0.3026915192604065,-0.08045312017202377,0.5128015279769897,0.778821587562561
2928,13,1,1,0.9997270107269287,1,1,0,0.3042573034763336,-0.07993275672197342,0.5088496208190918,0.780018150806427
2929,13,1,1,0.9997235536575317,1,1,0,0.30582332611083984,-0.07733114063739777,0.51030433177948,0.7786160707473755
2930,13,1,1,0.9997127652168274,1,1,0,0.306625097990036,-0.0752638727426529,0.5408097505569458,0.754933774471283
2931,13,1,1,0.9996959567070007,1,1,0,0.3079276382923126,-0.0725964680314064,0.5454381704330444,0.751492440700531
2932,13,1,1,0.999687910079956,1,1,0,0.310137003660202,-0.07077856361865997,0.5459284782409668,0.7508207559585571
2933,13,1,1,0.9996843934059143,1,1,0,0.3134787380695343,-0.06892435997724533,0.5458405017852783,0.7507559657096863
2934,13,1,1,0.9996752142906189,1,1,0,0.31774836778640747,-0.06948234140872955,0.5452456474304199,0.7509247660636902
2935,13,1,1,0.9996676445007324,1,1,0,0.32203209400177,-0.0699724480509758,0.5444948673248291,0.7513207793235779
2936,13,1,1,0.9996613264083862,1,1,0,0.3256129324436188,-0.06997895240783691,0.5438337326049805,0.7517054677009583
2937,13,1,1,0.9996520280838013,1,1,0,0.32868480682373047,-0.07122623175382614,0.5429404973983765,0.7522443532943726
2938,13,1,1,0.9996485710144043,1,1,0,0.3333457112312317,-0.07199306786060333,0.5424576997756958,0.7525720596313477
2939,13,1,1,0.9996405243873596,1,1,0,0.33731669187545776,-0.07328140735626221,0.5417029857635498,0.7530494332313538
2940,13,1,1,0.9996305108070374,1,1,0,0.3407368063926697,-0.07568348944187164,0.54083251953125,0.7535962462425232
2941,13,1,1,0.9996309876441956,1,1,0,0.3453076183795929,-0.07764796167612076,0.5407313108444214,0.7536961436271667
2942,13,1,1,0.9996350407600403,1,1,0,0.34794971346855164,-0.07810413837432861,0.540868878364563,0.7536605596542358
2943,13,1,1,0.9996322989463806,1,1,0,0.3497408628463745,-0.0785670354962349,0.540485143661499,0.7539311647415161
2944,13,1,1,0.9996369481086731,1,1,0,0.3523641526699066,-0.0783187747001648,0.5408015251159668,0.7537593841552734
2945,13,1,1,0.999639630317688,1,1,0,0.35385286808013916,-0.07824509590864182,0.5410466194152832,0.7536026835441589
2946,13,1,1,0.9996379613876343,1,1,0,0.3548452854156494,-0.07837339490652084,0.5409760475158691,0.7536287903785706
2947,13,1,1,0.999642550945282,1,1,0,0.3561131954193115,-0.07742062956094742,0.5413144826889038,0.7534317970275879
2948,13,1,1,0.9996480345726013,1,1,0,0.3572571575641632,-0.07780224084854126,0.5419121980667114,0.7530438303947449
2949,13,1,1,0.9996532201766968,1,1,0,0.3571697473526001,-0.07845903187990189,0.5424573421478271,0.7526995539665222
2950,13,2,2,0.9998968243598938,1,1,0,-0.04108082130551338,0.13085582852363586,0.4240112900733948,-0.7817269563674927
2951,13,2,2,0.9998967051506042,1,1,0,-0.03987633436918259,0.13168558478355408,0.4238449037075043,-0.7818156480789185
2952,13,2,2,0.9998965263366699,1,1,0,-0.038373421877622604,0.13366733491420746,0.4236655831336975,-0.78192138671875
2953,13,2,2,0.9998964667320251,1,1,0,-0.03624866530299187,0.1344287395477295,0.42350366711616516,-0.7820248007774353
2954,13,2,2,0.9998962879180908,1,1,0,-0.03494274616241455,0.13659058511257172,0.4233700931072235,-0.7821071147918701
2955,13,2,2,0.999896228313446,1,1,0,-0.03406963497400284,0.139262855052948,0.42324748635292053,-0.7821832895278931
2956,13,2,2,0.999896228313446,1,1,0,-0.033334847539663315,0.1401441991329193,0.42314285039901733,-0.7822551727294922
2957,13,2,2,0.9998961687088013,1,1,0,-0.0327826663851738,0.13901183009147644,0.4230567216873169,-0.7823160886764526
2958,13,2,2,0.9998961091041565,1,1,0,-0.03156948462128639,0.13805705308914185,0.42298632860183716,-0.7823615074157715
2959,13,2,2,0.9998959898948669,1,1,0,-0.030484501272439957,0.13623060286045074,0.42295852303504944,-0.782366156578064
2960,13,2,2,0.9998956322669983,1,1,0,-0.02908661589026451,0.13399793207645416,0.42343154549598694,-0.7819215059280396
2961,13,2,2,0.9998860955238342,1,1,0,-0.02695898339152336,0.12995274364948273,0.42992347478866577,-0.7761058211326599
2962,13,2,2,0.9998749494552612,1,1,0,-0.02637411095201969,0.12689882516860962,0.4330185651779175,-0.7727155685424805
2963,13,2,2,0.9998740553855896,1,1,0,-0.02508343942463398,0.12405949085950851,0.4331379532814026,-0.7725555896759033
2964,13,2,2,0.999873697757721,1,1,0,-0.022969286888837814,0.12165674567222595,0.4331584870815277,-0.7725169062614441
2965,13,2,2,0.9998732805252075,1,1,0,-0.020546382293105125,0.11964452266693115,0.433176726102829,-0.7724733948707581
2966,13,2,2,0.999873161315918,1,1,0,-0.018148405477404594,0.12266979366540909,0.4331998825073242,-0.772449791431427
2967,13,2,2,0.9998729228973389,1,1,0,-0.01545688696205616,0.1250007152557373,0.43321093916893005,-0.7724356055259705
2968,13,2,2,0.9998728036880493,1,1,0,-0.013355012983083725,0.12859126925468445,0.4332142770290375,-0.772435188293457
2969,13,2,2,0.9998728036880493,1,1,0,-0.011072389781475067,0.13376104831695557,0.4332135319709778,-0.772460401058197
2970,13,2,2,0.9998728632926941,1,1,0,-0.007883589714765549,0.14020180702209473,0.43319937586784363,-0.7725003957748413
2971,13,2,2,0.999873161315918,1,1,0,-0.0053574033081531525,0.14379891753196716,0.43316102027893066,-0.772601306438446
2972,13,2,2,0.9998735785484314,1,1,0,-0.0028936006128787994,0.1472649872303009,0.4331037700176239,-0.7727116346359253
2973,13,2,2,0.9998737573623657,1,1,0,0.0012864172458648682,0.15139874815940857,0.4330347180366516,-0.7728089094161987
2974,13,2,2,0.9998741745948792,1,1,0,0.010696697980165482,0.157264843583107,0.43294650316238403,-0.7729312777519226
2975,13,2,2,0.9998745322227478,1,1,0,0.022559314966201782,0.16585366427898407,0.4328495264053345,-0.7730414867401123
2976,13,2,2,0.9998803734779358,1,1,0,0.03596401959657669,0.17422734200954437,0.4314447343349457,-0.7746033072471619
2977,13,2,2,0.9998953938484192,1,1,0,0.04429725557565689,0.17907153069972992,0.4232858717441559,-0.7821489572525024
2978,13,2,2,0.9998960494995117,1,1,0,0.05244135856628418,0.1832273006439209,0.42248523235321045,-0.7828672528266907
2979,13,2,2,0.9998960494995117,1,1,0,0.06049789488315582,0.1874741166830063,0.4224938750267029,-0.782850980758667
2980,13,2,2,0.9998961687088013,1,1,0,0.06776171922683716,0.19290484488010406,0.42254653573036194,-0.7827956676483154
2981,13,2,2,0.999896228313446,1,1,0,0.07269781082868576,0.19887128472328186,0.42260921001434326,-0.7827128171920776
2982,13,2,2,0.999896228313446,1,1,0,0.07234396040439606,0.20762354135513306,0.42267128825187683,-0.782630980014801
2983,13,2,2,0.999896228313446,1,1,0,0.07772815227508545,0.21477089822292328,0.42273053526878357,-0.7825485467910767
2984,13,2,2,0.9998962879180908,1,1,0,0.0875270664691925,0.21887029707431793,0.4227796792984009,-0.7825198769569397
2985,13,2,2,0.9998962879180908,1,1,0,0.09424330294132233,0.2212822139263153,0.42281341552734375,-0.7825019359588623
2986,13,2,2,0.9998964667320251,1,1,0,0.09888473153114319,0.22218134999275208,0.42283210158348083,-0.7824947834014893
2987,13,2,2,0.9998964667320251,1,1,0,0.10372722148895264,0.2223847657442093,0.42286065220832825,-0.7824819087982178
2988,13,2,2,0.9998964667320251,1,1,0,0.10768251121044159,0.22134359180927277,0.4228971004486084,-0.7824628353118896
2989,13,2,2,0.9998964667320251,1,1,0,0.11099168658256531,0.21968865394592285,0.4229409694671631,-0.7824389934539795
2990,13,2,2,0.9998965859413147,1,1,0,0.11381176114082336,0.21784885227680206,0.42298123240470886,-0.7824163436889648
2991,13,2,2,0.9998965859413147,1,1,0,0.11645467579364777,0.21547134220600128,0.4230197072029114,-0.7823963761329651
2992,13,2,2,0.9998966455459595,1,1,0,0.1177259087562561,0.21471813321113586,0.4230555593967438,-0.7823794484138489
2993,13,2,2,0.9998965859413147,1,1,0,0.11740121245384216,0.21655191481113434,0.42309385538101196,-0.7823628783226013
2994,13,2,2,0.9998967051506042,1,1,0,0.11565394699573517,0.2183036208152771,0.42313387989997864,-0.7823466062545776
2995,13,2,2,0.9998967051506042,1,1,0,0.11624273657798767,0.21949060261249542,0.42317673563957214,-0.7823294401168823
2996,13,2,2,0.9998968243598938,1,1,0,0.11434157192707062,0.22051113843917847,0.42322325706481934,-0.7823111414909363
2997,13,2,2,0.9998968839645386,1,1,0,0.1120256781578064,0.2206670641899109,0.42327311635017395,-0.7822930216789246
2998,13,2,2,0.9998969435691833,1,1,0,0.11220520734786987,0.22030074894428253,0.4233267605304718,-0.7822734713554382
2999,13,2,2,0.9998970031738281,1,1,0,0.11088840663433075,0.2194886952638626,0.42337989807128906,-0.7822559475898743
3000,13,2,2,0.9998970031738281,1,1,0,0.10981859266757965,0.2172633558511734,0.4234265387058258,-0.7822437286376953
3001,13,2,2,0.9998971223831177,1,1,0,0.10705529153347015,0.21389338374137878,0.42347103357315063,-0.7822340130805969
3002,13,2,2,0.9998971819877625,1,1,0,0.10418906807899475,0.21504643559455872,0.4235084354877472,-0.7822276949882507
3003,13,2,2,0.9998971819877625,1,1,0,0.10280103981494904,0.21525567770004272,0.4235452711582184,-0.7822213172912598
3004,13,2,2,0.9998971819877625,1,1,0,0.1021384745836258,0.2151804119348526,0.42357486486434937,-0.782218337059021
3005,13,2,2,0.9998972415924072,1,1,0,0.10265845060348511,0.21506233513355255,0.42360180616378784,-0.7822156548500061
3006,13,2,2,0.9998973608016968,1,1,0,0.10239776968955994,0.21448250114917755,0.42362719774246216,-0.7822138667106628
3007,13,2,2,0.999897301197052,1,1,0,0.10234005749225616,0.21337708830833435,0.42365309596061707,-0.782210111618042
3008,13,2,2,0.999897301197052,1,1,0,0.1005835235118866,0.2108139991760254,0.4236787259578705,-0.7822061777114868
3009,13,2,2,0.999897301197052,1,1,0,0.10010559856891632,0.20807680487632751,0.4236992597579956,-0.7822018265724182
3010,13,2,2,0.9998974800109863,1,1,0,0.09970065951347351,0.2047710418701172,0.42371731996536255,-0.7821977138519287
3011,13,2,2,0.9998974204063416,1,1,0,0.09984287619590759,0.20198798179626465,0.4237402379512787,-0.7821922898292542
3012,13,2,2,0.9998974204063416,1,1,0,0.09906338155269623,0.20015166699886322,0.42376986145973206,-0.7821871042251587
3013,13,2,2,0.9998975396156311,1,1,0,0.09932912886142731,0.19669821858406067,0.42380785942077637,-0.782182514667511
3014,13,2,2,0.9998975992202759,1,1,0,0.09911012649536133,0.19283795356750488,0.4238508641719818,-0.7821773886680603
3015,13,2,2,0.9998976588249207,1,1,0,0.09871923923492432,0.18823686242103577,0.42391836643218994,-0.7821735143661499
3016,13,2,2,0.9998977184295654,1,1,0,0.0977385938167572,0.18279273808002472,0.4240107834339142,-0.7821710705757141
3017,13,2,2,0.9998977780342102,1,1,0,0.09686116874217987,0.17808347940444946,0.42412325739860535,-0.7821709513664246
3018,13,2,2,0.9998980164527893,1,1,0,0.0956956148147583,0.17293395102024078,0.42424270510673523,-0.7821728587150574
3019,13,2,2,0.9998981356620789,1,1,0,0.09465958178043365,0.1672719269990921,0.42436107993125916,-0.7821785807609558
3020,13,2,2,0.9998982548713684,1,1,0,0.09424503147602081,0.16142357885837555,0.4244645833969116,-0.7821842432022095
3021,13,2,2,0.999898374080658,1,1,0,0.09369933605194092,0.15620025992393494,0.42456236481666565,-0.7821902632713318
3022,13,2,2,0.9998984336853027,1,1,0,0.09327468276023865,0.151052325963974,0.4246383309364319,-0.7821956872940063
3023,13,2,2,0.9998984932899475,1,1,0,0.0931699126958847,0.14692705869674683,0.42470329999923706,-0.7822009921073914
3024,13,2,2,0.9998985528945923,1,1,0,0.09270742535591125,0.14265795052051544,0.42476263642311096,-0.7822045087814331
3025,13,2,2,0.9998985528945923,1,1,0,0.09281408786773682,0.13885876536369324,0.4248107075691223,-0.7822086811065674
3026,13,2,2,0.9998986124992371,1,1,0,0.09296412765979767,0.1354677528142929,0.42486193776130676,-0.782211184501648
3027,13,2,2,0.9998987913131714,1,1,0,0.09345006942749023,0.13175736367702484,0.4249199330806732,-0.7822133302688599
3028,13,2,2,0.9998987317085266,1,1,0,0.09335577487945557,0.12755347788333893,0.42497721314430237,-0.7822136282920837
3029,13,2,2,0.9998988509178162,1,1,0,0.09290383756160736,0.12388432770967484,0.42503392696380615,-0.7822144627571106
3030,13,2,2,0.9998987913131714,1,1,0,0.09250636398792267,0.12076064199209213,0.42508405447006226,-0.7822142243385315
3031,13,2,2,0.9998988509178162,1,1,0,0.09235729277133942,0.11642546206712723,0.42512544989585876,-0.7822117209434509
3032,13,2,2,0.9998988509178162,1,1,0,0.0915190726518631,0.1125011071562767,0.42516082525253296,-0.7822095155715942
3033,13,2,2,0.9998988509178162,1,1,0,0.09125541150569916,0.1095171645283699,0.42519426345825195,-0.7822073101997375
3034,13,2,2,0.9998990297317505,1,1,0,0.09169517457485199,0.10639557242393494,0.4252285361289978,-0.7822065949440002
3035,13,2,2,0.9998989105224609,1,1,0,0.09255865216255188,0.10254056006669998,0.4252612590789795,-0.7822099924087524
3036,13,2,2,0.9998989105224609,1,1,0,0.09395135939121246,0.09927337616682053,0.42530304193496704,-0.7822170257568359
3037,13,2,2,0.9998989701271057,1,1,0,0.0948706716299057,0.09617108106613159,0.4253474771976471,-0.7822230458259583
3038,13,2,2,0.9998990297317505,1,1,0,0.09551157057285309,0.09380519390106201,0.4254045784473419,-0.7822321653366089
3039,13,2,2,0.99989914894104,1,1,0,0.09585307538509369,0.09105060994625092,0.42546331882476807,-0.7822434306144714
3040,13,2,2,0.99989914894104,1,1,0,0.09621639549732208,0.08811341226100922,0.4255203604698181,-0.7822568416595459
3041,13,2,2,0.9998992085456848,1,1,0,0.09624616801738739,0.0857236236333847,0.4255774915218353,-0.7822700142860413
3042,13,2,2,0.9998992085456848,1,1,0,0.0959806889295578,0.08365873992443085,0.4256387948989868,-0.7822832465171814
3043,13,2,2,0.9998992681503296,1,1,0,0.09494715929031372,0.0814676284790039,0.4256936311721802,-0.7822954654693604
3044,13,2,2,0.9998992681503296,1,1,0,0.09412725269794464,0.07884383201599121,0.42575499415397644,-0.7823116183280945
3045,13,2,2,0.9998993277549744,1,1,0,0.09279541671276093,0.0760389193892479,0.42580658197402954,-0.7823274731636047
3046,13,2,2,0.9998994469642639,1,1,0,0.09164692461490631,0.07266034930944443,0.4258645176887512,-0.7823452353477478
3047,13,2,2,0.9998994469642639,1,1,0,0.09068354964256287,0.06876742839813232,0.4259290397167206,-0.7823635339736938
3048,13,2,2,0.9998993873596191,1,1,0,0.08983856439590454,0.06501077115535736,0.4259887933731079,-0.7823803424835205
3049,13,2,2,0.9998995065689087,1,1,0,0.08996972441673279,0.06151879206299782,0.4260404706001282,-0.7823944091796875
3050,13,2,2,0.9998995065689087,1,1,0,0.09069612622261047,0.05802407115697861,0.42608392238616943,-0.782407283782959
3051,13,2,2,0.9998995065689087,1,1,0,0.09142276644706726,0.05576849728822708,0.42611756920814514,-0.7824182510375977
3052,13,2,2,0.9998995661735535,1,1,0,0.09250740706920624,0.05342904105782509,0.4261418879032135,-0.7824289202690125
3053,13,2,2,0.9998996257781982,1,1,0,0.09374070167541504,0.051457956433296204,0.4261631667613983,-0.7824375629425049
3054,13,2,2,0.9998995661735535,1,1,0,0.09450215101242065,0.0492524653673172,0.42618241906166077,-0.7824432253837585
3055,13,2,2,0.9998995661735535,1,1,0,0.09533847868442535,0.04581359028816223,0.42619654536247253,-0.7824476957321167
3056,13,2,2,0.9998995661735535,1,1,0,0.09604428708553314,0.04130316898226738,0.42620736360549927,-0.782450258731842
3057,13,2,2,0.9998995661735535,1,1,0,0.09654609858989716,0.03696708381175995,0.4262155592441559,-0.7824518084526062
3058,13,2,2,0.9998997449874878,1,1,0,0.09722793102264404,0.033108364790678024,0.42622488737106323,-0.7824521660804749
3059,13,2,2,0.9998997449874878,1,1,0,0.09700660407543182,0.029378291219472885,0.42623385787010193,-0.782450258731842
3060,13,2,2,0.9998996257781982,1,1,0,0.09630879759788513,0.025565752759575844,0.4262438416481018,-0.7824457287788391
3061,13,2,2,0.999899685382843,1,1,0,0.09518332779407501,0.02149990200996399,0.4262540638446808,-0.7824397087097168
3062,13,2,2,0.9998996257781982,1,1,0,0.09339119493961334,0.018506502732634544,0.42626404762268066,-0.782433032989502
3063,13,2,2,0.999899685382843,1,1,0,0.09109005331993103,0.01535780355334282,0.4262746274471283,-0.7824253439903259
3064,13,2,2,0.9998996257781982,1,1,0,0.08891302347183228,0.011698747053742409,0.42628487944602966,-0.7824175357818604
3065,13,2,2,0.9998995661735535,1,1,0,0.08819977939128876,0.007687883451581001,0.42629295587539673,-0.7824113368988037
3066,13,2,2,0.9998996257781982,1,1,0,0.08767098188400269,0.004289016127586365,0.42630094289779663,-0.7824042439460754
3067,13,2,2,0.9998996257781982,1,1,0,0.08655281364917755,-0.0006115548312664032,0.42631006240844727,-0.7823957204818726
3068,13,2,2,0.9998995661735535,1,1,0,0.08533647656440735,-0.005465071648359299,0.4263171851634979,-0.7823891043663025
3069,13,2,2,0.9998996257781982,1,1,0,0.08478456735610962,-0.01079745963215828,0.42632484436035156,-0.7823822498321533
3070,13,2,2,0.9998996257781982,1,1,0,0.08419375121593475,-0.016699470579624176,0.4263324439525604,-0.782375693321228
3071,13,2,2,0.9998995661735535,1,1,0,0.0836872011423111,-0.022210165858268738,0.4263383448123932,-0.7823708057403564
3072,13,2,2,0.9998996257781982,1,1,0,0.08161555230617523,-0.026473525911569595,0.42634493112564087,-0.7823640704154968
3073,13,2,2,0.999899685382843,1,1,0,0.07933378964662552,-0.030400842428207397,0.42635196447372437,-0.7823549509048462
3074,13,2,2,0.9998996257781982,1,1,0,0.07615337520837784,-0.03360770642757416,0.4263588488101959,-0.7823461890220642
3075,13,2,2,0.9998995661735535,1,1,0,0.07248052209615707,-0.03607448935508728,0.42636552453041077,-0.7823401689529419
3076,13,2,2,0.9998995065689087,1,1,0,0.06852040439844131,-0.03747880458831787,0.4263719320297241,-0.7823347449302673
3077,13,2,2,0.9998995661735535,1,1,0,0.06450172513723373,-0.03811819106340408,0.42637595534324646,-0.7823309302330017
3078,13,2,2,0.9998995661735535,1,1,0,0.0606667697429657,-0.03749460726976395,0.42637956142425537,-0.7823261022567749
3079,13,2,2,0.9998995065689087,1,1,0,0.05683768540620804,-0.0360015407204628,0.42638063430786133,-0.7823221683502197
3080,13,2,2,0.9998995661735535,1,1,0,0.05334785580635071,-0.03518203645944595,0.4263819456100464,-0.7823184132575989
3081,13,2,2,0.9998995065689087,1,1,0,0.0502610057592392,-0.034030891954898834,0.42638230323791504,-0.7823151350021362
3082,13,2,2,0.9998995065689087,1,1,0,0.046746574342250824,-0.034199267625808716,0.4263811707496643,-0.7823126912117004
3083,13,2,2,0.9998995661735535,1,1,0,0.043626293540000916,-0.03437178581953049,0.4263785183429718,-0.7823110222816467
3084,13,2,2,0.9998994469642639,1,1,0,0.040164679288864136,-0.03378920257091522,0.4263729751110077,-0.7823103070259094
3085,13,2,2,0.9998993873596191,1,1,0,0.03690764307975769,-0.03215910494327545,0.42636504769325256,-0.7823072075843811
3086,13,2,2,0.9998993873596191,1,1,0,0.0341336652636528,-0.029731161892414093,0.4263556897640228,-0.7823048830032349
3087,13,2,2,0.9998994469642639,1,1,0,0.03191003203392029,-0.02623778209090233,0.4263441860675812,-0.782298743724823
3088,13,2,2,0.9998993873596191,1,1,0,0.029127828776836395,-0.022988710552453995,0.4263300597667694,-0.7822932004928589
